#{"t_start": 1670333328.5314822, "env_id": null}
r,l,t
0,33,73.986753
0,44,76.134292
0,88,77.070346
0,35,77.689703
0,39,78.425382
0,41,79.181773
0,48,79.951818
0.017014,30,80.569432
0,33,81.239528
0,26,81.839171
0,20,82.45133
0,34,83.06634
0,33,83.716128
0,33,84.353206
0,16,84.899073
0,13,85.471079
0,12,86.041275
0,9,86.60503
0,35,87.210641
0,82,88.113767
0,21,88.644863
0,59,89.361787
0,36,90.005432
0,36,90.669366
0,21,91.229564
0,29,91.790623
0,68,92.508335
0,21,93.058176
0,28,93.605266
0,26,94.149016
0,23,94.704774
0,40,95.420853
0,12,95.990994
0,20,96.629502
0,47,97.25644
0,32,98.02197
0,27,98.695038
0,48,99.556274
0,35,100.295885
0,64,101.152201
0,69,102.036186
0,39,102.678879
0,25,103.298776
0,60,104.124918
0,47,104.870631
0,35,105.555676
0,34,106.25093
0,11,106.803051
0,92,107.65655
0,47,108.451212
0,34,109.165004
0,11,109.714436
0,31,110.30696
0,25,110.970359
0,19,111.592352
0,72,112.308923
0,25,112.853966
0,27,113.384676
0,31,114.007816
0,27,114.639935
0,7,115.113443
0,35,115.71767
0,16,116.217611
0,36,116.797021
0,38,117.373643
0,7,117.832144
0.012783,38,118.408963
0,49,119.068911
0,57,119.720556
0,61,120.421947
0,17,120.903286
0,11,121.415491
0,26,121.936332
0,30,122.498811
0,18,123.020044
0,15,123.518832
0,29,124.082021
0,71,124.779008
0,13,125.308798
0,10,125.797408
0,19,126.359653
0,31,126.983872
0,30,127.583646
0,27,128.244965
0,54,128.899656
0,50,129.537277
0.001187,48,130.199265
0,46,130.841138
0,26,131.387012
0,15,132.010018
0,23,132.695437
0,48,133.376792
0,41,134.114619
0,42,134.865659
0,27,135.523616
0,35,136.108797
0,17,136.651386
0,44,137.293084
0,47,137.963282
0,35,138.525005
0,21,139.09257
0,19,139.631912
0,36,140.233492
0,21,140.766007
0,16,141.264505
0,24,141.793303
0,20,142.322524
0,22,142.843783
0,31,143.403811
0,55,144.066597
0,20,144.611561
0,36,145.214483
0,10,145.712742
0,41,146.297187
0,14,146.797262
0,76,147.494308
0,53,148.169337
0,21,148.689892
0,13,149.213817
0,43,149.797851
0,10,150.29708
0,32,150.857917
0,35,151.43388
0,46,152.040761
0,17,154.138223
0,22,154.711014
0,50,155.457764
0,54,156.180321
0,26,156.890883
0,37,157.513748
0,33,158.129379
0,30,158.839974
0,58,159.691857
0,26,160.280124
0,16,160.789983
0,25,161.325065
0,23,161.871053
0,79,162.580397
0,17,163.095939
0,20,163.616531
0,44,164.212199
0,41,164.795919
0,20,165.312444
0,42,165.906773
0,40,166.507993
0,23,167.064541
0,30,167.63371
0,29,168.171635
0,17,168.685218
0,15,169.219171
0,46,169.858155
0,21,170.373455
0,43,170.964921
0,17,171.455652
0,15,171.969217
0,40,172.551794
0,24,173.105721
0,15,173.602814
0,19,174.133142
0,10,174.605817
0,19,175.127401
0,47,175.75759
0,32,176.327438
0,39,176.908777
0,30,177.440697
0,10,177.921419
0,69,178.642752
0,34,179.204921
0,12,179.708247
0,34,180.268395
0,51,180.876823
0,26,181.413518
0,8,181.93967
0,19,182.5319
0,46,183.2743
0,36,183.889832
0,26,184.45118
0,36,185.035249
0,19,185.563003
0,18,186.121642
0,64,186.988117
0.018875,28,187.743134
0,22,188.357581
0,56,189.174078
0,12,189.746197
0,35,190.45469
0,20,191.04514
0,42,191.677649
0,25,192.289599
0,34,192.977146
0,15,193.550724
0,19,194.148898
0,27,194.786206
0,40,195.439393
0,15,196.137138
0,16,196.745797
0,27,197.376705
0,62,198.095229
0,102,198.912168
0,34,199.658809
0,19,200.280802
0,17,200.908854
0,23,201.505641
0,44,202.258651
0,24,202.885769
0,28,203.527388
0,23,204.231236
0,34,204.901031
0,16,205.467727
0,37,206.159111
0,36,206.794298
0,30,207.361757
0,39,207.92787
0,11,208.565097
0,19,209.268508
0,33,209.99257
0,28,210.680116
0,18,211.276623
0,31,211.937146
0,9,212.498838
0,28,213.149571
0,59,213.909522
0,28,214.493901
0,19,215.030081
0,51,215.681679
0,22,216.23776
0,12,216.754625
0.004485,20,217.323684
0,25,217.910612
0,13,218.414839
0,37,219.037038
0,11,219.531975
0,94,220.44744
0,14,220.968776
0,20,221.580025
0,51,222.248847
0,68,222.974895
0,43,223.6356
0,37,224.286438
0,10,224.771919
0,22,225.29569
0,10,225.85954
0,38,226.587921
0,38,227.224819
0,15,227.809903
0,19,228.425139
0,35,229.277071
0,54,229.959207
0,26,230.571652
0,51,231.28983
0,20,231.886987
0.002128,16,232.405604
0,55,233.06633
0,59,233.743328
0,35,234.437035
0,38,235.210517
0,16,238.214966
0,46,239.002395
0,9,239.648153
0,43,240.434436
0,36,241.248554
0,59,242.113573
0,22,242.847689
0,60,243.746169
0,17,244.438142
0,66,245.35034
0,31,246.191289
0,26,247.345801
0,11,248.424656
0,34,250.180353
0,15,251.127497
0,13,251.933943
0,30,252.900757
0,21,253.784362
0,30,254.430717
0,18,254.94101
0,49,255.57066
0,50,256.192578
0,55,256.890409
0,13,257.402282
0,73,258.152513
0,32,258.84606
0,34,259.609716
0.010999,29,260.381049
0,38,260.979745
0,53,261.625865
0,47,262.242189
0,39,262.843324
0,32,263.390635
0.047422,29,264.098825
0,33,264.758809
0,53,265.41962
0,12,265.944736
0,20,266.47502
0,13,266.962268
0,42,267.546572
0,18,268.053089
0,28,268.595019
0,48,269.248987
0,22,269.761879
0,49,270.415058
0,25,270.951907
0.00199,94,271.723004
0,39,272.314109
0,29,272.866306
0,31,273.433179
0,73,274.149552
0,43,274.738522
0,35,275.313939
0,16,275.817565
0,23,276.354052
0,19,276.864354
0,14,277.361657
0,62,278.041153
0,21,278.569928
0,32,279.120452
0,28,279.669788
0,20,280.190253
0,25,280.719735
0,34,281.362521
0,38,281.952901
0,46,282.558239
0,25,283.083723
0,23,283.603948
0,13,284.092658
0,17,284.596284
0,28,285.139178
0,25,285.669635
0,69,286.352105
0,58,286.988415
0,47,287.60117
0,30,288.158514
0,36,288.719173
0,33,289.276915
0,31,289.828447
0,69,290.506671
0,48,291.112432
0,15,291.630849
0,17,292.136354
0,47,292.732557
0,22,293.280038
0,33,293.826048
0,72,294.527926
0,31,295.071485
0,24,295.602373
0,31,296.16906
0,33,296.743398
0,20,297.261929
0,16,297.760792
0,48,298.380348
0,30,298.939375
0,20,299.453945
0,29,299.990211
0,45,300.598021
0,30,301.149515
0,54,301.777784
0,34,302.362833
0,54,302.983667
0,47,303.610375
0,42,304.205806
0,46,304.803334
0,28,305.355709
0,27,305.883217
0,14,306.444303
0,33,307.026418
0,36,307.622875
0,40,308.286537
0,33,308.852071
0,51,309.508392
0,22,310.074314
0,72,310.76905
0,8,311.328841
0,74,312.17187
0,48,314.441387
0,27,314.979118
0,55,315.649615
0,40,316.233471
0,18,316.759975
0,13,317.26418
0,45,317.880775
0,35,318.429731
0,11,318.931772
0,38,319.525461
0,17,320.074863
0,32,320.627487
0,24,321.28516
0,18,321.896136
0,13,322.456338
0,26,322.991262
0,16,323.540358
0,24,324.074728
0,38,324.656778
0,17,325.215658
0,25,325.760851
0,25,326.338384
0,30,327.003374
0,32,327.65706
0,46,328.393854
0,19,328.906836
0,41,329.527577
0,15,330.030884
0,15,330.540924
0.008435,33,331.235243
0,9,331.787065
0,34,332.487989
0,37,333.17982
0,18,333.718222
0,47,334.447658
0,47,335.06231
0,47,335.700804
0,25,336.320988
0,11,336.802171
0,32,337.378518
0,39,338.21837
0,14,338.75955
0,30,339.463155
0,17,340.04786
0,67,340.938041
0,10,341.550612
0,61,342.616332
0,32,343.487392
0,13,344.308337
0,20,345.037385
0,31,345.849833
0,19,346.615287
0,27,347.428792
0,35,348.670426
0,13,349.825428
0,28,351.117657
0,27,352.525909
0,21,353.88995
0,29,355.342648
0,31,356.803396
0,49,357.670021
0,14,358.262042
0,38,358.844575
0,37,359.425239
0,33,359.991575
0,35,360.541539
0,39,361.130206
0,14,361.626245
0,42,362.224586
0,32,362.767189
0,24,363.335021
0.007205,23,363.869901
0,18,364.493563
0,28,365.353563
0,30,365.99905
0,37,366.706054
0,32,367.328448
0,26,368.027389
0,23,368.622345
0,17,369.210062
0,27,369.897431
0,15,370.417363
0,14,371.006392
0,44,371.683928
0,48,372.419325
0,26,373.080474
0,13,373.624199
0,18,374.174937
0,32,374.836384
0,42,375.556544
0,18,376.3678
0,58,377.139123
0,23,377.834048
0,42,378.518739
0,37,379.26348
0,37,379.861725
0,30,380.501317
0,27,381.077757
0.016192,56,381.866366
0,90,382.802391
0,14,383.393584
0,39,384.249147
0,15,384.853795
0,23,385.429674
0,38,386.170807
0,17,386.734108
0,59,387.52038
0,38,388.280388
0,32,388.96968
0,24,389.568088
0,73,390.408844
0,37,391.102292
0,9,391.621533
0,22,392.142915
0,63,392.811625
0,28,393.366777
0,20,393.903461
0,13,394.835595
0,30,396.09996
0,26,397.409413
0,10,398.792278
0,13,399.967243
0,30,401.192641
0,38,402.551564
0,33,403.813169
0,31,405.116082
0,33,406.43486
0,59,407.869007
0,32,409.161778
0,68,410.722338
0,47,412.121991
0,14,413.216779
0,54,414.674756
0,59,420.11194
0,28,421.350548
0,40,422.597116
0,112,423.604291
0,34,424.397425
0,37,425.049509
0,40,425.707872
0.008555,16,426.270773
0,38,427.004435
0,38,427.635725
0,25,428.309855
0,38,429.051674
0,43,429.84279
0.006354,40,430.588811
0,11,431.16214
0,14,431.729677
0,25,432.339148
0,58,433.279527
0,16,433.882125
0,15,434.493669
0,17,435.152477
0,42,435.758449
0,22,436.32552
0,32,436.892846
0,29,437.437729
0,69,438.140659
0,25,438.692845
0,42,439.46914
0,65,440.417593
0,39,441.344221
0,62,442.118885
0,35,442.764913
0,53,443.453517
0,55,444.225685
0,23,444.853611
0,26,445.505407
0,43,446.338683
0,94,447.64728
0,50,448.672768
0,34,449.893322
0,39,451.08024
0,29,451.891201
0,40,452.615474
0,26,453.223531
0,36,453.899929
0,48,454.681302
0,18,455.318768
0,11,455.822887
0,98,456.771617
0,62,457.598793
0,39,458.234388
0.004492,28,458.80243
0,60,459.497401
0,39,460.095177
0,27,460.797351
0,18,461.524007
0,47,462.314348
0,14,463.210571
0,32,464.165761
0,42,465.105805
0,8,465.875058
0,33,466.94251
0,20,467.761707
0,40,468.583759
0,21,469.240166
0,32,470.029449
0,37,470.667144
0,36,471.282017
0,12,471.76358
0,47,472.423118
0,21,472.93969
0,26,473.502876
0,42,474.085075
0,22,474.7292
0,44,475.596735
0,22,476.361887
0,57,477.371724
0,48,478.630551
0,26,479.488282
0,27,480.453703
0,11,481.093036
0,20,481.974108
0,17,482.872898
0,47,483.620699
0,42,484.298859
0,25,484.912708
0,37,485.583475
0,40,486.476302
0,24,487.020949
0,20,487.585482
0,12,488.087416
0,40,488.693988
0,7,489.169176
0,37,489.88146
0.088013,109,490.91062
0,18,491.51652
0,37,492.255415
0.018274,34,493.062673
0,59,493.785199
0,48,494.427742
0,34,495.018727
0,36,495.669651
0,18,496.203444
0,15,496.714992
0,26,497.247772
0,58,497.907273
0,16,498.409595
0,20,498.943204
0,24,499.516743
0,33,500.222718
0,24,500.921812
0,53,501.716947
0,39,502.453913
0,19,503.047367
0,30,503.748385
0,26,504.377494
0,31,506.755994
0,24,507.653288
0,32,508.282025
0,23,508.895233
0,24,509.539433
0,36,510.184416
0,22,510.773989
0,44,511.542828
0,42,513.36288
0,31,514.903268
0,39,516.222376
0,27,517.462522
0,30,518.423338
0,48,519.11391
0,35,519.694268
0,27,520.26034
0,21,520.802792
0,41,521.384312
0,45,521.997096
0,25,522.546358
0,35,523.115578
0,49,523.76306
0,18,524.406226
0,35,525.095647
0,11,525.582331
0,30,526.338066
0,45,527.056225
0,30,527.839685
0,42,528.592586
0,22,529.225379
0,28,529.858452
0,79,530.721819
0,42,531.370383
0,38,532.080395
0,43,532.762373
0,25,533.360118
0,57,534.119509
0,15,534.669343
0,40,535.368371
0,28,536.142414
0.058685,62,536.85508
0,20,537.426408
0,47,538.184995
0,36,538.909528
0,14,539.47084
0,30,540.13418
0,29,540.837391
0,59,541.624353
0,17,542.235145
0,32,543.034045
0,27,543.848557
0,18,544.902361
0,30,545.742869
0,19,546.567833
0,27,547.412303
0,49,548.291938
0,37,549.642413
0,16,550.788339
0,34,552.23651
0,36,553.601101
0,58,555.153511
0,38,556.895246
0,26,558.353738
0,38,559.781334
0,27,560.733742
0,26,561.373523
0,10,561.909723
0,36,562.532243
0,27,563.141515
0,19,563.663654
0,30,564.217644
0,18,564.732538
0,23,565.276263
0,20,565.821733
0,22,566.353731
0,46,566.979586
0.07212,21,567.524928
0,11,568.014519
0,31,568.579301
0,24,569.112808
0,41,569.769577
0.041698,34,570.352999
0,9,570.842968
0,31,571.39619
0,16,571.887226
0,13,572.386223
0,8,572.860385
0,19,573.388159
0,15,573.891802
0,11,574.372352
0,30,574.92692
0,30,575.469332
0,22,575.993401
0,35,576.571413
0,39,577.173179
0,27,577.71026
0,26,578.28485
0,40,578.891175
0,36,579.474814
0,7,579.933668
0,45,580.549321
0,23,581.055555
0,10,581.544741
0,26,582.073961
0,52,582.735234
0,12,583.227576
0,7,583.695178
0,21,584.215408
0,11,584.71407
0,41,585.306461
0,34,585.884137
0,97,586.696994
0,21,587.233783
0,19,587.765195
0,20,588.289035
0.014391,14,588.946599
0,11,589.55258
0,24,590.150851
0,16,590.74969
0,32,591.486994
0,43,592.152166
0.039491,28,592.805472
0,13,593.401541
0,27,594.202261
0,19,595.05778
0,40,595.843319
0,37,596.661212
0,52,597.508718
0,9,598.230715
0,19,599.000515
0,81,600.538667
0,31,601.889648
0,19,603.09947
0,33,604.373884
0,30,605.751837
0,36,607.578731
0,36,613.05928
0,27,614.180845
0.003798,35,614.836313
0,14,615.343206
0,31,615.912819
0,39,616.521873
0.031726,19,617.036174
0,90,617.831975
0,17,618.343472
0,14,618.863499
0,31,619.458635
0,29,620.03981
0,38,620.631233
0,22,621.159162
0,10,621.634177
0,29,622.178416
0,13,622.676789
0,21,623.211955
0,18,623.712718
0,68,624.412574
0,26,624.95838
0,35,625.542449
0,17,626.044889
0,21,626.58754
0,37,627.15269
0,23,627.689286
0,15,628.178154
0,40,628.7707
0,23,629.290774
0,46,629.925121
0,26,630.461822
0,77,631.196257
0,33,631.756589
0,25,632.527488
0,40,633.149268
0,45,633.790132
0,33,634.365966
0,19,634.910174
0,46,635.524367
0,26,636.084103
0,36,636.68748
0,39,637.262869
0,13,637.786075
0,13,638.301678
0,11,638.791787
0,11,639.341686
0,62,640.015441
0,48,640.840715
0,19,641.413767
0,80,642.379135
0,20,643.047448
0,41,643.748181
0,39,644.449034
0,39,645.150457
0,12,645.894373
0,32,646.740193
0,32,647.682564
0,10,648.405211
0,27,649.299856
0,16,650.034411
0,14,650.812862
0,32,652.051701
0,61,653.571703
0,16,654.701801
0,26,656.019021
0,33,658.103162
0,37,659.655138
0,35,661.181052
0,16,661.778414
0,49,662.474944
0,33,663.078953
0,22,663.737526
0,30,664.375582
0,64,665.143161
0,46,665.917124
0,10,666.611203
0,34,667.305998
0,18,668.095828
0,38,668.77009
0,23,669.384927
0,46,670.054123
0,15,670.558107
0,9,671.060075
0,30,671.768325
0,18,672.327709
0,96,673.271767
0,34,673.979148
0,41,674.635682
0,11,675.275791
0,77,676.149073
0,33,676.836654
0,35,677.520752
0,23,678.133339
0,25,678.717176
0,31,679.731597
0,35,680.628636
0,29,681.473742
0,14,682.204171
0,41,683.124253
0,11,683.860293
0,24,684.618683
0,7,685.272442
0,32,686.110852
0,24,686.902701
0,29,687.690345
0,26,688.469374
0,44,689.425496
0,11,690.101995
0,35,690.942616
0,35,691.9445
0,30,692.933562
0,59,694.083107
0,32,694.952749
0,23,695.691464
0,29,696.449465
0,42,697.347147
0,46,698.261056
0,34,699.152375
0,35,699.949902
0,29,700.7086
0,34,701.492873
0,16,702.249335
0,34,703.146718
0.001033,40,703.987308
0,25,704.778698
0,29,705.640972
0,31,706.427981
0,21,707.135541
0,26,707.739456
0,42,708.66778
0,17,709.425062
0,46,712.794031
0,18,713.45284
0,16,714.068454
0,10,714.648506
0,23,715.267754
0,21,715.877841
0,32,716.527424
0,45,717.182385
0,17,717.809321
0,10,718.383891
0,21,719.070608
0,32,719.671557
0,24,720.35953
0.006035,60,721.213316
0,12,721.782522
0,64,722.648788
0,37,723.374476
0,11,724.007344
0.017515,67,724.756753
0,16,725.372118
0,11,725.929575
0,24,726.600296
0,14,727.262411
0,33,727.915919
0,54,728.692788
0,48,729.460795
0,30,730.179242
0,36,730.840724
0,26,731.467894
0,34,732.125131
0,27,732.657988
0,20,733.24316
0,11,733.807137
0,40,734.474143
0,29,735.08566
0,78,735.929012
0,34,736.589975
0.066265,26,737.207986
0,27,737.776767
0,63,738.444744
0,46,739.065705
0,43,739.663905
0.001757,42,740.261739
0,68,740.962612
0.012009,30,741.498554
0,28,742.051435
0,40,742.633839
0,30,743.184942
0,11,743.656612
0,26,744.209748
0,24,744.807076
0,35,745.375949
0,26,745.900327
0,27,746.437716
0,33,747.030876
0,14,747.511231
0,23,748.069582
0,27,748.613806
0,24,749.133678
0,20,749.657785
0,44,750.266504
0,89,751.048726
0,23,751.613161
0.026259,23,752.16449
0,41,752.764208
0,48,753.393229
0,45,754.008212
0,38,754.591517
0,23,755.112087
0,18,755.631489
0,20,756.178861
0,15,756.688904
0.015092,26,757.229505
0,57,757.94287
0,22,758.471756
0,23,759.037117
0,41,759.634798
0,19,760.153719
0,91,760.903953
0,26,761.455883
0,26,762.008001
0,19,762.52643
0,36,763.108287
0,10,763.59562
0,50,764.215704
0,29,764.755989
0,18,765.270953
0,16,765.771675
0,40,766.37205
0,33,766.972619
0,25,767.496359
0,44,768.09427
0,74,768.801692
0,26,769.35101
0,13,769.842133
0,40,770.424393
0,54,771.094505
0,29,771.63083
0.003759,27,772.181376
0,54,772.815579
0,14,773.304141
0,18,773.822261
0,29,774.379058
0,27,774.905615
0,10,775.393062
0,43,776.032711
0,41,776.630635
0,24,777.165232
0,29,777.716393
0,30,778.261969
0,67,778.963766
0,29,779.530926
0,24,780.096775
0,17,780.608752
0,34,781.175011
0,13,781.662314
0,27,782.229501
0,13,782.718392
0,19,783.245485
0,21,783.757725
0,41,784.377192
0,75,785.087456
0,9,785.56582
0,68,786.328917
0,38,786.958902
0,39,787.596789
0,36,788.183437
0,16,788.691505
0,31,790.814378
0,33,791.509468
0,19,792.158763
0,49,792.860694
0,16,793.377542
0,20,793.874226
0,12,794.379722
0,28,794.899579
0,10,795.38797
0,19,795.885002
0,13,796.372626
0,31,796.951463
0,24,797.477038
0,59,798.129201
0,12,798.612294
0,21,799.125855
0,46,799.756858
0,27,800.291727
0,39,800.866733
0,17,801.356981
0,37,801.938205
0,10,802.409995
0,28,802.944867
0,67,803.632813
0,8,804.108204
0,35,804.719643
0,31,805.286693
0,34,805.847094
0.037968,53,806.462537
0,55,807.112736
0,18,807.612999
0,36,808.195781
0,33,808.764743
0,12,809.237047
0,27,809.788831
0,34,810.339173
0,27,810.884648
0,10,811.357792
0,30,811.917735
0,71,812.629561
0.022553,35,813.196128
0,10,813.684006
0,33,814.235147
0,53,814.879019
0,31,815.430542
0,17,815.92824
0,40,816.495227
0,10,816.984136
0,21,817.487326
0,38,818.069222
0,35,818.636775
0,11,819.125114
0,18,819.645043
0,16,820.148957
0,34,820.725228
0,52,821.341647
0,43,821.932944
0,58,822.604303
0,32,823.191726
0,41,823.761113
0,13,824.294533
0,25,824.829617
0,14,825.337667
0,53,825.959262
0,13,826.448846
0,32,826.999455
0,26,827.518207
0,18,828.021861
0,26,828.559156
0,21,829.094192
0,29,829.661604
0,39,830.262021
0,36,830.847048
0,14,831.327238
0,32,831.894114
0,27,832.429865
0,32,832.997281
0,24,833.515653
0,27,834.097906
0,59,834.743975
0,15,835.232625
0,13,835.714318
0,17,836.218268
0,16,836.738186
0,44,837.338249
0,16,837.826978
0,23,838.405694
0,24,838.930737
0,28,839.483881
0,22,840.004963
0,30,840.540641
0,34,841.149204
0,32,841.708908
0,36,842.307496
0,26,842.86035
0,29,843.39587
0,23,843.932003
0,47,844.531189
0,11,845.019229
0,55,845.641337
0,14,846.145852
0,32,846.762002
0,31,847.409564
0,44,848.008094
0,50,848.623695
0,24,849.168831
0,47,849.808841
0,32,850.360042
0,34,850.934353
0,25,851.499433
0,8,851.988866
0,20,852.508485
0,52,853.184268
0,11,853.656503
0.032787,65,854.348104
0,21,854.867947
0,31,855.434014
0,44,856.040116
0,16,856.543334
0,12,857.013967
0,15,857.53155
0,23,858.065407
0,31,858.61546
0,10,859.088477
0,33,859.676388
0,25,860.206072
0,26,860.748557
0,18,861.268338
0,39,861.852062
0,56,862.497557
0,32,863.063779
0,49,863.660634
0,15,864.164811
0,66,864.871345
0,31,865.423977
0,25,865.948607
0,30,866.548443
0,11,867.020861
0,25,867.557129
0.064452,29,869.541575
0,39,870.133179
0,24,870.685697
0,15,871.204216
0,18,871.707512
0,25,872.244644
0,50,872.873152
0,48,873.487016
0,36,874.054981
0,14,874.541666
0,29,875.108353
0,42,875.690257
0,33,876.248826
0,31,876.800324
0,58,877.46151
0,28,877.996091
0,9,878.467519
0,41,879.07346
0,26,879.616067
0,10,880.118802
0,58,880.756174
0,27,881.30904
0,11,881.798476
0,56,882.454089
0,46,883.089116
0,46,883.690104
0,14,884.196397
0,30,884.734745
0,29,885.297399
0,37,885.860296
0,21,886.363199
0,17,886.850504
0,10,887.338491
0,22,887.859605
0,14,888.346693
0,36,889.050963
0,10,889.571136
0,14,890.057314
0,17,890.824542
0,31,891.463061
0,33,892.146444
0,16,892.737976
0,17,893.259073
0,9,893.767465
0,65,894.533439
0,12,895.107171
0,46,895.962914
0,18,896.555161
0,32,897.309258
0,47,898.094953
0,53,899.027864
0,12,899.669784
0,38,900.328158
0,72,901.090687
0,50,902.162053
0,14,902.823233
0,29,903.857858
0,21,904.55185
0,25,905.361128
0,45,906.419615
0,36,907.259968
0,10,907.889439
0,27,908.624089
0,19,909.368588
0,12,910.079552
0,15,910.740484
0,48,911.682118
0,25,912.493451
0,27,913.294066
0,77,914.455773
0,11,915.169339
0.001073,75,916.358881
0,27,917.116383
0,32,917.987283
0,27,918.808819
0,33,919.565527
0,25,920.339124
0,8,921.043642
0,26,921.782738
0,32,922.559498
0,25,923.369884
0,16,924.094394
0.044101,25,924.881662
0,13,925.60294
0,46,926.511587
0,35,927.298414
0,44,928.161116
0,12,928.90752
0,56,929.85192
0,45,930.784761
0,41,931.654327
0,31,932.523744
0,31,933.374739
0,42,934.247366
0,19,934.985742
0,36,935.841849
0,23,936.592262
0,50,937.5481
0,29,938.32458
0,31,939.234407
0,32,940.144255
0,31,940.925199
0,34,941.742627
0,47,942.63748
0,49,943.545177
0,46,944.457327
0,32,945.302589
0,30,946.171629
0,31,946.962051
0,32,947.739709
0,20,948.530638
0,53,949.505042
0,26,950.291651
0,33,951.076709
0,31,951.904257
0,33,952.763085
0,53,953.754709
0,43,954.633302
0,112,955.958114
0,44,956.816525
0,24,957.528334
0,20,958.287773
0,36,959.104341
0,28,959.908164
0,41,960.873961
0,38,961.733588
0,19,962.429144
0,39,963.259173
0,36,965.62311
0,28,966.260837
0,17,966.855509
0,12,967.398906
0,59,968.199618
0,17,968.699978
0,17,969.213706
0,33,969.836517
0,20,970.389405
0,30,970.943049
0,9,971.40819
0,18,971.937722
0,44,972.553527
0,14,973.0708
0,28,973.631752
0,38,974.238668
0,34,974.805618
0,43,975.406701
0,22,975.934717
0,67,976.629069
0,39,977.277267
0,27,977.818883
0,11,978.30917
0,19,978.810041
0,62,979.470128
0,36,980.057972
0,20,980.577647
0,28,981.113305
0,27,981.664248
0,41,982.25393
0,62,982.918128
0,31,983.468395
0,29,984.016165
0,59,984.690035
0,47,985.346392
0,14,985.845092
0,15,986.359184
0,45,986.957068
0,53,987.586477
0,38,988.185668
0,33,988.74627
0,8,989.251964
0,12,989.751184
0,18,990.255717
0,23,990.803669
0,26,991.337936
0,21,991.848624
0,40,992.441092
0,23,992.963809
0.011652,35,993.547142
0,10,994.029696
0,33,994.581694
0,26,995.126693
0,40,995.701153
0,53,996.372613
0,11,996.836748
0,30,997.402811
0.012945,74,998.11221
0.079064,45,998.735117
0,29,999.319238
0,36,999.910129
0,41,1000.507939
0,17,1001.002961
0,30,1001.543613
0,42,1002.142095
0,28,1002.684652
0,41,1003.315886
0,32,1003.866873
0,28,1004.408828
0.041087,42,1004.990283
0,20,1005.511212
0,13,1006.007111
0,30,1006.557648
0,21,1007.073772
0,23,1007.613591
0,44,1008.226188
0,29,1008.77025
0,71,1009.480687
0,10,1009.978649
0,22,1010.646702
0,37,1011.336757
0,38,1011.947263
0,70,1012.756552
0,66,1013.52088
0,58,1014.357624
0,42,1014.947799
0,22,1015.47831
0,25,1016.006197
0,37,1016.574528
0,34,1017.141963
0,36,1017.714051
0,30,1018.282742
0,35,1018.832885
0,16,1019.353668
0,53,1019.998971
0,67,1020.692652
0,23,1021.235835
0,45,1021.819308
0,20,1022.338574
0,45,1022.93795
0,34,1023.490733
0,28,1024.041642
0,36,1024.608087
0,12,1025.127511
0,41,1025.734149
0,22,1026.307696
0,32,1026.908925
0,27,1027.473989
0,24,1028.073189
0,17,1028.571614
0,34,1029.124045
0,39,1029.72274
0,41,1030.335426
0,17,1030.830938
0,34,1031.393456
0,26,1031.983801
0,17,1032.479252
0,21,1033.013642
0,15,1033.501832
0,32,1034.071412
0.000708,61,1034.712345
0,52,1035.371612
0,35,1035.947582
0,31,1036.51376
