#{"t_start": 1671362273.2976317, "env_id": null}
r,l,t
46.978091,203,517.142423
84.678136,552,532.195065
25.384398,75,534.481684
16.238083,50,536.162862
28.819738,84,538.71018
20.774967,55,540.492716
42.306296,243,547.901194
19.016962,56,550.463735
34.26741,194,557.383987
33.006948,736,582.854351
14.828193,49,585.073435
21.368693,57,587.550415
38.433424,356,601.110388
26.761787,83,604.629109
21.563581,67,607.395266
32.434042,115,611.272356
35.543068,126,615.487238
44.551134,255,623.595758
22.317995,67,626.5096
80.699283,414,642.443173
56.234453,187,649.983889
36.905472,110,654.447429
43.945195,131,659.406814
75.708047,533,678.834504
38.7813,114,683.199992
37.12082,161,688.723381
13.668151,53,690.849737
46.105167,137,696.67403
45.824565,146,701.947773
41.437352,135,706.396696
43.935318,126,710.105655
125.031924,856,732.913517
52.166179,151,737.656751
16.487326,50,739.501597
128.681911,952,772.446746
30.378106,72,775.45512
80.483796,745,801.166096
26.802953,339,810.769012
22.569171,57,812.601894
35.160622,356,823.088402
19.43001,53,824.990526
14.117106,51,826.672488
39.767658,169,831.40811
26.69389,86,833.958533
18.099992,90,836.656166
12.854847,55,838.461692
56.205367,349,847.791036
78.700614,1001,874.997274
34.655915,114,878.44104
60.47627,706,898.265707
34.098887,247,905.520117
41.100189,273,913.534293
52.065177,247,920.77879
42.898757,324,929.748112
22.750585,81,932.334762
27.656439,81,934.927914
112.816915,783,955.781678
178.15448,1001,981.810598
99.028805,311,990.167735
41.322969,150,994.396153
31.872526,147,998.482266
41.974446,174,1003.397769
59.084176,199,1009.063976
49.300604,368,1018.874149
44.91882,399,1029.457126
43.311305,361,1039.171996
56.223843,404,1049.951342
99.949052,1001,1076.730301
67.642067,196,1082.172767
51.204531,364,1092.004695
75.055771,475,1104.509252
42.867687,201,1110.101419
138.810941,1001,1136.034977
21.916837,50,1137.680208
16.869901,47,1139.261405
21.942874,66,1141.338973
33.233759,175,1146.213058
56.637653,224,1152.248391
46.031702,217,1158.013396
44.631394,202,1163.442528
19.604226,64,1165.455483
47.124204,1001,1191.758855
16.401403,44,1193.275304
42.329586,1001,1218.854293
16.513031,46,1220.399354
22.302695,85,1222.967362
24.483958,196,1228.369881
14.686254,42,1229.805326
15.030245,47,1231.377173
29.775123,139,1235.30666
16.180789,45,1236.805327
16.131658,46,1238.32216
19.604149,73,1240.559548
14.608978,44,1242.032487
13.327757,48,1243.711501
77.270218,426,1255.127486
31.898257,82,1257.620795
20.184231,69,1259.758399
12.074965,45,1261.273551
53.056087,242,1267.815394
21.186225,66,1269.896364
35.5968,537,1284.056077
51.792322,294,1291.746127
31.430763,99,1294.678506
12.895611,46,1296.224803
14.266537,40,1297.625787
17.520387,62,1299.578187
23.937617,82,1302.025394
19.346802,47,1303.64056
47.42754,337,1312.625049
23.901376,145,1316.778341
19.358118,55,1318.538665
14.917748,53,1320.258808
49.62691,178,1325.141601
45.849187,861,1347.135462
14.612661,55,1348.909652
51.147749,894,1372.223712
50.557245,601,1388.208661
83.375488,1001,1414.365117
59.221244,655,1431.674978
28.679938,76,1433.975238
96.518351,1001,1459.991071
83.521288,389,1470.470806
44.116739,200,1475.988587
27.477036,84,1478.554407
31.664788,94,1481.300499
32.586619,124,1485.064034
45.039373,628,1501.475275
15.543932,61,1503.415403
83.31177,480,1517.849137
21.750878,68,1520.236722
14.221205,66,1522.655788
160.248535,1001,1552.797851
146.001463,1001,1582.726638
18.159416,67,1585.056798
42.054809,140,1589.063313
141.165258,1001,1617.760883
155.829047,839,1641.210413
80.098569,1001,1671.558023
126.747399,1001,1700.546852
42.179106,206,1706.996054
70.949901,421,1720.062792
21.509085,73,1722.592483
18.870938,66,1725.033255
12.550834,50,1727.074674
58.278386,433,1740.765208
69.584449,314,1750.497423
25.032194,167,1755.694571
16.820791,60,1757.873294
22.229971,74,1760.188564
17.976725,74,1762.813711
32.613535,102,1766.043501
31.652929,154,1770.421084
49.828034,388,1781.161968
16.990123,69,1783.643984
92.41,1001,1810.599593
71.963195,236,1820.844816
11.340288,46,1822.559722
35.571419,124,1826.256427
78.03155,490,1840.304371
25.280399,84,1842.898979
26.200917,74,1845.496222
64.474172,693,1866.917657
85.753693,382,1877.356066
23.216218,106,1880.505907
28.972376,101,1883.427904
76.03188,262,1890.434433
36.684755,122,1894.04301
154.070948,1001,1935.9
165.519493,1001,1963.516886
128.844358,1001,1989.436837
156.003683,1001,2015.09635
119.623463,1001,2041.530921
27.57774,140,2045.472681
57.37398,332,2054.390997
88.345385,897,2077.483622
71.623401,615,2093.733685
39.899276,507,2107.857346
32.791893,125,2111.671352
46.45696,293,2119.512192
137.269994,459,2131.837289
108.450495,1001,2158.368442
49.285541,573,2173.517946
33.104397,83,2175.962859
33.770872,130,2179.675767
78.992637,781,2200.249379
24.139683,244,2207.159518
105.682932,1001,2233.353372
23.978347,118,2236.724577
80.149213,409,2247.39934
126.199865,990,2272.853096
31.785982,173,2277.598157
131.230076,1001,2303.062819
123.711942,1001,2329.252136
54.295272,633,2345.995754
166.837712,694,2364.074927
73.076879,213,2369.846883
38.770406,174,2374.74086
45.003924,185,2379.665181
38.434498,130,2383.387024
120.13004,553,2398.272721
132.109086,482,2411.146819
107.948534,373,2421.133583
35.520543,151,2425.398998
129.159365,535,2439.505894
175.257408,976,2464.874152
149.034595,1001,2491.081881
159.220632,517,2504.945578
70.564862,365,2514.667841
104.074786,419,2525.705005
173.62632,987,2551.39881
95.06229,567,2566.317869
66.310709,647,2583.294822
100.565075,467,2595.70298
58.46769,519,2609.291877
207.113625,968,2634.970776
42.692206,172,2639.80707
65.635575,283,2647.47488
47.678538,194,2652.821517
74.446968,365,2662.580169
139.608788,893,2685.721434
59.06835,247,2692.452946
120.4889,594,2708.144484
186.481082,1001,2733.72657
78.451701,305,2741.808897
45.833974,211,2747.84398
97.257607,338,2756.76788
134.851136,906,2781.667327
63.244685,301,2790.514202
213.681403,1001,2818.336839
63.836813,216,2824.192395
131.582684,816,2845.122296
80.664788,368,2854.964767
162.897031,716,2874.012746
275.075826,1001,2900.216852
57.076394,364,2909.730361
141.570128,702,2928.182469
112.779656,450,2940.037016
238.651917,1001,2965.251842
63.742898,213,2971.166903
63.132893,274,2978.430485
252.735013,1001,3004.477077
47.0492,187,3009.640031
117.832207,398,3020.241516
111.317779,462,3032.220878
247.951016,1001,3058.150484
186.99761,1001,3084.326165
25.121697,68,3086.413612
166.799598,795,3107.304617
138.253311,546,3122.424193
224.7698,1001,3159.338136
23.325657,75,3164.153179
37.309965,139,3169.218695
45.980069,129,3172.994058
200.913452,1001,3198.702336
60.154503,234,3205.049067
254.37988,1001,3230.85668
214.745993,1001,3256.357643
68.16031,227,3262.471268
85.611891,313,3270.629843
174.011799,669,3288.157456
59.046445,216,3294.082492
212.502431,1001,3319.357355
234.043347,1001,3345.473749
60.484497,179,3350.404477
71.324135,228,3356.541744
240.337788,893,3379.576788
53.793544,283,3387.067102
306.168004,1001,3413.696108
79.829834,218,3419.597963
178.772709,696,3437.858993
137.373143,593,3453.117355
268.48309,1001,3479.145404
148.525883,399,3489.501538
136.115015,613,3505.07866
44.533169,143,3509.01721
235.46537,1001,3534.851126
157.088895,589,3550.002417
288.262928,1001,3575.88682
36.928757,99,3578.717179
30.440099,106,3581.767194
28.105908,112,3585.213934
45.403309,131,3588.872888
263.736021,1001,3614.992801
128.247316,542,3628.813816
145.879813,565,3643.586044
142.665206,460,3655.674009
264.079954,1001,3681.535773
58.678323,181,3686.452256
77.520866,200,3691.823673
102.698727,334,3700.811385
162.152323,571,3715.969447
125.084166,400,3726.494932
97.37369,439,3737.748264
111.143631,359,3747.092477
61.826402,313,3755.302903
218.514749,1001,3781.068416
56.075852,233,3787.35847
32.224497,151,3791.549956
44.359797,124,3794.941719
98.750777,355,3804.135942
304.926909,1001,3830.123251
92.220442,440,3841.89341
57.428667,151,3846.162877
50.77698,167,3850.673415
57.718711,154,3854.986347
100.514682,385,3865.060603
146.726271,408,3875.907847
60.38253,161,3880.289269
291.960809,990,3905.457741
12.502927,55,3907.217598
18.151858,67,3909.252941
52.457915,175,3914.119598
38.499083,109,3917.229013
129.025695,499,3929.993058
43.57997,120,3933.361209
230.925065,1001,3959.463035
135.701527,470,3971.535066
96.545876,369,3981.063406
60.278758,191,3986.28869
297.80448,903,4009.994376
65.3715,292,4017.772974
43.694312,121,4021.163935
44.933184,129,4024.775943
64.555871,211,4030.545284
64.933241,176,4035.421277
151.551979,472,4047.660452
26.495298,117,4050.99752
141.471521,594,4066.808957
46.531656,228,4073.079662
37.579129,100,4075.979886
266.339872,933,4099.619854
37.965523,152,4103.820294
227.46243,701,4122.234462
36.328654,128,4126.081625
64.555047,192,4131.307069
64.529801,188,4136.426936
182.909209,567,4151.003348
50.629419,160,4155.470793
64.328409,289,4164.396942
129.362121,573,4178.840269
95.49549,466,4191.421574
287.424888,1001,4217.439021
98.339923,335,4226.247756
239.872652,883,4248.942078
192.392464,727,4267.775515
24.063799,81,4270.143606
300.57232,952,4294.216291
63.044403,180,4299.153546
124.736738,394,4309.818118
153.747869,731,4328.641668
34.999429,141,4332.541029
98.876425,333,4341.38784
52.772312,163,4345.79296
35.332269,128,4349.407544
153.943464,667,4367.189975
166.92947,652,4386.529002
113.714331,377,4398.484778
268.222941,1001,4429.772082
246.588232,1001,4458.931888
320.574817,1001,4487.510183
68.340367,180,4492.437421
90.479811,267,4500.613828
89.866102,286,4509.234559
292.644192,1001,4539.681663
229.956711,1001,4568.386942
244.272064,991,4594.826026
322.83468,1001,4623.504848
141.308803,571,4639.063675
344.437865,1001,4665.937332
93.455924,469,4678.425946
56.583253,178,4683.309465
232.824591,765,4704.649537
150.552229,494,4717.78695
299.368869,1001,4744.52492
54.635203,214,4751.04882
30.475294,166,4755.68978
144.886411,446,4769.210375
166.141709,582,4786.521804
46.33645,179,4791.588508
325.424494,1001,4818.476393
115.374658,364,4828.911136
41.332972,135,4833.33774
57.188004,239,4840.288067
105.383675,298,4849.255808
131.248012,433,4861.129812
68.058307,196,4867.349106
268.021916,824,4889.224712
161.022602,462,4902.903475
310.988914,1001,4930.846632
35.182167,153,4935.764208
318.181294,1001,4963.243188
207.436261,691,4981.322871
142.676316,418,4992.57937
148.246917,506,5006.830994
323.253846,925,5032.689834
360.819383,1001,5060.01096
51.249132,157,5064.885083
22.088685,71,5067.228098
88.200785,372,5078.716857
50.972729,199,5085.013463
88.73155,363,5095.476012
164.519958,552,5111.728279
313.057131,1001,5141.378891
314.057705,1001,5170.842184
22.151027,72,5173.430384
39.694901,168,5178.744251
300.253525,1001,5206.191943
35.597157,129,5210.038323
125.245489,371,5220.904762
25.463684,108,5224.085067
144.384187,505,5239.179596
70.180215,220,5246.123651
42.186806,127,5249.720365
58.210685,168,5254.477901
60.862195,202,5259.963085
339.656403,1001,5286.830661
44.598242,120,5290.90798
149.477824,405,5301.699085
236.599468,683,5319.58415
259.658938,999,5346.865943
66.037205,232,5354.016759
86.014896,303,5363.679275
45.899961,210,5369.790708
96.438377,337,5380.103427
265.11191,1001,5409.296008
206.69092,667,5427.592438
193.505662,698,5446.896983
374.861651,1001,5474.220369
320.697041,1001,5502.733716
121.958418,349,5513.267818
291.50991,1001,5543.69969
80.521223,298,5552.634366
291.647977,1001,5582.252819
63.021878,207,5589.045327
184.220091,650,5608.329015
212.602355,753,5631.405882
301.941972,1001,5661.475583
263.639328,1001,5690.97901
293.973303,1001,5720.7132
191.423477,623,5738.032037
345.194224,1001,5764.511271
16.950966,78,5767.111051
255.695587,873,5790.527397
47.370155,212,5796.512556
196.262557,612,5813.015484
247.013553,1001,5841.31599
196.20188,797,5863.101408
34.152263,134,5867.077115
162.854172,621,5884.894665
20.420822,67,5887.287377
72.223604,284,5895.545641
298.639533,1001,5924.451045
170.242445,1001,5955.324516
256.300494,815,5978.74663
351.067559,1001,6006.133493
19.843289,87,6008.754535
275.553886,959,6033.613293
267.971396,999,6059.993444
103.164684,293,6068.879438
257.949444,1001,6095.754229
307.477187,1001,6123.537216
75.837539,205,6129.033604
306.428784,1001,6154.675573
44.686748,164,6159.418197
261.476222,1001,6185.989275
156.03727,473,6200.499093
304.817753,1001,6227.447472
60.677447,194,6233.004171
175.520997,539,6247.717888
213.151827,1001,6275.08411
45.417349,232,6281.446041
130.9479,538,6296.019295
248.554954,1001,6322.82129
161.312146,485,6336.821566
55.067768,177,6342.192304
180.927555,883,6366.840174
56.345971,193,6373.450478
248.393286,935,6398.616153
216.010762,584,6414.430511
41.274722,177,6419.246649
191.698595,530,6433.710905
31.826849,98,6436.68673
62.412198,176,6441.670037
252.983815,1001,6468.843037
247.674935,707,6487.980482
331.383629,1001,6514.596691
27.754859,80,6517.591117
232.910987,679,6536.525682
42.825833,201,6542.106538
318.520366,1001,6568.020499
31.099128,119,6571.478698
273.085679,950,6597.188286
23.926533,78,6599.581375
217.832679,802,6623.16286
153.565874,886,6649.812886
301.209252,1001,6677.367792
41.527073,144,6681.737694
294.840233,1001,6711.123024
327.717128,1001,6741.46011
41.681429,143,6746.292443
127.817587,521,6761.227082
49.309572,159,6766.505153
244.889134,1001,6797.077709
21.362747,81,6799.624846
307.744149,832,6821.229578
246.338799,988,6847.335258
11.032349,48,6848.925304
44.120375,137,6852.797649
140.655107,538,6867.043618
231.845347,721,6886.474202
51.885516,210,6892.498863
149.943729,500,6906.326205
288.320599,1001,6932.677558
82.989673,341,6942.706926
292.482279,1001,6969.614027
24.496126,76,6971.982392
78.278331,350,6981.769497
35.313653,132,6985.818288
231.713665,829,7007.933978
35.308509,133,7011.714815
192.224076,682,7030.960698
41.017726,128,7034.706406
38.434183,136,7038.878773
44.453228,173,7044.652891
67.770333,190,7050.775257
54.502598,180,7056.596182
274.763126,1001,7083.764074
128.215659,428,7095.029835
34.923927,119,7098.458169
35.399829,132,7102.271548
280.68985,1001,7130.187171
28.078663,94,7132.989462
34.701523,133,7136.810876
50.694159,248,7143.440735
310.104611,1001,7170.583352
265.941395,1001,7197.880883
250.941004,899,7222.222136
19.658413,81,7224.806436
24.565158,86,7227.550194
369.189347,1001,7255.800669
18.712963,79,7258.170513
284.233927,1001,7284.36178
17.947121,85,7287.01982
70.712587,228,7294.279308
54.281358,227,7301.338142
33.405571,129,7305.598485
52.6061,135,7310.120677
310.496576,1001,7339.334826
244.596575,1001,7368.67474
313.347977,1001,7398.283253
37.413726,227,7404.811393
21.102532,72,7407.071332
24.384129,134,7411.13494
21.500367,79,7413.534536
17.53475,81,7415.941617
18.714065,137,7419.823724
313.677511,1001,7446.784052
13.056521,77,7449.125982
14.450884,73,7451.710856
271.333413,1001,7480.722081
131.113012,412,7492.720038
268.151878,1001,7519.702791
50.700217,145,7525.031504
223.077414,1001,7554.677119
230.344175,676,7574.762534
51.212789,133,7578.872755
305.366986,1001,7606.57301
302.865692,1001,7633.520141
16.860987,70,7636.135268
31.235231,127,7639.682155
26.499536,121,7643.781478
211.20228,834,7665.821056
13.731964,71,7668.012471
346.678206,1001,7696.301289
78.895871,232,7702.781016
320.302129,1001,7729.363729
181.067169,538,7744.136268
41.87154,117,7748.023783
79.895232,247,7754.727239
77.920827,310,7763.416681
179.74666,585,7778.739042
55.57652,178,7783.737272
257.183589,939,7810.591939
38.785164,134,7814.377918
68.738324,199,7820.677252
44.570004,192,7826.576967
284.357834,1001,7855.750638
84.431017,307,7863.882582
19.465558,82,7866.643185
22.551882,129,7870.336304
191.163982,754,7889.531721
91.224174,345,7899.466753
223.3923,936,7924.37844
113.948421,396,7935.840331
63.191713,238,7942.226403
48.172127,178,7947.373332
372.731386,1001,7974.445317
35.172187,172,7979.784397
312.443441,1001,8005.511897
22.69986,120,8009.491251
125.25925,346,8020.292381
23.102272,196,8025.885243
199.85695,1001,8052.424386
37.777077,145,8056.439376
181.489624,586,8072.266001
128.577441,436,8084.34052
155.17056,552,8099.53802
337.173069,1001,8126.070304
32.620417,179,8130.864363
254.727821,1001,8157.472664
255.812173,1001,8185.485106
135.067412,381,8197.373045
149.734803,417,8209.254239
258.106791,732,8229.628125
46.864496,182,8235.149387
349.095522,1001,8262.437341
282.313873,999,8288.632308
342.794862,1001,8316.900015
108.209207,300,8325.176505
23.655036,123,8328.749009
292.023348,1001,8356.376813
18.982398,94,8359.251034
310.151569,1001,8385.868812
33.698365,131,8390.202998
283.334752,1001,8417.930104
248.669948,1001,8444.934312
217.505158,812,8466.595346
40.864483,166,8471.503681
53.957482,159,8476.046005
337.884684,984,8506.098145
40.815558,162,8511.074751
15.140032,83,8513.559377
69.25679,223,8519.900684
203.587323,739,8539.792335
23.576775,104,8542.825704
28.560796,140,8547.001998
27.3517,168,8551.774569
32.222522,130,8555.66416
203.046591,671,8573.704008
42.383313,162,8578.307694
37.301568,143,8582.965471
352.635344,1001,8609.103522
190.93309,508,8622.769929
16.255508,74,8625.09273
361.755715,970,8651.050915
343.186703,1001,8677.630316
309.601818,1001,8704.426999
37.232188,154,8709.193732
50.02392,173,8714.221
300.42113,1001,8741.164633
62.323688,218,8747.395812
80.561659,253,8754.564579
84.084865,287,8762.246824
102.751182,349,8771.913167
308.204531,1001,8798.841033
304.942707,915,8823.615685
62.806006,206,8829.586779
75.570325,219,8835.778171
246.59065,1001,8861.934626
58.243222,202,8867.535202
73.169375,439,8879.527456
55.717628,205,8885.291595
44.113437,175,8890.391631
38.780507,143,8894.475749
320.300898,1001,8921.169338
310.047166,1001,8948.247124
28.092399,111,8951.438416
325.27459,1001,8980.51546
321.465168,1001,9010.264864
54.046273,263,9018.058418
309.460763,1001,9046.667697
38.274745,179,9052.305471
42.670098,144,9056.972586
40.092698,167,9062.119134
102.087973,312,9071.379203
27.571178,167,9076.730036
50.432563,165,9081.801635
147.413024,695,9099.862128
67.43318,219,9106.283739
15.886827,114,9109.512141
247.685378,1001,9136.242543
34.61773,129,9139.875169
298.586691,1001,9167.27982
307.759005,1001,9194.097755
32.571922,166,9198.725102
111.946555,351,9208.256288
233.387545,795,9230.874311
83.348061,260,9237.928294
91.757976,273,9245.496389
81.464599,265,9252.706451
305.348626,1001,9280.770215
319.367533,1001,9308.641194
43.916777,161,9313.711331
40.037077,163,9318.437423
49.433946,179,9323.390341
295.084047,1001,9350.503031
89.893195,359,9360.53214
187.894985,653,9378.796332
47.1614,145,9383.487207
355.871174,1001,9414.692932
88.078955,460,9426.797372
50.547498,165,9431.594019
177.009021,780,9452.754032
324.012608,1001,9480.321715
32.980756,144,9484.630212
282.21103,1001,9513.436886
29.731558,126,9517.420939
343.170808,1001,9545.292831
340.523301,1001,9573.842671
117.926291,586,9591.535357
37.085693,217,9597.400191
17.503511,101,9600.369195
336.484885,1001,9628.059203
265.865788,1001,9654.338766
344.011132,1001,9683.751291
89.062659,255,9691.613802
39.226844,208,9698.129479
196.078234,761,9720.759387
27.540064,142,9725.088624
305.059343,1001,9754.542086
35.219313,178,9759.890666
119.038158,350,9770.746826
33.761982,117,9774.408959
46.12031,209,9781.117776
240.425615,904,9807.251613
209.84638,604,9823.378506
104.081152,340,9832.704715
50.416015,152,9836.998344
311.057373,1001,9865.681504
49.970227,180,9870.957974
300.221783,903,9895.165793
147.574714,496,9908.138515
15.49886,78,9910.454188
61.943934,203,9916.127688
39.3847,117,9919.43906
33.897812,210,9925.094153
229.417681,711,9943.917539
212.396161,1001,9969.965238
81.181507,255,9977.166194
39.69305,275,9984.587931
39.970763,141,9988.526051
34.91863,181,9993.416047
151.309216,490,10007.423782
156.292779,683,10028.119854
29.76022,110,10031.653126
351.752529,1001,10061.78019
39.953166,118,10066.154653
298.686461,1001,10098.405802
19.139875,78,10100.892424
108.488815,418,10113.049193
340.114172,1001,10142.389684
26.300309,167,10147.560397
321.871334,1001,10175.183254
338.51273,1001,10203.22404
39.473282,171,10208.500473
65.124673,203,10214.741662
310.069087,1001,10244.310291
137.241474,409,10256.840901
46.118144,148,10261.436744
28.383053,163,10266.506578
335.143945,1001,10295.81433
64.172182,204,10302.036963
27.843789,96,10305.259241
262.594688,794,10328.635275
13.973515,105,10332.205348
346.572966,1001,10361.360435
67.97293,261,10369.285968
348.176375,1001,10398.815727
137.0924,473,10413.446093
236.291728,1001,10442.71008
28.417175,153,10447.221358
175.658209,471,10460.139325
39.092979,168,10465.49693
248.256221,682,10483.351246
317.742851,1001,10510.428935
309.661737,878,10534.295793
351.408728,1001,10561.323068
192.238949,568,10576.773731
92.986846,379,10587.189711
44.494664,205,10592.959914
23.580899,74,10595.589089
29.372954,117,10598.946362
326.790643,1001,10625.573376
93.317901,265,10632.736481
252.0537,868,10658.626791
167.056705,573,10676.468651
123.435147,477,10691.126067
54.094627,176,10696.774647
149.829254,523,10712.101344
91.209635,289,10720.533932
57.846305,224,10727.733688
323.521651,1001,10759.4267
213.429027,682,10780.281538
35.015922,147,10785.315458
338.025597,1001,10814.701644
125.105997,397,10826.254511
300.803958,1001,10852.669151
131.696897,370,10862.97248
353.227527,1001,10891.336321
47.670512,209,10897.76098
47.715295,149,10902.599414
137.767303,401,10914.442147
25.730471,118,10918.355608
123.583929,383,10929.992625
43.283679,117,10933.789479
344.184964,1001,10963.140086
366.031073,1001,10993.513429
33.898461,136,10998.178686
58.44737,167,11003.404917
52.619276,148,11007.93803
32.172479,130,11011.973647
284.527911,1001,11040.917559
46.669427,140,11045.335333
250.91174,747,11067.603962
31.523171,132,11071.574878
326.694202,1001,11101.209991
56.634458,153,11106.068376
330.581151,1001,11135.093907
260.575399,775,11157.579521
143.075687,410,11169.603791
323.659755,1001,11198.494018
201.996788,753,11220.667257
174.943115,604,11238.761565
47.600166,146,11243.385612
96.900008,315,11252.475564
59.538177,155,11257.171751
52.368883,139,11261.197571
53.004036,171,11266.018891
34.03529,150,11270.20164
359.510203,1001,11298.252448
382.001655,1001,11325.262298
38.590373,142,11329.328761
148.779065,448,11342.006937
176.00403,536,11357.573946
29.54934,128,11361.885424
49.54004,245,11369.631819
142.215348,605,11387.81493
42.854183,220,11394.908127
58.6816,173,11400.546587
45.615498,155,11405.627017
156.051594,414,11417.948476
149.205681,398,11430.043977
89.436021,318,11439.245023
61.03443,176,11445.065861
355.693388,1001,11474.750855
313.718278,1001,11502.196056
272.290532,1001,11530.049399
34.016633,119,11534.044213
328.510718,1001,11561.136506
320.921757,1001,11587.484845
58.727388,161,11592.208377
202.515923,687,11610.183725
53.710407,166,11614.89206
334.702279,1001,11640.92342
58.769396,167,11645.79012
197.837003,1001,11671.875637
379.18258,1001,11698.86698
342.452653,1001,11724.875259
86.607176,251,11732.425943
42.8297,135,11736.991074
83.684181,240,11743.357224
40.140369,117,11746.780796
67.049076,219,11752.829056
135.857216,428,11764.281271
312.713018,1001,11792.047414
39.018263,150,11796.237651
306.560024,936,11821.12826
307.182322,1001,11847.359037
60.208303,174,11852.117851
305.690376,1001,11880.76349
249.78137,780,11903.543214
332.108879,1001,11932.937395
34.030805,138,11937.245015
157.898166,474,11952.041657
321.086664,1001,11978.861983
15.801213,109,11982.128875
71.957062,250,11989.219513
50.706487,225,11995.236373
31.272265,94,11998.005344
36.617757,149,12002.198777
308.068533,889,12026.405718
74.317955,273,12033.916739
368.703308,1001,12061.33373
352.011953,1001,12087.84445
63.418912,219,12093.836256
312.925062,1001,12121.816455
43.916622,204,12127.493412
297.529599,1001,12155.851988
328.117,1001,12182.684751
16.496948,110,12185.932782
272.658493,790,12207.516005
266.366731,1001,12235.076309
54.111604,167,12239.992264
234.555677,775,12261.015091
134.32356,555,12277.456123
354.148195,1001,12304.561692
41.783477,143,12309.105115
39.868657,168,12314.018837
341.674365,1001,12339.907988
48.240406,204,12346.126257
18.178646,114,12349.467037
231.91936,853,12371.921873
48.214123,142,12376.099032
225.280801,670,12394.070835
21.156106,127,12397.922335
113.322261,377,12408.89554
42.158781,131,12412.614206
220.610358,718,12431.610046
34.253427,185,12436.880265
181.300648,566,12451.408105
56.269873,160,12455.859178
19.682119,77,12458.337423
223.367699,813,12479.833878
91.478604,284,12487.887159
30.756932,124,12491.39836
18.025281,104,12494.936543
297.438304,989,12521.097242
342.156961,1001,12550.11834
43.880663,199,12556.471635
277.268732,775,12579.659922
367.212723,1001,12608.93182
319.221292,943,12635.247557
336.922116,1001,12662.752845
78.243864,294,12670.731874
30.924929,168,12675.796149
55.203833,248,12682.667187
294.105328,1001,12709.398068
276.324381,1001,12735.842356
120.31639,397,12747.054552
333.089672,1001,12773.532913
348.549861,1001,12800.559606
44.423086,173,12805.85197
371.223681,1001,12833.635465
309.635148,1001,12861.021739
78.545398,227,12867.353467
130.039994,501,12880.553556
333.784593,1001,12907.158395
258.578941,962,12934.967977
27.981262,147,12939.47238
312.783749,1001,12967.749232
46.989522,146,12972.187324
338.77677,1001,12998.413577
353.034987,1001,13025.168547
349.450738,1001,13051.919079
306.951591,1001,13078.207213
99.009243,276,13085.727597
356.552926,1001,13114.66437
374.18183,1001,13145.606734
356.214972,1001,13175.216493
358.931961,1001,13206.108772
189.422271,578,13222.959957
139.429597,434,13234.346071
324.201755,1001,13260.94527
373.698832,1001,13287.192653
35.188913,184,13292.383015
331.80477,1001,13321.477373
326.662763,1001,13351.385482
31.639081,138,13356.024231
353.689528,1001,13384.417092
323.243534,1001,13411.344346
289.59593,881,13435.051233
309.949156,1001,13461.291435
276.337588,820,13483.731265
403.139197,1001,13510.340209
338.274264,1001,13536.447538
363.161561,1001,13566.282125
330.942967,1001,13596.043173
70.218957,357,13607.449086
348.830159,1001,13636.401908
97.974566,329,13646.135474
253.779146,1001,13674.803578
