#{"t_start": 1670948141.0701337, "env_id": null}
r,l,t
4.075318,596,3333.907192
2.065962,119,3338.833002
2.744894,100,3343.020647
8.500245,953,3382.436347
6.994309,428,3397.648344
3.373166,191,3404.120323
5.889026,275,3414.46231
4.043667,1001,3450.817328
6.761853,815,3482.987818
2.734128,93,3487.068405
9.718359,1001,3521.989352
4.29767,392,3538.195424
5.05117,1001,3580.613379
4.226952,122,3586.479532
5.838464,1001,3625.923461
5.78776,1001,3663.905676
3.569945,105,3667.993918
2.597385,62,3670.666171
2.866592,1001,3704.299551
2.013511,56,3706.734382
2.567707,58,3709.2623
2.349111,47,3711.3584
2.17737,68,3714.295288
2.463736,65,3717.283777
3.761377,331,3729.543875
6.633073,1001,3763.529024
2.536093,67,3766.286693
2.644166,65,3769.228521
2.201716,248,3778.900357
6.95283,595,3800.890656
9.667672,941,3831.383099
5.996342,1001,3864.070444
2.935181,1001,3897.93891
5.707658,589,3916.97449
2.360109,63,3919.509095
1.726674,50,3921.47031
2.376248,75,3924.10642
1.606135,45,3925.915879
1.613806,55,3928.047037
2.35782,270,3936.406954
4.239647,83,3939.520313
2.410764,64,3942.036569
1.820874,52,3944.197819
2.573416,59,3946.634174
3.94956,171,3952.41003
4.700722,810,3977.505644
1.814882,53,3979.448235
1.796795,59,3981.43881
1.680327,51,3983.328491
5.180234,105,3986.725173
1.836209,48,3988.442089
1.844472,135,3992.717149
2.535636,67,3995.136585
2.566943,195,4001.101667
2.826417,153,4006.009528
10.639571,1001,4038.205762
2.29734,56,4040.217465
1.59325,45,4041.954567
1.873458,59,4044.087802
7.323869,524,4060.59283
1.858061,44,4062.54105
1.929635,52,4064.710493
4.363839,67,4067.472527
7.124053,1001,4101.919746
1.954739,50,4103.930911
2.475143,381,4116.445148
3.121342,65,4118.960638
2.044028,55,4121.112235
5.95059,635,4141.770357
3.592268,71,4144.601091
2.970191,69,4147.187606
2.103737,62,4149.504491
2.472233,112,4153.339592
2.083235,92,4156.778389
2.821665,1001,4189.327604
1.909542,71,4191.934676
1.761003,59,4194.062867
1.844975,53,4195.964207
1.964546,52,4197.930779
1.761067,75,4200.612641
2.624168,457,4214.293555
1.717415,66,4216.543775
2.584658,66,4218.778759
2.231449,80,4221.550717
7.161808,750,4244.195718
2.40703,66,4246.604559
1.587409,54,4248.775818
1.745275,56,4251.021274
7.303285,781,4277.000105
8.236401,1001,4309.030664
5.424511,105,4312.583827
2.190254,152,4317.403375
2.965568,84,4320.11494
3.909206,116,4324.070369
1.631103,87,4326.92108
10.945192,778,4349.703778
1.654977,75,4352.237571
10.664408,1001,4383.013187
4.615833,124,4387.26153
2.071528,68,4389.965828
2.195294,296,4399.484773
2.230031,78,4402.227156
1.809312,49,4404.144028
6.14362,333,4414.354527
1.899138,47,4416.096643
1.799021,53,4418.020564
3.762355,106,4421.472204
2.281872,166,4426.94525
1.846994,48,4428.831614
1.841948,61,4431.261604
3.808182,99,4434.8103
1.827829,55,4436.833528
1.663344,60,4439.114536
1.688245,54,4441.180233
1.997821,56,4443.668073
1.511772,49,4445.624589
7.20669,1001,4478.43522
1.748632,51,4480.334713
2.070644,47,4482.360046
1.832832,49,4484.359974
1.631647,51,4486.450568
1.695484,63,4488.890829
1.739806,47,4491.004462
13.225243,629,4513.862246
3.948499,291,4524.274458
2.207604,50,4526.175987
2.324754,59,4528.368542
2.034286,49,4530.115647
1.880466,53,4532.040694
1.646677,60,4534.252362
2.313053,64,4536.638443
2.125561,67,4539.02505
1.75502,77,4541.743224
1.740739,49,4543.604142
1.621386,48,4545.545597
3.878035,160,4550.817717
2.054799,55,4552.93
1.87446,59,4555.284483
1.984294,45,4557.114657
3.553871,66,4559.591771
1.69772,47,4561.585728
2.999665,62,4564.214648
3.337902,699,4588.552856
2.965759,49,4590.553161
1.767,69,4593.15427
2.317561,61,4595.547401
1.841128,46,4597.430603
1.957041,53,4599.457395
1.76221,52,4601.52151
5.31688,563,4619.621464
2.174343,50,4621.666778
3.964569,111,4625.550598
1.972982,49,4627.552442
1.658682,43,4629.346503
7.938473,400,4642.059802
3.179388,57,4644.048506
1.854066,58,4646.20819
1.878565,51,4648.216287
1.947271,49,4650.126022
11.37055,1001,4682.98956
2.013599,78,4685.93416
2.647456,71,4688.624381
1.68872,52,4690.740728
1.925025,50,4692.831318
2.045402,49,4694.803575
1.817811,45,4696.70221
3.067489,164,4702.573647
1.718927,48,4704.664693
1.845403,45,4706.807981
2.279373,48,4708.77074
3.331389,74,4711.724394
11.64208,1001,4745.753124
4.424051,705,4767.693874
2.261239,71,4770.354654
10.466877,1001,4800.189693
1.862638,48,4802.016125
2.504989,60,4804.047513
1.821482,47,4805.822257
1.78434,44,4807.437271
1.746258,44,4809.14833
3.210204,67,4811.505187
1.671027,43,4813.176357
1.796989,45,4814.993053
1.865189,47,4816.710886
1.758531,44,4818.399196
2.976816,50,4820.489732
1.609051,45,4822.241975
4.153692,182,4827.72753
2.061635,76,4830.30054
2.686681,236,4838.124396
1.696236,40,4839.706686
2.106321,74,4842.46764
9.066941,468,4857.696838
1.698221,48,4859.757134
2.521522,75,4862.71562
2.096232,46,4864.56681
2.31719,44,4866.256361
1.864763,44,4868.26613
4.57376,383,4881.370925
1.800055,48,4883.661959
2.508738,120,4888.2054
2.321552,46,4890.173028
6.674556,240,4898.686586
2.109033,44,4900.602119
2.491272,232,4908.54178
2.339224,178,4914.185795
2.017911,68,4916.68645
5.061798,140,4921.666753
6.947939,747,4945.56058
2.860978,50,4947.408823
2.631837,67,4949.963102
2.355642,47,4951.781909
2.936683,55,4953.963647
2.501859,66,4956.477008
4.402617,200,4963.073405
4.325993,432,4976.677986
2.96215,73,4979.0365
11.413152,627,4998.75494
2.666353,47,5000.858779
3.748827,78,5004.130203
2.497429,80,5007.226797
8.242934,1001,5040.773249
2.738077,50,5042.729576
1.968723,47,5044.609813
2.515253,65,5047.106714
2.880274,52,5049.456883
3.795848,76,5052.691635
2.359082,48,5054.798748
3.727973,68,5057.739398
3.471348,87,5061.159419
2.516919,50,5063.306527
2.021313,43,5065.111241
1.813567,51,5067.071266
1.832168,47,5069.046185
2.250076,49,5070.977687
2.303184,48,5072.838757
10.189083,376,5085.042713
2.555125,230,5092.714368
13.031394,1001,5125.875492
5.096059,357,5137.85247
2.776745,48,5139.667552
13.213818,1001,5172.225974
2.819467,51,5174.401915
3.967481,158,5180.354104
14.140677,892,5208.909529
2.125073,44,5210.687399
2.336308,64,5212.904405
2.215527,42,5214.523557
10.097074,759,5241.863383
3.38242,66,5244.118042
3.210181,71,5246.590187
2.714396,69,5248.956414
2.65132,132,5253.104783
2.670127,75,5255.694183
1.828446,48,5257.344055
2.161773,74,5259.951508
2.900505,84,5262.715996
4.183608,173,5267.962604
2.581444,55,5269.982948
15.658691,1001,5299.651232
3.700997,160,5304.608972
3.340544,108,5308.433383
7.526671,937,5337.631881
1.643238,51,5339.363755
1.636758,47,5341.135952
4.060121,171,5346.177245
2.65508,63,5348.198828
1.723486,43,5349.776182
13.980505,1001,5380.28116
10.84593,572,5398.859445
13.36569,792,5423.79398
6.236901,153,5429.126359
13.355177,668,5451.0534
11.252001,557,5470.541743
2.467011,46,5472.530802
5.250346,394,5485.983662
5.752641,194,5493.496387
2.81496,46,5495.476122
6.244222,354,5509.077552
2.650683,73,5511.910509
3.175406,51,5514.025079
3.124007,46,5515.913294
1.918754,46,5517.745842
8.843684,262,5526.47053
17.767399,1001,5559.333066
3.360941,65,5562.310634
2.838205,44,5564.22938
3.244788,71,5567.288007
2.518012,50,5569.276579
2.946831,357,5581.788267
3.269078,45,5583.892114
14.118163,674,5606.960063
3.904207,63,5609.468934
5.938084,284,5618.564162
2.037719,49,5620.596058
1.907958,49,5622.55439
3.608671,50,5624.517137
2.925657,45,5626.384453
2.792071,45,5628.448257
3.422257,73,5631.058172
12.038412,621,5651.250024
16.344461,830,5678.351458
1.61198,44,5680.626611
9.23847,376,5693.365685
2.060171,45,5695.185096
1.759955,46,5697.267794
3.124558,48,5699.43437
6.906084,219,5706.358113
2.844719,47,5708.334978
4.2189,110,5712.345775
5.762994,216,5719.635667
2.262689,49,5721.33841
3.967489,291,5731.040498
2.925024,63,5733.411873
2.859532,73,5736.391408
2.573204,51,5738.43009
8.552527,960,5769.206115
16.914925,1001,5801.987322
8.785392,863,5827.779125
3.567177,64,5830.296805
5.556839,155,5835.939481
1.781289,50,5838.004159
1.801704,49,5840.0661
2.542586,47,5841.952235
2.286934,49,5843.863359
2.156091,50,5845.71013
2.056026,48,5847.709832
1.744361,45,5849.626499
2.88717,53,5851.792689
2.507881,70,5854.613612
3.63315,276,5863.903765
1.786819,50,5866.037243
3.284788,49,5868.012917
1.711797,45,5869.938915
9.130396,660,5891.301212
1.782033,45,5893.164107
3.208365,54,5895.339196
4.660372,77,5898.520464
3.392232,47,5900.569969
7.396985,348,5911.846596
6.169864,289,5921.802009
2.166309,48,5923.762884
1.878801,47,5925.668963
1.953517,47,5927.627497
1.892749,50,5929.681444
5.735501,338,5942.035166
2.432465,53,5944.399616
1.761022,50,5946.723795
2.65204,49,5948.610956
15.268112,1001,5983.200833
17.242372,822,6010.507752
3.236558,47,6012.432639
11.684769,535,6029.34927
3.943727,78,6032.056736
3.114154,80,6034.708312
5.713513,233,6042.123251
2.764689,63,6044.299416
5.810053,285,6053.16313
2.330841,66,6055.45499
6.36975,206,6061.935557
3.960165,261,6070.056001
6.242148,266,6079.082969
3.381375,72,6081.89268
5.654441,439,6096.071334
2.492171,45,6097.933684
5.154885,93,6101.316215
6.105512,301,6110.954906
3.266699,46,6113.027995
7.232345,517,6129.611807
8.945796,295,6139.643209
15.04024,1001,6173.518185
12.97371,1001,6205.186754
3.119109,73,6207.976316
3.883852,126,6212.716307
3.768349,67,6215.402107
4.146002,366,6227.211789
3.112878,71,6229.900502
7.174724,403,6242.607056
3.393747,72,6245.373605
10.085403,501,6261.611815
11.146467,420,6274.675052
7.265403,673,6295.675331
2.151465,95,6299.065573
10.1454,391,6311.141613
5.406966,348,6321.583861
6.898239,188,6327.519197
24.449018,861,6355.160222
18.743139,1001,6388.801431
2.882576,62,6391.108813
20.571984,1001,6424.932753
2.38585,68,6427.904348
3.732383,56,6430.412912
6.721137,341,6443.971198
10.844916,585,6484.140651
4.115529,333,6497.199717
5.025146,228,6504.191813
3.216791,47,6505.889083
2.3712,47,6507.615548
19.515067,1001,6536.526945
14.884243,893,6560.686625
11.855284,504,6574.34366
17.771505,904,6599.284354
3.598269,51,6601.172784
26.608263,1001,6628.451697
18.639834,1001,6656.008234
8.752542,403,6667.048848
11.776321,797,6689.139963
2.642419,46,6690.780812
1.885928,45,6692.325043
25.015117,1001,6720.290827
2.827335,69,6722.499538
6.63369,319,6731.525769
3.374501,45,6733.0733
22.960706,795,6758.443981
2.5935,46,6760.244111
1.958582,57,6762.385795
1.600126,58,6764.601118
23.936913,1001,6796.385281
1.803501,45,6798.156859
1.803116,69,6800.759247
1.657158,40,6802.372404
9.332461,342,6813.543077
10.785202,636,6832.442683
2.500592,53,6834.261606
2.182177,46,6835.889145
3.381587,46,6837.611969
2.825925,43,6839.166698
21.589686,1001,6866.275343
6.520011,183,6871.620906
4.49255,168,6876.586435
17.546399,990,6904.14188
3.382514,75,6906.543503
9.986205,291,6915.12778
7.207236,405,6926.290407
2.015199,70,6928.599528
3.236219,45,6930.198962
7.3494,339,6939.54246
12.256836,454,6952.634855
1.666778,51,6954.469064
7.283297,148,6958.844711
16.996558,632,6976.125222
2.966877,46,6977.80125
19.851879,786,6998.6852
2.216673,58,7000.612277
2.057618,56,7002.464412
6.784105,221,7009.134821
5.988132,263,7016.583432
20.670763,858,7039.816892
3.07488,45,7041.417119
3.862823,75,7043.752656
3.223889,61,7045.863285
3.561206,169,7050.8251
3.350801,48,7052.506016
11.602457,370,7062.694782
3.612678,50,7064.381103
12.921614,742,7084.84427
13.701632,435,7096.725217
4.263797,174,7101.748231
4.06463,253,7108.901432
2.045475,64,7110.990858
4.879649,95,7113.998049
1.803879,57,7115.979712
7.865996,196,7121.68351
4.032463,79,7124.17667
11.411981,295,7132.969601
9.941032,333,7142.200239
3.307547,48,7143.85253
3.545301,102,7146.902291
34.347914,1001,7173.885697
2.396377,42,7175.407689
7.190405,214,7181.527099
3.661343,66,7183.664097
6.991525,172,7189.013598
10.203394,654,7206.795845
2.811368,48,7208.491174
3.484288,60,7210.509901
23.525745,1001,7238.75736
35.182549,1001,7266.273017
10.945829,479,7279.59929
4.582874,205,7285.605554
3.035188,45,7287.233178
28.023608,1001,7314.686572
19.973683,612,7331.075708
4.207267,100,7334.151041
14.325197,710,7353.140046
8.356701,287,7361.01472
5.377569,132,7364.88603
3.87577,98,7368.18627
9.622991,406,7379.539763
7.690216,182,7384.663409
12.273466,551,7399.428555
4.517746,102,7402.563149
10.258672,298,7410.969136
15.470054,792,7432.83229
24.700758,1001,7459.198066
21.725114,640,7476.40907
2.872393,49,7478.177107
2.679908,63,7480.358407
13.87178,550,7496.225072
31.074963,991,7522.6127
6.232646,251,7529.542626
15.693055,375,7539.791107
12.296641,789,7561.657837
23.190342,1001,7588.66411
2.745722,59,7590.642008
29.012517,1001,7617.974444
2.322771,65,7620.127097
2.74224,67,7622.305393
13.848586,333,7631.381886
24.570733,857,7654.336159
21.204997,584,7670.767992
3.153817,67,7672.95351
4.759912,264,7680.435216
20.260378,1001,7714.958794
6.182416,193,7722.337285
27.188345,1001,7755.339405
28.707788,1001,7789.266948
11.72261,221,7796.674549
24.715481,1001,7829.540911
31.247668,1001,7864.926074
28.694674,819,7893.791116
3.652551,59,7896.423082
16.889226,453,7912.557457
27.88693,940,7940.197154
27.449534,1001,7972.361929
35.127204,1001,8001.99036
27.967772,714,8025.119146
16.641869,438,8038.994827
25.525946,1001,8071.335729
37.799426,1001,8105.412068
33.166813,1001,8139.512624
17.027397,382,8153.213331
12.983371,453,8167.952482
5.092896,144,8172.799119
4.246822,207,8179.769955
32.331031,1001,8212.264721
34.689405,1001,8245.562246
28.132473,1001,8278.393642
27.744024,1001,8309.160387
36.988674,1001,8338.982407
8.902214,478,8354.479275
29.469333,1001,8384.985433
31.194524,1001,8417.55261
22.119866,629,8437.686392
26.848116,985,8470.41676
33.500711,1001,8501.938379
6.30022,181,8508.179399
30.607745,1001,8538.713799
23.391159,705,8561.216715
13.531067,337,8572.692106
20.717349,760,8596.99009
37.069453,1001,8629.364035
17.708285,680,8650.663187
36.202911,1001,8680.552416
39.010357,1001,8710.056286
27.026266,1001,8739.111457
14.872593,435,8752.223671
37.7006,1001,8782.00294
9.44178,396,8793.802816
27.41593,1001,8825.726025
27.329598,540,8843.601955
39.741192,1001,8875.593503
9.747437,243,8883.70677
24.093821,798,8909.67064
8.46377,203,8916.961343
11.207384,307,8927.640803
23.741971,644,8946.392239
24.639385,1001,8976.241625
44.172004,1001,9005.924892
31.270847,1001,9036.040095
43.487488,1001,9067.60435
35.572785,1001,9100.175201
35.209584,1001,9133.097534
7.028807,172,9139.03851
33.200518,1001,9169.129498
4.187247,95,9173.045002
11.045582,440,9189.088208
38.247826,1001,9221.266696
39.366775,1001,9251.293775
11.791043,236,9258.191027
28.952632,773,9287.3642
14.149496,705,9312.259629
10.954405,273,9322.066901
6.964446,183,9328.824488
26.028299,653,9352.39699
15.964565,310,9363.064744
15.890478,314,9373.37809
16.483484,422,9387.158829
29.655243,1001,9419.654926
31.3988,1001,9454.05649
34.060707,786,9482.265908
23.26206,573,9503.108084
42.869862,892,9533.537889
8.234619,170,9540.00832
38.17306,1001,9574.786975
28.559567,825,9603.019206
10.605153,250,9611.55201
40.505394,1001,9646.825919
16.042404,366,9660.492615
6.123859,128,9665.604484
26.459905,617,9687.092997
36.023854,1001,9718.915786
32.898639,1001,9750.728695
17.614781,357,9761.729604
26.29659,718,9784.047545
50.059848,1001,9814.950729
16.685925,454,9829.658714
39.54162,1001,9864.813017
16.42814,649,9885.897828
18.253443,901,9916.120338
28.756613,763,9939.554586
24.014245,667,9961.107089
25.394611,765,9986.441616
42.02539,1001,10019.529807
28.623529,1001,10052.286152
29.032977,787,10079.244981
13.706156,345,10092.274003
8.755445,156,10098.832616
24.620415,570,10120.194565
29.884359,1001,10155.7663
39.898447,1001,10189.029123
40.000449,1001,10221.227935
8.132547,255,10229.691224
42.224092,1001,10262.045302
8.709037,268,10271.692564
19.263984,1001,10306.564045
15.341592,324,10317.697211
11.451238,502,10336.067874
37.296661,1001,10369.80449
25.525723,643,10392.588593
47.167767,1001,10425.991184
14.504234,341,10437.077627
30.946206,806,10467.621205
41.128196,859,10499.889922
36.950996,1001,10535.171645
9.18148,187,10541.598234
6.08691,169,10548.279617
40.350246,1001,10582.512052
8.730754,201,10589.734885
12.537145,482,10606.339647
3.781244,86,10609.616695
16.613682,393,10622.448184
28.382801,1001,10655.450433
25.502841,563,10674.528932
4.050974,290,10683.865518
35.307147,1001,10715.252781
10.61809,249,10722.901818
11.793596,538,10740.504251
29.866827,936,10770.404928
17.791139,382,10782.918924
9.894258,176,10789.316591
11.57732,447,10805.585775
19.128444,448,10822.026458
53.394605,1001,10855.984922
34.900921,986,10887.590956
34.030482,817,10911.818384
12.430513,283,10921.175196
41.510049,1001,10951.10639
28.194772,1001,10982.005726
32.109412,868,11008.839906
19.148111,464,11023.186146
50.809499,1001,11053.818113
29.948286,1001,11084.985299
37.973469,1001,11118.182089
39.658954,1001,11153.39905
11.968924,442,11168.709788
43.842513,1001,11201.267828
20.051013,577,11219.602856
39.287998,1001,11251.241741
34.598482,1001,11282.003208
40.299379,1001,11311.996702
36.608593,1001,11342.837077
22.440852,1001,11374.335891
39.318943,1001,11406.922965
46.76798,1001,11439.521151
3.043336,235,11447.814405
36.960899,1001,11480.459362
10.510051,161,11486.192373
49.635968,1001,11517.869716
34.480711,1001,11547.983394
40.261445,1001,11579.030699
48.705929,1001,11609.741308
38.372798,1001,11642.76189
38.577023,1001,11677.120746
25.074487,453,11693.526792
3.636265,121,11697.880046
46.136761,1001,11729.591468
55.364013,1001,11762.206565
38.478431,1001,11791.264536
37.894731,1001,11822.611318
6.217152,99,11826.194373
50.541833,1001,11858.354998
43.715882,1001,11891.04049
50.509935,1001,11924.429722
38.726263,1001,11957.762019
44.596958,1001,11991.882329
58.428603,1001,12023.868769
40.413936,1001,12055.252342
50.568685,1001,12085.668149
40.135501,1001,12117.657249
48.957166,1001,12149.79961
37.507158,1001,12181.547664
41.421261,1001,12212.435107
41.372575,1001,12246.51244
37.69712,1001,12278.278658
24.561526,1001,12310.022658
48.718307,1001,12341.117426
46.223539,1001,12372.085139
42.571466,1001,12408.804492
39.226844,1001,12457.932366
40.046407,1001,12489.189276
54.796236,1001,12517.365758
44.673512,1001,12546.191344
42.983344,1001,12573.87687
36.751919,1001,12603.276133
40.741586,1001,12631.28122
54.256074,1001,12658.872566
40.34815,1001,12697.035519
45.208392,1001,12733.964848
40.613987,1001,12766.373241
58.111239,1001,12795.864443
45.999338,1001,12827.48195
51.289224,1001,12859.660834
38.466224,1001,12896.276181
57.406672,1001,12931.6964
34.551972,1001,12968.0639
57.636197,1001,13000.885188
39.38672,1001,13036.724343
33.759821,1001,13072.052114
42.706172,1001,13104.455786
38.792545,1001,13141.300164
40.503544,1001,13176.037888
45.578386,1001,13212.087381
39.94498,1001,13247.959379
32.591849,1001,13283.13711
34.448838,1001,13315.692736
41.21501,1001,13351.011588
36.65549,1001,13386.900195
47.6942,1001,13421.857003
41.620191,1001,13455.513659
50.576014,1001,13485.162111
54.543248,1001,13515.150705
44.009933,1001,13549.01259
31.656604,839,13582.997823
47.29252,1001,13614.81471
43.249875,1001,13648.855674
52.621112,1001,13680.757966
39.251472,1001,13710.772372
47.170803,1001,13740.285041
43.682471,1001,13775.091423
42.315119,1001,13810.084679
44.674664,1001,13858.164883
38.039954,1001,13889.619233
40.117091,1001,13923.847756
39.251804,1001,13958.470453
41.433476,1001,13992.131387
41.15954,1001,14027.318804
40.707325,1001,14068.043841
40.005223,1001,14100.288712
39.840206,1001,14135.004499
43.866772,1001,14165.885293
40.288949,1001,14199.901525
41.247648,1001,14233.766797
48.212282,1001,14266.340383
42.874017,1001,14301.696101
46.801521,1001,14330.131845
44.645939,1001,14357.320435
44.347997,1001,14388.494611
41.678201,1001,14421.815665
41.725925,1001,14454.931854
50.280019,1001,14482.306936
44.716134,1001,14511.695713
44.834875,1001,14541.552798
47.780461,1001,14572.421823
45.214404,1001,14604.914199
39.987086,1001,14636.440013
39.031637,1001,14667.782315
48.951376,1001,14698.611633
48.865701,1001,14729.639866
53.035922,1001,14760.853463
56.723898,1001,14791.73239
