#{"t_start": 1669906345.2131865, "env_id": null}
r,l,t
0.001359,67,498.162153
0.028621,96,499.325876
0.018037,172,500.931606
0.000544,76,501.90275
0.063694,105,503.090137
0.025102,53,504.052552
0.021154,61,504.979811
0.000986,64,505.914819
0.056476,208,507.843917
0.012287,59,508.693587
0.010636,239,510.913974
0.009076,71,511.880157
0.025739,265,514.415648
1.209981,202,516.571494
0.009909,60,517.534544
0.033093,66,518.604574
0.007409,271,522.593279
0.011967,66,523.880662
0.00742,74,525.192638
0.009181,71,526.321834
3.22872,277,528.880644
0.027096,446,533.518451
0.018036,55,534.938034
3.31639,212,538.108733
0.482261,280,543.493721
0.288138,539,548.171388
0.017787,46,549.545804
0.019666,111,551.487139
0.007098,63,552.68619
0,79,554.145331
0.049126,69,555.456025
1.014006,132,557.331234
0.071134,201,559.898232
0.486395,132,562.882282
0.014542,115,565.556701
0.000953,53,567.119443
0.034689,117,570.070379
0.423479,276,575.576021
0.018233,169,577.991083
0.037463,92,579.545886
3.416411,246,583.000698
3.777588,173,585.755964
3.601445,282,588.919774
0.03539,71,589.94367
0.026858,55,590.83549
0.009403,59,591.723246
3.050259,232,593.984421
0.701403,111,595.38951
0.113253,198,597.575515
0.076923,199,599.504332
0.01541,570,605.705474
0.025623,239,608.307084
0,65,609.487367
0.035258,239,612.271371
0.396858,149,613.878678
2.899418,314,616.835523
0.028484,47,617.715214
0.008763,337,620.957468
0.217754,264,623.398508
0.010052,67,624.947125
0.012481,231,628.886912
0,50,629.872291
2.040647,212,631.802099
0.014364,44,632.537757
0.002201,119,633.917452
1.763303,205,636.786363
0.007879,66,638.087398
0.00929,200,640.095488
0.004722,234,642.447602
0.024375,116,644.151588
0.14578,228,646.963401
0.073986,163,651.834007
1.067315,243,655.159825
0.133868,300,658.508113
0.322872,345,661.711719
0.02241,360,665.060453
0.003405,65,666.083104
0.004908,197,669.091285
0.534569,168,671.557505
0.002479,137,673.436347
0.012317,66,674.38556
0.020206,66,675.546312
1.809063,240,678.241225
0.317933,171,680.938182
0.013376,251,684.433175
1.245868,165,687.066149
0.018947,177,689.528346
0.001201,50,690.68084
0.001507,120,692.639184
0.012771,73,694.086743
0.029497,178,696.736998
0.079309,209,699.772682
0.030427,181,702.460566
0.015158,83,704.091351
0.003473,59,705.407022
0.013033,212,710.31192
1.189819,128,712.436393
0.15675,241,715.833061
0,64,717.680962
0.270259,232,722.749543
0.031134,154,726.09945
0.037034,137,728.361145
0.344403,195,731.16161
0.010812,270,734.681427
0.015966,58,736.036268
0.018086,76,737.568781
0.065818,557,744.424899
0.011685,102,746.180163
3.391658,324,750.349233
0.015902,290,754.555918
0.017739,69,755.88742
0.027507,65,757.125065
0.017176,70,758.407897
0.041785,169,760.987353
0.019426,147,763.308324
0.010703,486,770.841141
0.027381,216,776.474674
0.013319,82,778.069415
0.399259,158,780.464632
0.022791,62,781.71262
0.03072,77,783.087112
0.942295,215,786.338719
5.775355,249,789.712582
0,228,793.02368
0.018677,111,794.722877
0.010697,209,798.08325
0.517561,228,801.555589
0.145851,210,804.352111
0.019578,117,806.291011
0.81714,205,809.176758
0.010566,272,812.841726
0.022769,86,814.606226
0.596442,283,818.89782
0,78,820.544314
0.789551,193,823.481059
0.035458,147,825.80325
0.251065,363,831.002503
0.008359,121,832.938048
0.026734,189,835.859532
0.05507,206,841.198595
0.3367,281,845.525941
0.13782,158,848.088872
0.145115,146,850.189907
0.001971,59,851.367301
0.01384,59,852.616622
0.006611,65,853.964596
2.072605,176,856.661407
1.65927,296,860.950963
0.040952,224,863.949614
1.63294,227,867.088364
1.109789,116,869.330254
0.014062,61,870.566949
0.016788,182,873.203361
0.025164,86,875.089485
0.382027,119,876.891252
0.047867,116,878.851621
2.913488,137,881.008224
0.159527,306,885.094724
0.040373,309,889.133982
1.763841,197,891.880822
0.410294,132,893.773881
0.495185,113,895.44417
0.073429,206,898.423896
0.051029,149,900.741274
0.023036,165,904.504925
0.018184,66,905.470162
0.467532,165,907.223728
0.358078,152,908.952813
0.089621,307,911.935091
1.625337,170,913.905737
0,73,915.628836
0.005573,63,917.08096
0.00378,73,918.471973
0.205959,191,920.921802
0.792574,159,922.700918
0.068816,220,926.311684
0.016503,73,927.64766
0.039367,98,929.534573
0.050767,69,930.879794
0.029011,131,932.822221
0.013135,150,935.255988
1.638043,209,938.370388
0.616582,185,940.860818
0.005627,110,942.52565
2.312549,157,945.114328
0.031827,148,947.275243
0.789,130,949.278669
0.011693,192,951.844942
0.265605,255,955.492095
0.016125,182,958.420217
0.015677,220,961.587367
1.044431,99,963.282472
4.143567,224,968.721026
0.941646,161,971.145407
0.019256,76,972.990084
0.047592,251,976.952493
0.019301,162,979.513218
0.006352,65,980.856385
1.00925,133,982.948234
0.210384,151,985.325097
1.355531,316,989.777902
0.288623,240,993.32914
0.005256,359,998.444772
2.318613,131,1000.589232
0.025753,157,1002.919338
0.659573,82,1004.430543
0.172095,208,1007.575098
0.079491,195,1010.636443
0.291477,208,1013.873368
0.031495,148,1016.345522
0.018373,197,1019.426201
0.009316,104,1021.280091
1.966701,251,1024.853147
0.017409,227,1028.287683
0.014639,111,1032.868385
0.024431,109,1034.824149
0.2199,268,1038.575508
0.012984,229,1041.83489
0.331642,146,1044.364284
0.268843,121,1046.362933
1.921791,228,1049.822549
0.478708,206,1053.209539
0.01161,271,1057.178849
0.245159,239,1060.000548
0.571324,338,1063.185583
1.434268,213,1065.52693
0.030114,58,1066.876034
0.749473,160,1069.336546
0.027319,660,1076.988425
0.842647,171,1079.805442
0.145101,194,1082.287456
0.016027,114,1083.972064
0.070132,118,1085.823846
1.129318,366,1092.70419
0,62,1093.944753
0.04265,240,1097.062483
0.535327,159,1099.409029
6.003191,692,1108.477579
0.040998,165,1111.125829
0.806773,254,1115.322064
0.01163,79,1117.037274
0.709516,133,1119.320224
1.029576,153,1122.125441
0.026982,131,1124.202098
0.015011,96,1125.957503
0.405333,170,1128.992397
0.017388,246,1132.065629
1.508539,176,1133.758277
0.015372,261,1135.998063
0.05105,187,1137.995874
0.045712,192,1140.041047
0.021353,95,1141.530242
0.009087,184,1143.645623
0.412638,404,1148.937765
0.011061,63,1149.960672
0.738208,280,1152.602471
0.099073,142,1154.00395
0.034439,69,1154.945867
2.682123,133,1156.278451
0.026418,73,1157.239934
1.027581,558,1161.421881
0.278187,107,1162.573266
0.003081,302,1165.085753
0.30517,162,1166.608971
0.978354,177,1168.309476
0.018379,145,1169.739198
0.014227,59,1170.60874
0.282875,334,1173.496751
0.077551,199,1175.357994
0.016225,220,1177.35203
0.375725,306,1180.059053
0.006584,495,1183.866325
2.451662,162,1187.303806
1.097066,185,1189.175553
2.925179,404,1192.915073
0.568007,279,1195.455124
0.000559,68,1196.372992
0.473239,161,1198.130042
0.011917,203,1200.137653
0.911028,104,1201.376908
0.019159,151,1203.114133
0.016735,136,1204.569299
0.961489,256,1207.010614
0.021326,142,1208.436663
0.146674,217,1210.389383
0.279446,177,1212.153817
1.455218,183,1213.987765
0.011191,221,1215.940083
4.835068,241,1218.08766
0.978059,219,1220.038211
0.755859,345,1222.928489
0.394586,256,1225.330117
0.077745,115,1226.662224
0.243771,160,1229.799719
0.190061,80,1230.856157
0.982019,148,1232.388192
0.022617,255,1234.819779
0.069304,195,1236.775646
0.105837,327,1239.589865
0.015964,154,1241.089906
0,58,1241.911977
0.29943,212,1243.77914
0.188807,73,1244.733341
0.929174,138,1246.217807
0.479779,271,1248.619792
0.307409,233,1250.709197
0.045012,157,1252.211259
0.250967,112,1253.446659
0.063978,247,1255.600294
0.868703,204,1257.456708
1.783883,399,1260.675816
1.49723,362,1263.617511
0.47111,177,1265.309164
0.787369,158,1268.494675
1.444989,150,1269.968974
3.772241,235,1272.000235
0.00097,63,1272.872729
1.135785,379,1275.946668
0.281208,211,1277.851651
0.065191,215,1279.74337
2.354694,169,1281.350408
3.113793,178,1282.994529
2.772417,281,1285.349104
1.15957,181,1287.024954
0.004318,108,1288.21181
1.177396,279,1290.54984
0.01239,63,1291.443258
3.272764,261,1293.828525
4.019506,437,1297.545268
0.00968,236,1299.788795
0.287853,216,1301.788799
0.612555,216,1303.756885
0.312268,181,1305.516298
0.537935,164,1308.558612
0.248524,177,1310.423663
0.259551,147,1311.84568
0.321448,191,1313.61179
2.411764,208,1315.468216
0.533448,138,1316.887714
0.102534,140,1318.40856
0.021577,65,1319.368959
0,211,1321.275942
1.180128,184,1322.968179
0.632112,119,1324.252551
0.043878,412,1327.598342
0.007324,131,1328.924931
1.201672,180,1330.614691
0.309229,207,1332.465002
0.007767,556,1336.794676
1.867584,333,1339.575669
3.112204,137,1340.963317
0.017511,218,1342.884406
0.047276,288,1346.789363
0.058475,264,1349.062924
1.918187,142,1350.486755
0.00576,108,1351.786558
0.013479,87,1352.936779
2.666116,167,1354.60464
2.405413,244,1356.813493
0.159421,145,1358.294688
0.036722,61,1359.15286
0.008593,243,1361.249078
0.040019,244,1363.384263
0.10064,266,1365.630916
0.037809,69,1366.566743
0.038725,210,1368.47998
0.612635,242,1370.597968
1.481112,367,1373.842078
0.364722,138,1375.390115
0.022672,212,1377.347552
0.000147,131,1378.711833
0.703341,138,1380.152705
0.004128,137,1381.796339
0.229683,219,1384.148326
0.12082,256,1387.959391
0,100,1389.489324
1.922506,200,1392.07245
0.491379,327,1396.307369
0.046167,189,1398.764221
0.444667,132,1400.21963
0.080096,130,1401.620506
0.273185,193,1403.399167
0.680429,149,1404.892566
0.245632,137,1406.440302
0.373891,185,1408.866543
0.088742,165,1411.006151
2.123151,171,1413.344268
0.015253,62,1414.472837
1.085463,275,1417.421058
0.354266,389,1421.576068
0.075399,109,1423.016088
0.023516,198,1425.169543
0.022796,286,1428.397611
3.850005,263,1431.945287
0.308861,175,1434.1955
0.02093,216,1438.377234
0,150,1440.103424
1.431777,160,1441.929128
0.607858,163,1443.819686
0.015126,369,1447.505721
0.581718,175,1449.460503
0.001907,65,1450.555708
1.912869,173,1452.513061
0.043112,169,1454.432374
0.003701,302,1457.479436
0.017535,111,1458.912204
2.127625,292,1461.884844
0.026093,448,1466.105988
0.074415,297,1469.071244
0.052653,289,1471.970007
0.565651,171,1474.008239
0.605175,146,1475.871394
0.007653,75,1477.091412
0.355378,223,1479.687175
0.03288,104,1481.177887
2.0353,204,1485.306207
1.119613,158,1487.30731
0.87518,170,1489.195013
0.094918,267,1491.869111
2.151431,156,1493.649647
0.014225,66,1494.705042
0.381155,149,1496.607806
0.002904,61,1497.609429
0.020308,110,1499.006863
0.020025,185,1501.088579
3.03238,177,1503.034496
2.243663,263,1505.686801
0.039003,248,1508.227196
3.087726,228,1511.119453
0.475205,166,1513.34683
0.062368,143,1515.06364
0.568222,127,1516.594631
3.248894,306,1519.58824
0.005107,257,1522.206387
3.773629,205,1524.39614
0.335379,267,1527.08211
0.287524,216,1529.365609
0.170915,191,1533.026171
0.971972,158,4950.0344
0.02401,212,4954.075477
4.027725,177,4958.328924
1.803309,154,4961.091575
0.039848,116,4962.560542
0,65,4963.607103
0.010357,106,4964.988337
1.637541,103,4966.310922
0.351141,176,4968.336135
0.906332,150,4970.18779
2.866651,309,4973.275895
0.951306,139,4974.955377
0.029052,121,4976.435509
0.663822,225,4978.834689
0.584242,193,4981.01494
0.06785,596,4986.555694
0.016989,147,4988.052809
0.702103,476,4992.212439
0.056985,401,4996.11221
2.068999,175,4999.385834
0.045742,111,5000.603847
0.84805,206,5002.685973
0.018023,707,5010.611164
0.548039,207,5013.276485
0.981725,200,5015.623131
1.01409,161,5017.523075
0.000757,133,5019.106684
1.224724,174,5021.139291
2.646633,165,5022.983236
1.31845,204,5024.911379
0.06802,161,5026.474088
2.116979,152,5028.145028
2.084944,201,5029.978906
0.192694,360,5032.991823
1.335858,188,5034.73803
0.112492,156,5036.239068
0.036348,123,5037.538264
1.394988,452,5042.797708
0.247931,160,5044.378998
4.957832,523,5048.555465
0.008061,143,5050.346312
0.357682,147,5052.121307
0.091441,204,5054.046122
3.137684,471,5058.00712
1.10419,246,5060.209404
2.4322,172,5061.821622
0.068405,229,5063.867175
0.776822,140,5065.251545
0.024982,180,5066.915586
0.013462,244,5069.085236
1.985197,147,5070.532141
1.754134,194,5072.361154
1.697115,227,5074.747361
2.751615,310,5077.349385
2.133129,205,5079.198128
1.833411,134,5082.02632
0.199808,279,5084.429024
2.578425,161,5085.9563
1.204233,134,5087.275278
3.806018,147,5088.752259
3.719095,293,5091.161163
0.033117,125,5092.46315
0.989048,170,5094.062697
0.105514,120,5095.318418
1.943408,362,5098.204839
2.341153,130,5099.521371
0.692263,104,5100.696365
0.742454,202,5102.545789
0.014422,67,5103.461464
2.119214,152,5104.914897
0.369919,109,5106.075051
0.86605,283,5108.433255
2.164166,167,5110.039975
2.60474,141,5111.46105
0.799091,300,5114.155893
0.546023,399,5117.269907
0.619437,292,5121.080727
0.307068,188,5122.852488
0.427063,247,5124.997899
0.021917,288,5127.39758
0.281676,165,5128.968335
0.698316,198,5130.742783
0.915744,86,5131.769267
0.030037,254,5134.275707
8.789921,340,5137.499829
1.952685,210,5139.494281
0.731565,186,5141.198979
2.731636,154,5142.703384
2.397422,288,5145.146365
0.577738,171,5146.789209
0.14136,113,5148.040194
1.51677,166,5149.605232
0.23458,159,5151.128143
1.950586,114,5152.345628
3.427286,269,5154.633225
2.310949,330,5157.29009
0.027023,77,5159.65271
0.91127,183,5161.310077
2.074459,160,5162.849068
0.142723,294,5165.296276
0.062988,175,5166.947383
0.253537,79,5167.909756
1.667678,354,5170.740299
0.007001,287,5173.108758
1.279607,270,5175.429111
0.259455,129,5176.883657
0.690531,152,5178.580037
1.290627,341,5181.449435
0.042261,105,5182.789054
0.253558,218,5184.994694
1.139045,327,5187.895018
0.192314,173,5189.550823
0.828012,176,5191.557886
0.018425,388,5195.514193
1.221009,452,5201.03808
0.011148,121,5202.456972
0.074716,244,5204.840627
2.344872,121,5206.178859
1.484616,121,5207.537261
0.062566,157,5209.131469
4.737233,365,5212.59941
0.109054,132,5214.278834
0.568173,158,5215.810354
0.967514,128,5217.145883
0.837826,178,5219.068321
1.380688,136,5220.804879
0.170801,114,5222.213849
0.745025,138,5223.795554
0.522172,173,5225.595973
1.61896,209,5228.156538
1.839894,139,5230.228547
0.139595,72,5231.579708
2.808263,267,5235.971402
0.880066,116,5237.785918
3.673966,131,5239.46629
0.02204,112,5240.719435
2.656997,182,5242.569855
1.994646,148,5244.24909
0.704748,145,5245.815588
4.386737,251,5250.001817
1.303517,219,5252.207733
0.778581,197,5254.497956
8.316638,403,5258.250886
1.564249,215,5260.314437
1.734493,210,5262.276146
1.325083,119,5263.959998
1.563805,177,5266.033634
1.736226,182,5268.043509
3.957196,315,5270.985885
0.217968,160,5272.612689
0.005256,148,5274.284341
0.025547,180,5276.129056
1.854155,144,5277.634666
1.420466,203,5279.918176
0.993725,86,5281.01037
4.290848,210,5283.090308
2.352611,187,5285.057825
1.034394,133,5286.559685
0.274361,266,5289.077449
0.960456,193,5292.722307
0.776188,187,5294.705503
0.54397,146,5296.359252
1.198813,154,5298.063122
0.033955,145,5299.699721
1.685029,329,5302.801818
1.505186,184,5304.80973
1.353924,157,5306.513529
0.02696,131,5307.937586
2.407943,150,5309.577323
2.688618,175,5311.373647
0.196987,361,5314.815008
1.116873,141,5316.405497
3.306054,232,5318.825947
3.314764,125,5320.439805
0.053523,105,5321.913734
3.264469,152,5323.746169
0.033691,178,5325.740211
9.735348,399,5329.551467
4.140044,276,5333.216639
3.200362,153,5335.541459
1.000533,179,5337.913348
0.752569,136,5341.778479
0.015962,281,5345.710628
1.253046,149,5347.812617
0.299091,240,5350.922853
6.480305,331,5354.758953
0.148284,224,5357.083797
2.485694,158,5358.94123
3.148331,155,5360.712244
3.055391,224,5363.026121
0.580134,173,5364.930259
0.894664,127,5366.395852
0.959151,251,5368.861794
2.388717,340,5372.055498
0.814613,185,5374.144419
0.014026,159,5375.99483
1.768962,143,5377.636817
1.775092,159,5379.500165
4.437546,235,5382.162113
0.051287,309,5385.702666
1.048028,193,5389.868562
3.257992,172,5391.637872
0.428018,160,5393.50703
2.124434,223,5395.841606
0.035328,146,5397.458107
4.561219,211,5399.649592
1.390335,425,5403.281787
1.105403,151,5404.989336
0.00951,172,5406.916426
0.384385,175,5409.769282
0.006841,158,5411.978685
0.746066,410,5416.23922
1.246065,239,5419.562874
1.522553,154,5422.050842
0.096051,151,5424.580019
3.620223,181,5427.315546
0.317589,132,5429.419082
0.059852,169,5432.302992
4.110482,204,5435.294862
0.903476,303,5438.899175
4.092928,219,5443.500481
5.206194,217,5445.585976
0.108103,206,5447.660116
0.874603,169,5449.516383
1.111533,185,5451.41805
0.146608,289,5454.040775
5.038937,220,5456.198207
0.099178,148,5457.835077
0.763627,178,5459.77779
1.094238,181,5461.813241
7.0653,221,5464.315132
0.739497,160,5466.075557
0.252136,186,5468.057269
1.469784,226,5470.234371
0.725725,218,5472.230719
0.437344,183,5474.195503
4.612382,152,5475.952678
2.767429,170,5477.738307
0.60833,147,5479.355929
2.29668,311,5482.301094
0.3089,147,5483.948494
0.391492,220,5488.050871
1.084187,172,5490.001413
1.958475,180,5491.969741
0.14808,174,5493.939895
3.291033,142,5495.682414
2.22871,242,5498.401453
0.120651,190,5500.586233
1.487353,161,5502.604453
0.033665,173,5504.850459
3.206247,135,5506.550682
0.111474,139,5508.210949
5.263805,187,5510.297561
3.263727,267,5513.266015
2.689221,361,5517.046113
0.14504,260,5519.843604
0.68835,151,5521.680341
1.054468,172,5523.945903
2.848733,179,5526.09124
5.562824,215,5528.615415
2.15572,209,5530.836999
2.197723,385,5536.559107
3.712089,129,5538.266254
0.01472,160,5540.237233
1.383163,154,5542.093612
0.516448,255,5544.891709
2.439407,115,5546.372197
9.384127,294,5549.496107
2.419317,118,5551.040338
0.93791,267,5553.992416
3.533002,265,5557.024868
0.026357,195,5559.23271
3.584643,272,5561.98347
1.75167,107,5563.471668
1.128367,173,5565.553163
1.773793,180,5567.730421
1.144556,225,5570.354792
1.241134,160,5572.272342
0.081857,165,5574.18835
3.323278,274,5577.253327
4.133112,204,5579.560231
2.481837,134,5581.292049
1.833796,188,5585.4956
3.119899,190,5587.815411
2.617153,283,5590.74944
0.685551,170,5592.710241
0.638394,217,5595.509505
1.21668,148,5598.295495
2.515972,125,5600.72182
0.006185,147,5603.71034
1.463179,260,5607.114076
1.469051,113,5608.857183
2.327862,138,5610.827355
0.702288,204,5613.6976
0.040123,262,5617.059162
9.352113,266,5620.258563
4.327981,217,5623.106868
2.731421,320,5627.570504
0.053674,253,5631.040829
1.533597,229,5633.628825
2.449817,146,5635.503374
1.942453,246,5638.327232
2.333768,150,5642.326013
1.153236,198,5644.587181
1.627238,145,5646.627989
2.859389,201,5648.983252
1.227368,236,5651.602904
4.487836,210,5653.979125
6.333535,230,5656.590239
3.707488,184,5658.54375
0.831277,197,5660.585799
3.240145,226,5662.822316
0.539649,155,5664.493225
0.207829,441,5668.419289
0.51449,152,5670.057069
0.810608,245,5672.328681
0.242999,158,5674.089903
2.553436,142,5675.905656
0.553989,130,5677.369612
0.056346,147,5679.044141
5.631562,158,5680.802537
0.868327,219,5683.319835
0.886162,127,5685.0545
2.555776,179,5689.331634
0.710416,195,5691.728874
1.104776,222,5694.346093
2.94838,183,5696.570774
0.60855,115,5698.125718
3.129618,223,5700.927057
2.412344,115,5702.492322
3.235944,151,5704.350164
2.603079,153,5706.233995
1.887639,339,5709.954491
1.133978,127,5711.588928
0.944522,314,5714.820155
3.577226,556,5719.757333
0.155546,183,5721.680412
1.649189,143,5723.209862
0.738611,228,5725.458601
0.341721,192,5727.685684
2.92345,180,5729.535619
3.713443,183,5731.600102
1.655134,143,5733.306443
2.85043,175,5737.151353
3.934544,216,5739.376947
1.896633,217,5741.718293
0.030999,163,5743.589642
3.170638,168,5745.258389
3.396025,199,5747.315382
2.193612,175,5749.211098
1.724737,360,5752.619577
3.482156,536,5757.728376
1.055807,143,5759.922763
2.000516,322,5764.044616
0.54518,164,5766.157838
2.946639,125,5767.598792
2.521191,216,5769.722144
