#{"t_start": 1670365125.113294, "env_id": null}
r,l,t
0,1001,2056.899464
0,1001,2082.597013
0,70,2084.697484
0,65,2086.730237
0,369,2096.583639
0,1001,2122.580462
0.029049,1001,2148.074843
0,1001,2173.734481
0,1001,2199.19604
0.532703,1001,2224.585325
0.946521,1001,2250.689685
1.244546,1001,2276.8045
0.587074,1001,2302.820272
0.223084,1001,2328.131453
7.224903,1001,2354.110076
11.002201,1001,2379.707613
0.005025,570,2394.196125
0,361,2403.584986
1.857779,1001,2429.456573
0.100377,1001,2456.272608
10.452091,1001,2488.043372
0.176151,1001,2517.266529
3.188677,1001,2545.281267
0.231335,1001,2573.992214
1.194187,1001,2599.619078
0.34077,1001,2625.898477
0.175153,1001,2654.209149
3.729836,1001,2680.109058
3.619846,1001,2704.996572
2.001232,1001,2729.959699
6.579639,1001,2755.441887
7.299699,1001,2780.080887
3.569944,1001,2805.018308
6.065384,1001,2830.140079
4.59108,1001,2856.123776
3.812514,1001,2880.673878
3.858208,434,2891.744621
3.02794,1001,2916.222946
0.716579,1001,2941.968423
1.239522,1001,2967.233016
3.265921,1001,2992.246948
6.17838,1001,3020.149259
2.550181,1001,3049.368432
5.6258,1001,3081.021939
6.622124,1001,3112.035661
13.023419,764,3134.35688
5.171427,681,3151.584609
5.877706,1001,3177.201572
0.662252,500,3190.308279
2.643472,495,3203.585469
2.689898,475,3216.009222
2.829726,474,3228.748801
4.860355,1001,3253.761548
8.985979,1001,3279.857608
0.006631,753,3299.331408
3.855566,1001,3325.85541
10.323112,980,3354.654125
3.077736,1001,3384.104177
0.430634,253,3391.550886
5.837434,1001,3421.880939
1.100662,1001,3452.539299
6.703524,1001,3483.543639
12.228808,1001,3511.1552
20.337428,1001,3539.175874
3.490153,1001,3565.041069
5.092468,1001,3589.836778
3.407242,951,3614.313048
9.468427,1001,3646.62668
2.356407,1001,3675.352934
5.388903,1001,3702.757589
3.376564,1001,3726.74327
5.477242,537,3740.290833
6.828033,1001,3766.926347
17.307321,1001,3793.377925
6.989761,384,3803.242725
11.806211,749,3823.526016
8.689325,1001,3851.796772
18.576323,1001,3880.317589
18.014547,1001,3907.342858
21.44426,1001,3932.842514
18.22171,1001,3960.502017
9.912595,1001,3988.435776
16.767251,1001,4015.047909
28.958019,1001,4040.381894
14.353502,1001,4067.010857
13.863368,1001,4095.047512
17.176821,1001,4123.584468
25.222609,1001,4152.152178
30.879899,1001,4184.517399
22.942288,1001,4214.048903
8.063466,457,4227.516131
20.102834,1001,4254.900839
24.440529,1001,4280.179675
25.891076,1001,4308.614143
1.687615,362,4319.314361
19.067152,1001,4346.725199
30.831225,1001,4371.824571
3.606073,187,4377.495443
23.26241,1001,4403.236502
29.649103,1001,4428.055983
24.072069,1001,4453.246671
21.85085,1001,4478.488649
24.001373,1001,4503.5949
29.912224,1001,4529.230146
28.834461,1001,4553.439543
32.036451,1001,4578.946949
24.553902,1001,4605.710966
36.428346,1001,4631.619314
19.169133,1001,4658.076923
29.20519,1001,4683.575452
28.663306,1001,4708.646797
31.219118,1001,4732.914655
29.900612,1001,4760.897279
13.369559,1001,4790.272338
35.126037,1001,4819.820064
28.924172,1001,4847.223794
28.113262,1001,4873.311834
22.569525,1001,4902.167032
32.596577,1001,4930.266889
32.561372,1001,4958.285911
10.381975,432,4970.061812
4.155101,178,4975.135288
31.907249,1001,5003.567886
29.647894,1001,5031.329196
28.534961,1001,5062.65938
31.335486,1001,5089.745931
25.704775,1001,5115.76916
25.119677,1001,5141.326378
38.957087,1001,5167.274489
31.618892,1001,5192.222957
33.735556,1001,5217.083227
32.293292,1001,5243.412037
37.952198,1001,5269.856219
38.157752,1001,5297.584519
34.44306,1001,5325.374431
26.125501,1001,5352.953325
32.761977,1001,5380.182682
26.448841,1001,5404.928383
26.439758,1001,5433.466532
38.482703,1001,5460.561144
41.890602,1001,5487.088346
42.570125,1001,5514.848764
31.968808,1001,5542.205005
34.824919,1001,5568.824455
37.152955,1001,5597.972198
36.126467,1001,5623.941437
35.245672,1001,5649.226046
32.242012,1001,5677.059205
36.166389,1001,5702.686331
36.746767,1001,5728.923537
32.81129,1001,5756.746844
34.580008,1001,5785.162013
37.802474,1001,5810.974241
39.770103,1001,5835.897543
50.780415,1001,5864.425056
36.513452,1001,5895.352029
31.992586,1001,5923.352378
45.593634,1001,5948.739252
38.322963,1001,5974.507281
42.123704,1001,5999.375455
41.21029,1001,6025.65148
35.897423,1001,6054.987296
34.323132,1001,6083.667949
37.968378,1001,6109.019562
36.102788,1001,6135.847935
42.261875,1001,6163.945333
40.139664,1001,6193.291484
39.874591,1001,6222.452205
42.838894,1001,6247.907524
50.528963,1001,6273.527274
38.251736,1001,6300.442711
38.403464,1001,6326.370266
41.11507,1001,6352.073552
39.504025,1001,6378.150402
36.418214,1001,6402.535875
47.754606,1001,6427.814081
43.437134,1001,6455.390643
45.1173,1001,6481.222862
38.507001,1001,6509.863915
48.99484,1001,6538.213713
48.798286,1001,6565.945511
46.19427,1001,6593.363515
46.47126,1001,6622.80446
48.792345,1001,6650.322482
53.591031,1001,6678.956469
54.677806,1001,6713.029771
46.493146,1001,6741.633273
53.97626,1001,6769.276186
52.731704,1001,6795.035414
50.352028,1001,6820.394648
55.698871,1001,6845.610264
36.960314,1001,6873.82243
44.065223,1001,6905.847257
51.072752,1001,6936.294976
54.443304,1001,6964.737127
54.373575,1001,6991.424975
49.844142,1001,7015.529758
47.407431,1001,7041.992441
51.237005,1001,7070.312859
57.328463,1001,7099.905705
56.683936,1001,7131.912152
57.882767,1001,7163.307627
61.961998,1001,7191.605017
50.819569,1001,7221.550344
53.303025,1001,7246.432568
58.693021,1001,7271.938555
53.089753,1001,7297.453665
53.045694,1001,7323.335437
54.410692,1001,7348.817842
62.242846,1001,7374.991743
53.791606,1001,7402.894779
51.294312,1001,7430.792252
61.261007,1001,7463.49671
55.806397,1001,7493.716283
56.735056,1001,7522.530427
52.509558,1001,7550.974204
51.205368,1001,7576.696686
58.363113,1001,7601.991922
57.287225,1001,7627.228226
54.637423,1001,7653.045437
56.774479,1001,7679.128011
59.982831,1001,7707.522263
56.209252,1001,7736.149165
53.743114,1001,7765.902024
51.423338,1001,7794.470458
58.041197,1001,7820.633992
59.532059,1001,7849.342637
61.259897,1001,7876.919122
52.405255,1001,7902.834364
56.161047,1001,7931.479911
66.902465,1001,7961.230294
61.772345,1001,7989.527333
62.210436,1001,8018.530526
53.273903,1001,8048.883679
61.338583,1001,8074.249104
63.543429,1001,8100.517589
63.892638,1001,8126.462442
63.110752,1001,8153.818831
64.193686,1001,8181.844049
65.307512,1001,8209.753519
64.714456,1001,8235.84104
63.771295,1001,8261.784914
54.576392,1001,8291.560024
62.554671,1001,8317.481232
60.770462,1001,8343.518903
61.069284,1001,8369.154298
65.661845,1001,8397.50284
69.23562,1001,8425.584107
66.689016,1001,8450.63134
68.673187,1001,8477.805808
63.129451,1001,8502.813224
63.344709,1001,8528.886203
65.191721,1001,8553.840098
66.862373,1001,8581.04235
56.200841,1001,8611.689282
68.937274,1001,8639.000063
67.489134,1001,8664.802736
67.959538,1001,8690.305052
67.821956,1001,8715.717104
67.775214,1001,8741.956361
66.17117,1001,8768.965291
65.838963,1001,8795.852118
61.663803,1001,8821.789964
69.421923,1001,8850.03488
66.540199,1001,8874.945063
67.83553,1001,8900.84112
67.131122,1001,8925.968591
67.510128,1001,8950.293439
61.676381,1001,8977.789612
62.065702,1001,9006.612032
67.905357,1001,9035.452097
65.298145,1001,9064.162047
71.068631,1001,9093.163851
66.067031,1001,9122.424916
68.84511,1001,9149.045671
69.995405,1001,9175.750757
71.091288,1001,9201.223655
70.587274,1001,9225.35815
72.739422,1001,9252.594879
71.132363,1001,9277.872759
68.645691,1001,9303.606485
68.286648,1001,9329.216202
68.271571,1001,9356.811684
67.514001,1001,9384.734381
68.453958,1001,9410.65744
69.044802,1001,9440.276155
67.86391,1001,9465.409101
71.612344,1001,9495.663453
67.256287,1001,9520.773425
67.99671,1001,9548.998159
70.462322,1001,9575.366082
68.590886,1001,9600.716359
66.421346,1001,9627.729742
70.137943,1001,9653.425768
68.362201,1001,9680.41897
68.000404,1001,9704.994803
69.524377,1001,9731.012695
65.743326,1001,9757.988044
67.917727,1001,9785.316604
67.762329,1001,9810.89901
66.408318,1001,9839.40375
72.400588,1001,9867.722473
65.479964,1001,9895.236293
66.239355,1001,9921.952604
68.393751,1001,9950.514314
69.481212,1001,9979.313872
64.695541,1001,10006.5309
66.860569,1001,10031.568731
69.251304,1001,10057.058096
71.076956,1001,10088.115689
69.918148,1001,10117.717919
68.256661,1001,10149.421383
69.704487,1001,10177.939667
68.446142,1001,10203.87657
61.677553,1001,10230.981066
66.082669,1001,10258.710925
69.152946,1001,10288.021134
71.339972,1001,10321.08526
71.743215,1001,10352.259882
71.247181,1001,10378.642225
72.152375,1001,10406.047661
70.70344,1001,10437.004513
68.530189,1001,10470.073508
71.829473,1001,10502.466537
71.258982,1001,10532.145096
72.709828,1001,10560.999482
68.610196,1001,10587.980577
69.808993,1001,10617.444956
71.23847,1001,10646.015002
58.209471,1001,10674.877644
71.764306,1001,10707.24462
70.354123,1001,10738.318847
69.579977,1001,10768.826702
71.951493,1001,10798.754044
71.617712,1001,10828.928778
69.916969,1001,10857.707073
70.678464,1001,10887.274894
68.695411,1001,10914.360877
69.737244,1001,10940.255172
70.205841,1001,10967.227895
69.173545,1001,10992.902039
69.994923,1001,11018.337228
69.623838,1001,11044.924982
71.350036,1001,11072.855656
71.749006,1001,11101.602221
72.970444,1001,11130.353338
71.339258,1001,11159.123024
72.208459,1001,11187.699662
64.980938,1001,11212.453578
71.834755,1001,11239.457643
68.64201,1001,11268.409707
69.989897,1001,11298.42146
70.130206,1001,11328.399961
72.851709,1001,11357.41758
73.675352,1001,11386.273037
71.111276,1001,11414.670507
70.129708,1001,11443.607726
70.673351,1001,11471.898944
69.001798,1001,11500.325302
74.305332,1001,11527.733046
68.440637,1001,11553.443588
67.939354,1001,11581.861707
69.093083,1001,11607.702663
70.573966,1001,11637.169327
69.914261,1001,11666.238449
71.916489,1001,11696.317823
70.124719,1001,11724.45611
71.976233,1001,11751.273544
72.491096,1001,11780.146645
71.79991,1001,11805.632258
70.717502,1001,11830.608174
70.918453,1001,11859.289086
71.199659,1001,11885.742239
63.931541,1001,11911.428636
10.162136,209,11917.773293
67.944645,1001,11944.180302
72.271987,1001,11972.403013
70.145641,1001,12001.438232
71.784572,1001,12029.486182
70.041303,1001,12055.092933
70.595638,1001,12085.307932
67.885334,1001,12113.421526
69.333933,1001,12141.917225
69.736111,1001,12169.488054
70.285965,1001,12196.984696
69.057774,1001,12221.651712
54.106779,1001,12247.001681
65.503874,1001,12273.781171
71.30969,1001,12300.105175
71.148033,1001,12326.239887
73.111524,1001,12352.855204
72.126732,1001,12380.863936
71.463363,1001,12406.576246
72.42535,1001,12434.35932
68.029274,1001,12459.992893
71.394859,1001,12486.062415
69.846838,1001,12511.813701
71.645284,1001,12540.735656
70.124362,1001,12566.147411
72.875524,1001,12595.292678
71.50074,1001,12625.858337
70.571627,1001,12652.807573
72.281479,1001,12678.652575
70.378327,1001,12706.354192
69.978717,1001,12734.6986
71.722238,1001,12761.708938
68.718741,1001,12786.732953
63.760706,1001,12816.420214
64.8306,1001,12846.189628
69.203698,1001,12874.52437
70.434028,1001,12904.450851
71.73115,1001,12930.589447
71.25675,1001,12955.480089
71.668661,1001,12981.01425
0.005023,154,12985.331198
70.166838,1001,13011.108646
71.14786,1001,13036.178094
69.220926,1001,13062.591633
71.858708,1001,13091.948121
64.870214,1001,13119.937716
66.610566,1001,13148.247118
73.040099,1001,13177.944916
72.69583,1001,13206.470552
71.503678,1001,13238.540674
68.0612,1001,13271.506079
67.1439,1001,13300.458238
69.292676,1001,13330.483106
71.515396,1001,13362.955222
0.25718,178,13369.174659
0.002272,96,13372.463784
68.208944,1001,13405.334649
0.120956,170,13411.670904
73.1682,1001,13443.087964
67.433435,1001,13471.072113
65.450263,1001,13497.622869
69.297663,1001,13523.140526
72.100048,1001,13547.034804
65.718127,1001,13572.754211
71.282016,1001,13600.70287
70.951557,1001,13626.531403
69.903821,1001,13651.763594
70.211035,1001,13677.508046
70.767482,1001,13704.465306
68.072359,1001,13733.254758
74.443996,1001,13759.267031
70.941148,1001,13784.314038
68.957944,1001,13815.399698
68.047848,1001,13843.946754
72.605025,1001,13871.720688
66.568509,1001,13897.139787
71.856649,1001,13929.418446
72.582375,1001,13961.644255
70.293193,1001,13990.966988
70.772899,1001,14019.992813
71.775509,1001,14046.063876
72.487734,1001,14075.361847
73.456177,1001,14104.403584
71.820851,1001,14136.506083
70.650178,1001,14165.736998
67.287128,1001,14197.921653
70.814561,1001,14230.842979
71.014424,1001,14259.354728
71.12551,1001,14288.137533
68.531512,1001,14317.78635
72.554404,1001,14346.596881
72.075346,1001,14376.308853
71.861553,1001,14405.469545
73.139257,1001,14434.91098
72.00262,1001,14463.103415
73.489775,1001,14491.746044
72.857836,1001,14519.288129
70.689466,1001,14544.888242
72.77593,1001,14572.676186
73.257757,1001,14598.873591
71.212697,1001,14625.209878
71.62907,1001,14651.068825
66.513806,1001,14679.642995
67.91003,1001,14707.868414
68.864605,1001,14736.076101
72.063306,1001,14764.799131
70.27392,1001,14790.33376
70.652727,1001,14817.96631
72.487364,1001,14843.196362
69.593173,1001,14870.211091
65.198359,1001,14898.924224
72.092452,1001,14927.965754
67.500872,1001,14954.04234
70.400441,1001,14981.825551
68.653527,1001,15007.341838
71.06136,1001,15033.283317
70.631041,1001,15059.945857
68.142083,1001,15086.365023
71.5707,1001,15112.305973
69.865803,1001,15140.077172
69.198087,1001,15169.014634
69.414138,1001,15199.476154
71.006124,1001,15228.427477
69.233079,1001,15253.856612
69.708868,1001,15281.324183
73.609531,1001,15307.252676
73.014494,1001,15334.89454
68.323183,1001,15360.42454
71.732527,1001,15388.21591
70.448549,1001,15419.346731
71.736444,1001,15450.608476
71.235463,1001,15478.298162
73.322202,1001,15504.520002
71.124335,1001,15533.458652
70.984094,1001,15563.003029
73.296108,1001,15591.274418
72.191365,1001,15617.537415
72.953371,1001,15643.071553
65.882041,1001,15668.881735
72.07732,1001,15697.533179
72.863657,1001,15722.354805
73.089973,1001,15748.558378
72.283869,1001,15774.000523
71.520741,1001,15800.180723
72.390049,1001,15827.353064
69.027434,1001,15853.525086
72.130025,1001,15879.109929
72.133321,1001,15910.633001
72.314142,1001,15938.016501
68.145167,1001,15965.682725
68.742156,1001,15992.020171
1.776739,343,16001.16122
70.914513,1001,16027.064226
71.528877,1001,16055.515325
1.544534,513,16068.298298
71.927965,1001,16096.791834
70.052162,1001,16125.176715
68.659555,1001,16154.074188
70.545245,1001,16182.73635
6.397858,598,16200.034237
69.644585,1001,16229.356461
73.063278,1001,16258.513712
70.775337,1001,16289.227135
72.584421,1001,16323.275476
69.885341,1001,16353.521476
69.030456,1001,16379.642994
68.756143,1001,16407.835723
71.015214,1001,16434.28073
73.738882,1001,16460.112001
18.47364,499,16473.162748
66.955661,1001,16498.492573
66.707917,1001,16525.684859
69.70157,1001,16551.319524
71.564294,1001,16577.819332
67.438564,1001,16603.628546
72.514927,1001,16632.22134
71.445795,1001,16658.220101
70.135117,1001,16688.015499
65.59261,1001,16717.924974
65.364297,1001,16744.013996
68.031813,1001,16769.596813
72.615257,1001,16795.222128
57.697414,1001,16822.051378
71.953367,1001,16847.73055
70.598112,1001,16873.743754
71.189391,1001,16902.520937
68.293339,1001,16928.521616
70.659638,1001,16954.729419
73.350522,1001,16983.980207
69.76526,1001,17009.302926
46.77384,943,17034.163309
73.344214,1001,17059.110858
73.619307,1001,17086.949756
73.197971,1001,17113.889365
70.253357,1001,17144.858779
73.70816,1001,17178.289928
66.724344,1001,17205.90295
71.785124,1001,17231.690709
70.192683,1001,17258.368865
72.919616,1001,17284.863106
71.596254,1001,17311.68952
73.36124,1001,17338.431969
70.840512,1001,17365.289673
71.486038,1001,17389.304033
70.313441,1001,17414.371408
72.70711,1001,17442.666007
71.108356,1001,17470.24762
73.07232,1001,17497.517833
70.919605,1001,17529.89998
69.111364,1001,17563.083507
70.856048,1001,17593.987569
71.621499,1001,17623.314485
71.485482,1001,17654.297222
70.353778,1001,17680.417701
70.822264,1001,17707.442492
69.308724,1001,17736.422961
2.975225,214,17742.933261
72.58405,1001,17772.341393
60.305743,1001,17801.546627
70.648185,1001,17829.355083
68.633762,1001,17858.373569
68.085513,1001,17885.544039
44.547208,774,17905.488275
69.605944,1001,17931.700191
72.274776,1001,17957.369037
74.210345,1001,17986.093282
71.515753,1001,18015.422415
72.089417,1001,18045.2527
72.821799,1001,18074.222428
73.067885,1001,18103.604863
72.128693,1001,18133.00285
71.48258,1001,18161.065564
73.235878,1001,18186.798685
73.224128,1001,18214.37122
72.907898,1001,18243.683983
73.390678,1001,18273.257237
73.311759,1001,18302.243091
71.524779,1001,18331.162301
71.780783,1001,18360.029248
72.711686,1001,18386.508261
70.056796,1001,18411.859739
71.200455,1001,18439.199751
71.062822,1001,18467.998578
70.328659,1001,18499.351271
74.544582,1001,18529.518689
72.522338,1001,18560.320819
3.493376,304,18569.548035
70.002089,1001,18597.31992
74.365473,1001,18622.954693
73.559497,1001,18648.554929
72.006328,1001,18675.924165
71.785167,1001,18702.196733
71.366673,1001,18731.687882
66.625738,1001,18758.793382
71.449873,1001,18784.878274
72.657164,1001,18812.990549
71.644629,1001,18844.728957
71.105627,1001,18877.566405
73.473269,1001,18906.376873
72.061517,1001,18936.097869
71.017447,1001,18965.399822
72.854139,1001,18995.441819
70.254622,1001,19024.114942
72.476714,1001,19054.512851
70.797596,1001,19083.894615
73.355823,1001,19113.388583
73.222887,1001,19142.72866
59.408384,943,19170.635491
63.494145,1001,19197.961347
71.744691,1001,19224.645863
71.704941,1001,19250.359895
71.790305,1001,19276.939012
73.382423,1001,19303.504037
72.251465,1001,19332.289085
73.577279,1001,19361.687241
74.142509,1001,19391.731741
72.85042,1001,19424.807586
69.484192,1001,19455.002969
71.786947,1001,19487.821639
71.049012,1001,19516.51913
70.892368,1001,19545.500552
70.773107,1001,19570.835062
70.25617,1001,19596.379935
69.265636,1001,19622.57563
72.847112,1001,19648.877645
69.722733,1001,19675.356607
70.721301,1001,19703.53914
71.335297,1001,19732.566474
71.633075,1001,19761.991079
70.767066,1001,19787.866107
62.755695,1001,19814.286181
71.759276,1001,19839.95615
71.156436,1001,19864.741841
72.367279,1001,19891.163225
69.196014,1001,19917.435232
69.424819,1001,19944.434069
69.220374,1001,19971.749371
1.038572,155,19976.418792
49.75512,747,19996.538421
68.085321,1001,20024.324179
60.123461,1001,20049.930042
72.715348,1001,20079.422328
72.088561,1001,20108.763282
2.07038,430,20121.69844
69.588115,1001,20151.014554
70.622595,1001,20179.832802
73.625436,1001,20205.845883
73.142951,1001,20234.215398
74.865761,1001,20263.996063
73.551797,1001,20296.268385
68.636416,1001,20323.193331
71.996419,1001,20349.878786
73.836032,1001,20376.280939
74.842789,1001,20405.488537
73.237751,1001,20435.81767
71.06882,1001,20463.224189
72.622329,1001,20491.606956
74.406196,1001,20517.399787
71.920136,1001,20545.173291
70.423997,1001,20570.72334
71.190242,1001,20596.856891
1.980875,313,20605.260054
72.351992,1001,20630.706922
73.363183,1001,20658.100695
3.070529,289,20666.384774
71.635261,1001,20692.333388
67.68412,1001,20721.052307
72.09679,1001,20749.865322
74.125544,1001,20777.010366
74.18428,1001,20804.828377
71.945788,1001,20831.724229
71.552525,1001,20860.762885
69.367299,1001,20886.966727
69.506204,1001,20913.607532
0.557311,147,20918.11127
70.51386,1001,20943.20381
70.815409,1001,20970.438324
67.544072,1001,20997.383723
0.002406,281,21005.335324
67.762231,1001,21033.9702
71.610207,1001,21062.839318
74.282042,1001,21092.374188
74.748443,1001,21119.317724
73.614001,1001,21152.207968
73.027516,1001,21185.624258
73.961773,1001,21216.102846
74.975213,1001,21249.377709
72.571484,1001,21276.113829
74.184498,1001,21304.663148
64.993941,1001,21331.990125
74.254993,1001,21360.62784
69.141414,1001,21388.657366
72.514404,1001,21420.798909
73.003044,1001,21447.832078
73.039729,1001,21474.18102
72.722713,1001,21502.077508
73.336677,1001,21529.882063
73.235707,1001,21556.048499
73.27079,1001,21584.476701
73.159804,1001,21614.239216
70.240386,1001,21642.030338
73.007008,1001,21672.065192
26.953185,563,21687.268038
68.293035,1001,21713.780443
72.665528,1001,21740.086954
69.246719,1001,21768.238492
65.222811,1001,21794.529706
70.833082,1001,21822.868812
73.599141,1001,21853.581378
72.01944,1001,21886.711906
72.855918,1001,21917.211641
72.848342,1001,21950.088525
71.710166,1001,21981.372167
72.587191,1001,22008.216867
72.838959,1001,22033.666504
73.032979,1001,22059.891998
0.496841,167,22064.574001
71.077104,1001,22094.465556
68.537222,1001,22128.390601
74.044059,1001,22158.042666
73.081841,1001,22187.688563
70.314032,1001,22215.174696
71.430532,1001,22242.039936
72.739569,1001,22267.82454
73.904487,1001,22294.611345
73.645379,1001,22320.126497
72.660689,1001,22347.637202
71.149496,1001,22375.626646
73.337353,1001,22402.624376
72.478403,1001,22431.31062
72.105255,1001,22459.843171
73.425621,1001,22488.886621
72.457225,1001,22517.276567
71.779863,1001,22546.547307
71.118161,1001,22576.215495
71.720162,1001,22604.190626
70.28165,1001,22630.261903
73.218465,1001,22656.619759
70.973618,1001,22682.562615
72.078081,1001,22708.76195
70.616178,1001,22734.86562
71.024798,1001,22762.860175
72.105304,1001,22790.671112
72.65049,1001,22819.724493
66.738777,1001,22849.347147
72.75459,1001,22878.819581
68.264559,1001,22908.03993
73.006957,1001,22938.016569
54.203709,1001,22965.604595
66.870088,1001,22992.065058
36.82933,643,23010.919989
71.800953,1001,23036.190971
60.645543,1001,23062.719687
64.26481,1001,23092.088534
71.906179,1001,23119.146485
60.804605,924,23148.960042
9.646545,237,23156.950879
41.218095,754,23182.219508
0.310627,581,23200.572478
70.883175,1001,23230.024613
71.014081,1001,23258.997425
70.893972,1001,23285.666298
74.263394,1001,23313.379739
71.720164,1001,23339.329551
71.343774,1001,23365.370677
74.006895,1001,23398.103372
71.900343,1001,23430.273501
72.741429,1001,23460.552897
72.386665,1001,23492.477351
71.678477,1001,23525.259814
2.749104,475,23539.236953
73.937511,1001,23569.054707
73.073473,1001,23595.774087
74.040245,1001,23626.979974
69.751285,1001,23658.585681
72.061144,1001,23689.90709
64.85321,1001,23720.105116
73.190347,1001,23749.645514
74.379928,1001,23779.70545
71.794931,1001,23810.107307
66.2139,1001,23838.017285
66.780333,1001,23864.487754
71.625213,1001,23894.69103
71.114603,1001,23923.972218
3.11927,430,23937.007953
73.579796,1001,23968.226842
64.976101,1001,24002.777074
75.584842,1001,24031.448885
73.904567,1001,24064.085407
73.758272,1001,24091.526568
72.220438,1001,24120.953605
72.729928,1001,24153.192543
73.204403,1001,24184.365954
56.994766,1001,24217.629497
67.991032,1001,24251.13958
70.0524,1001,24281.975256
70.085303,1001,24311.158022
71.785167,1001,24340.754579
72.0955,1001,24369.915279
73.017021,1001,24399.470347
70.734242,1001,24429.285947
72.265824,1001,24456.280425
70.6789,1001,24482.808947
72.662249,1001,24510.243762
74.70509,1001,24538.675533
69.930509,1001,24566.835965
72.253704,1001,24592.647266
74.901453,1001,24620.598128
66.77415,1001,24649.685717
71.645431,1001,24681.914051
72.982637,1001,24711.632646
72.145777,1001,24739.566488
65.402876,1001,24768.145591
71.827939,1001,24797.143382
71.886821,1001,24826.101652
73.340564,1001,24855.857889
3.074718,173,24860.749962
69.628464,1001,24887.361154
73.17027,1001,24913.316739
1.634466,260,24921.249618
69.149061,1001,24946.405233
74.533222,1001,24970.860349
53.823308,1001,24998.230594
74.072783,1001,25023.419567
72.826985,1001,25048.609939
71.374848,1001,25076.859462
66.284023,1001,25106.738108
67.475866,1001,25138.090814
74.728327,1001,25169.665966
73.930959,1001,25199.31824
74.067338,1001,25229.712881
71.581489,1001,25259.212526
6.421154,356,25270.431206
73.570011,1001,25299.832726
61.894283,1001,25328.540694
73.02076,1001,25355.325406
75.350115,1001,25384.802533
75.32307,1001,25412.223292
73.609843,1001,25437.834771
44.791927,1001,25463.869246
74.474322,1001,25493.27256
72.364767,1001,25521.59225
70.317646,1001,25550.003069
74.081552,1001,25579.529104
68.785238,1001,25607.486758
73.625546,1001,25636.352075
