#{"t_start": 1672848656.5361888, "env_id": null}
r,l,t
312.052757,1001,13041.730676
331.101093,1001,13061.834677
347.424874,1001,13083.963676
339.8742,1001,13105.134675
309.922289,1001,13125.365677
287.339261,1001,13145.517676
353.750586,1001,13167.272676
308.045789,1001,13187.424676
339.867897,1001,13207.462674
307.15776,1001,13227.613676
175.2534,724,13244.319676
316.02891,1001,13264.632678
290.6156,1001,13284.897676
209.560352,1001,13305.083676
304.445153,1001,13325.373677
277.496123,1001,13347.301674
330.116192,1001,13367.348676
176.352104,547,13378.716676
325.745012,1001,13399.250677
93.615988,368,13407.24168
63.113552,289,13415.511678
41.808393,195,13420.104674
342.405321,1001,13440.328676
368.631955,1001,13460.346676
358.856933,1001,13480.33568
79.80129,397,13488.766677
360.505228,1001,13510.593678
305.234777,1001,13530.626675
344.880028,1001,13550.818675
301.431769,1001,13570.865674
333.981642,1001,13592.556679
336.091921,1001,13612.746677
251.594702,819,13631.719677
367.812941,1001,13651.752676
230.711285,753,13666.905677
34.164709,172,13672.91868
235.011572,1001,13693.013677
344.507264,1001,13712.980676
370.873636,1001,13733.474676
367.979641,1001,13755.622677
355.688041,1001,13775.87368
361.493414,1001,13796.033677
368.533382,1001,13816.206676
376.179753,1001,13836.277676
330.330976,1001,13858.368676
317.888639,1001,13878.605677
182.2353,708,13893.331675
299.259507,1001,13913.407677
377.760341,1001,13935.453675
341.12786,1001,13955.561676
346.89785,1001,13975.740676
343.262033,1001,13995.728676
217.890569,683,14011.582677
182.367361,527,14022.463675
296.815067,1001,14042.491675
313.038308,1001,14062.403678
301.563244,1001,14082.348677
345.527602,1001,14104.408675
350.728012,1001,14124.725676
353.652564,1001,14144.773674
367.161721,1001,14164.757676
387.264724,1001,14186.539677
390.843995,1001,14206.556676
341.148241,1001,14227.013676
376.90755,1001,14247.103677
407.076053,1001,14269.006676
387.850867,1001,14289.303674
393.805961,1001,14309.400676
373.943064,1001,14329.520675
367.749516,1001,14351.936677
364.351266,1001,14371.860678
321.116316,1001,14391.922679
337.800681,1001,14412.069677
338.607306,1001,14434.259676
387.998423,1001,14454.319677
320.460388,1001,14474.481676
232.191556,978,14494.105678
299.224037,1001,14516.100677
375.14271,1001,14544.403676
359.509585,1001,14564.836676
326.148799,1001,14585.375676
320.077335,1001,14607.29771
326.537929,1001,14627.222712
381.041403,1001,14647.339716
390.634933,1001,14667.322712
295.954281,1001,14687.287716
339.554636,1001,14709.340713
353.219372,1001,14729.463712
368.084115,1001,14750.124712
367.634857,1001,14770.358711
335.57958,1001,14792.298713
354.536956,1001,14812.564712
363.247865,1001,14832.756712
387.320591,1001,14852.832711
343.407223,1001,14877.393713
363.616678,1001,14897.563716
375.562395,1001,14917.369716
328.245127,1001,14937.462712
331.799934,1001,14959.22971
397.469826,1001,14979.782713
398.228056,1001,14999.949713
336.293057,1001,15020.040715
379.244219,1001,15042.005713
350.641369,1001,15062.257712
383.878108,1001,15082.323712
382.364019,1001,15102.474711
383.200748,1001,15132.997715
77.955119,290,15146.277713
403.635886,1001,15181.957237
344.839669,1001,15212.34724
336.65369,1001,15242.171235
393.522047,1001,15275.197235
398.394801,1001,15307.984238
384.221257,1001,15346.849238
405.420072,1001,15381.983239
128.413943,431,15397.334239
392.413207,1001,15425.241237
391.096419,1001,15447.994238
401.558193,1001,15470.463238
334.770392,1001,15493.090239
387.186015,1001,15517.250237
349.361716,1001,15539.557279
390.327127,1001,15562.06828
367.997999,1001,15584.268281
415.171944,1001,15608.522282
385.422122,1001,15629.809283
393.250911,1001,15650.648282
310.424296,1001,15671.470279
390.651766,1001,15694.45428
368.096037,1001,15715.474282
66.457252,266,15721.56128
382.727893,1001,15742.609283
393.851906,1001,15763.27028
395.747444,1001,15785.757284
392.677492,1001,15806.515284
392.733515,1001,15827.35828
374.635944,1001,15848.202281
410.195462,1001,15870.727281
279.814418,1001,15891.327284
296.586833,1001,15912.084281
401.883999,1001,15932.700282
366.298248,1001,15955.253283
365.110497,1001,15976.086278
139.231079,445,15985.71628
342.615482,1001,16006.590281
256.34014,796,16023.611282
369.856518,1001,16046.38128
369.838933,1001,16067.45828
354.964923,1001,16088.98828
398.123542,1001,16109.666281
342.103321,1001,16132.160282
398.5781,1001,16153.06528
389.633793,1001,16173.78328
373.933767,1001,16194.619279
407.533807,1001,16217.28128
398.807602,1001,16238.047278
347.907726,1001,16259.347281
396.288091,1001,16280.404279
383.940904,1001,16303.110281
372.10326,1001,16324.28928
398.436488,1001,16345.03628
367.646766,1001,16367.806286
393.499896,1001,16394.024282
402.39075,1001,16417.38728
419.314163,1001,16438.18128
373.270122,1001,16464.73928
372.040551,1001,16487.28528
411.757073,1001,16508.132806
364.50778,1001,16528.823807
404.629577,1001,16549.699806
383.970525,1001,16572.363804
404.125001,1001,16593.270805
379.101847,1001,16614.006807
362.387314,1001,16634.770807
390.633267,1001,16658.361807
365.543518,1001,16681.433808
362.289325,1001,16702.057807
385.433465,1001,16722.664808
395.52717,1001,16745.307806
318.931592,1001,16765.95081
356.387393,1001,16786.598806
385.276596,1001,16807.432806
407.149017,1001,16829.925807
404.820593,1001,16850.701807
412.761303,1001,16871.503808
389.086359,1001,16892.180807
353.797303,1001,16916.050805
399.203241,1001,16938.568806
398.412388,1001,16959.435806
355.248498,1001,16980.346805
109.608989,357,16988.514808
324.982467,1001,17011.25881
362.832136,1001,17032.917808
58.119466,215,17038.110805
352.507424,1001,17058.977804
412.657771,1001,17079.793808
408.5751,1001,17102.567806
151.123735,422,17111.939808
148.021936,399,17120.622806
136.607597,576,17132.698806
390.369926,1001,17153.664806
412.007739,1001,17174.610809
377.664517,1001,17197.304805
406.684743,1001,17218.407807
396.027567,1001,17239.711807
409.400252,1001,17260.925807
330.666001,1001,17285.573806
346.077805,1001,17306.501807
412.332303,1001,17327.537807
366.787189,1001,17348.606806
144.530633,485,17359.023811
398.447489,1001,17381.468806
405.137297,1001,17402.145808
405.77986,1001,17422.957806
176.823812,509,17433.740809
318.66705,858,17453.670807
359.997745,1001,17474.835806
392.875059,1001,17495.84781
305.061938,860,17513.847809
392.140978,1001,17536.519807
406.432815,1001,17557.160807
399.152024,1001,17577.715811
409.125479,1001,17598.478806
404.155419,1001,17618.948806
326.640286,1001,17641.498806
398.550129,1001,17662.16581
387.489111,1001,17683.338808
350.041441,1001,17704.341806
401.035478,1001,17726.847806
397.873952,1001,17747.570804
405.22084,1001,17769.196809
393.650418,1001,17793.011019
384.709826,1001,17815.840018
379.902421,1001,17836.689015
379.165109,1001,17857.23402
384.087068,1001,17877.770015
401.378327,1001,17900.792016
407.385225,1001,17921.667016
410.756845,1001,17942.294014
404.254633,1001,17963.316017
407.80951,1001,17985.723017
60.354823,283,17992.129016
397.574342,1001,18012.970016
386.777651,1001,18033.695016
362.019035,1001,18054.385016
401.522143,1001,18077.008018
422.904399,1001,18097.734016
406.603767,1001,18118.611017
390.657666,1001,18147.500015
379.363651,1001,18170.428016
208.295219,549,18184.522017
410.047786,1001,18205.332016
392.981912,1001,18226.121016
402.714177,1001,18248.770016
421.977561,1001,18269.414015
408.820967,1001,18290.058018
407.790776,1001,18310.995016
413.264117,1001,18334.028017
280.104571,823,18351.503016
362.681644,1001,18372.372016
412.978027,1001,18392.938017
387.833947,1001,18413.621015
411.237495,1001,18436.251016
347.839793,1001,18456.810018
410.636123,1001,18477.487014
389.360135,1001,18498.246016
392.206507,1001,18520.848014
406.348949,1001,18541.544017
380.888595,1001,18562.271016
406.272605,1001,18582.911016
397.352908,1001,18605.649017
377.122355,1001,18626.529016
342.993409,1001,18647.176016
407.449266,1001,18668.161021
393.69506,1001,18690.593016
408.18732,1001,18711.329016
411.618095,1001,18732.299017
413.223989,1001,18753.112016
392.790493,1001,18775.603017
417.43002,1001,18796.824015
373.775126,1001,18817.572017
410.796152,1001,18838.425016
412.18532,1001,18861.127016
379.202726,1001,18882.105017
416.392654,1001,18902.849016
388.917927,1001,18923.797015
406.109567,1001,18946.316019
413.506072,1001,18967.679016
414.185878,1001,18988.59902
409.43119,1001,19009.339018
108.959469,635,19023.203019
383.454096,1001,19045.761016
413.97517,1001,19066.529015
392.061675,1001,19088.093015
393.15771,1001,19109.981016
400.819022,1001,19132.572016
390.039304,1001,19153.43702
405.371583,1001,19174.317016
396.128331,1001,19195.186016
221.204379,887,19215.612017
404.151547,1001,19236.197016
411.468847,1001,19257.136016
415.578954,1001,19278.026016
416.360861,1001,19301.342019
398.394573,1001,19322.223016
398.404245,1001,19342.881016
389.233708,1001,19363.53802
407.242558,1001,19386.189535
410.07274,1001,19406.920536
406.725494,1001,19427.777535
401.00746,1001,19451.309535
404.715403,1001,19473.958535
399.512762,1001,19494.797535
370.454534,1001,19515.795534
407.825175,1001,19536.626536
402.234888,1001,19559.357535
384.747918,1001,19580.079534
401.553804,1001,19600.932536
408.065867,1001,19622.399533
394.883477,1001,19643.209534
387.294618,1001,19665.752532
413.932007,1001,19690.491534
413.228044,1001,19711.332534
391.873074,1001,19732.164535
317.185057,1001,19754.940534
417.804819,1001,19775.684568
133.380802,616,19788.918534
396.133072,1001,19809.850538
398.401516,1001,19832.590534
411.172267,1001,19853.574537
383.200361,1001,19874.403534
402.055882,1001,19895.291534
414.445128,1001,19918.299533
417.733277,1001,19941.941534
404.792072,1001,19964.426533
388.733115,1001,19985.470534
405.950085,1001,20010.027535
412.943339,1001,20030.928534
384.664083,1001,20056.068535
346.390389,1001,20076.802535
410.043378,1001,20107.874533
144.42066,563,20119.927537
417.93245,1001,20140.695532
398.286958,1001,20161.588534
378.790448,1001,20182.370533
397.023194,1001,20204.946533
405.996658,1001,20225.952537
408.878599,1001,20246.970534
403.52989,1001,20268.218532
410.443276,1001,20290.996533
408.673467,1001,20311.772537
375.163412,1001,20332.577534
408.037868,1001,20353.399535
414.226862,1001,20376.012533
399.91096,1001,20396.746536
414.439138,1001,20417.536539
410.381219,1001,20438.288533
394.378062,1001,20460.868535
392.765762,1001,20481.568538
316.31259,1001,20502.462534
380.708877,1001,20523.836537
415.72496,1001,20546.477535
335.790352,1001,20567.386535
396.045013,1001,20588.500533
413.023402,1001,20609.358538
411.467837,1001,20632.091534
402.712752,1001,20653.011534
410.947524,1001,20673.837534
415.515408,1001,20694.648535
400.750971,1001,20717.378534
402.010634,1001,20738.162534
387.136975,1001,20758.858534
408.886275,1001,20779.949535
413.933028,1001,20800.572535
407.617304,1001,20823.783533
386.98288,1001,20844.576534
372.965029,1001,20865.789532
331.473393,1001,20886.573536
396.373874,1001,20911.219534
400.447855,1001,20932.726533
333.318675,1001,20953.435535
382.419006,1001,20974.181534
391.424178,1001,20996.732538
379.222881,1001,21017.505534
403.184568,1001,21038.217534
410.625897,1001,21059.092534
393.578646,1001,21081.757533
412.160437,1001,21102.901535
405.046039,1001,21123.941533
388.978862,1001,21144.845534
402.235208,1001,21167.544533
409.842758,1001,21188.472534
401.874294,1001,21209.221536
400.161827,1001,21230.090534
419.516632,1001,21252.796535
327.061371,1001,21273.669534
404.741429,1001,21294.446567
419.219207,1001,21315.439567
401.663798,1001,21338.186568
405.920658,1001,21358.843571
389.841297,1001,21379.764569
348.697113,1001,21400.602569
415.509032,1001,21423.287569
364.953106,1001,21444.185567
395.482008,1001,21464.866571
408.274394,1001,21486.08957
406.592855,1001,21508.863569
314.818831,1001,21529.799569
400.355967,1001,21551.219566
420.817465,1001,21572.075568
421.088376,1001,21594.995572
406.806154,1001,21615.829569
405.175384,1001,21636.670568
399.966263,1001,21657.358569
408.857619,1001,21680.181569
390.535247,1001,21700.914568
400.238698,1001,21722.081568
400.294848,1001,21750.666568
406.190913,1001,21771.566567
415.309212,1001,21794.492568
370.079728,1001,21815.25257
409.797322,1001,21838.087568
418.713572,1001,21859.034568
379.416738,1001,21881.637568
396.540709,1001,21902.452567
379.310299,1001,21923.237568
322.802165,1001,21944.262569
403.202941,1001,21967.297568
407.896776,1001,21987.992566
411.99484,1001,22008.911569
409.664568,1001,22029.991573
416.503982,1001,22052.490568
402.101683,1001,22073.44957
389.117685,1001,22094.342568
406.968237,1001,22115.482568
403.65572,1001,22138.148569
419.429612,1001,22158.979567
415.493355,1001,22179.68957
400.12955,1001,22200.98657
417.44184,1001,22223.709568
416.905936,1001,22244.525568
409.743333,1001,22265.451566
427.861106,1001,22286.183573
420.163935,1001,22309.095569
403.273201,1001,22329.994568
417.551665,1001,22350.677568
394.687355,1001,22371.495568
390.45163,1001,22394.431569
403.216909,1001,22415.185568
418.320728,1001,22435.951569
409.975613,1001,22456.832569
416.16676,1001,22479.509566
428.172078,1001,22500.598568
411.79304,1001,22521.418571
410.495508,1001,22542.363569
403.85488,1001,22565.19057
408.419431,1001,22586.127568
407.752045,1001,22606.863567
420.722236,1001,22628.323568
407.3489,1001,22650.909568
368.678461,1001,22671.69957
407.895466,1001,22692.62657
412.400193,1001,22713.496571
415.610448,1001,22736.399569
402.100081,1001,22759.18057
413.182351,1001,22779.896568
414.120676,1001,22800.842568
407.364838,1001,22821.746568
416.02309,1001,22844.886569
426.966509,1001,22865.974571
423.955173,1001,22887.100568
413.447449,1001,22908.135568
406.753604,1001,22930.89357
407.493147,1001,22951.772567
400.413285,1001,22972.648569
417.367177,1001,22993.655568
426.837343,1001,23016.242567
401.316849,1001,23037.103572
418.4111,1001,23060.757568
423.737716,1001,23081.620568
395.546769,1001,23104.202568
379.521584,1001,23125.085568
376.169027,1001,23145.803571
412.292649,1001,23166.542568
421.86686,1001,23189.082572
417.652263,1001,23209.889568
394.756192,1001,23231.328569
401.527027,1001,23252.142569
419.61347,1001,23274.958569
405.698509,1001,23298.938568
413.916914,1001,23319.846568
409.662748,1001,23340.661568
373.2418,1001,23363.32657
399.110182,1001,23384.179569
397.669451,1001,23405.336569
387.659228,1001,23426.001569
405.787107,1001,23448.553568
199.126441,620,23462.190569
358.274802,1001,23482.906569
416.860878,1001,23506.125568
342.112071,1001,23527.204566
382.315581,1001,23549.930568
178.573019,580,23562.309568
412.440521,1001,23584.108568
386.669889,1001,23609.212573
400.151291,1001,23632.105566
372.066109,1001,23654.948568
418.730128,1001,23675.762568
422.384704,1001,23696.654568
405.733904,1001,23719.18857
402.656568,1001,23740.244567
413.909683,1001,23761.016572
401.060264,1001,23781.93257
372.120706,1001,23804.597569
385.158792,1001,23825.610569
396.159281,1001,23846.434569
372.398027,1001,23867.218567
420.962733,1001,23888.120569
403.611931,1001,23911.047568
403.957705,1001,23931.838566
349.569727,1001,23952.799568
384.2075,1001,23973.707568
393.529491,1001,23996.391569
363.025005,990,24017.047571
367.878181,1001,24037.831569
407.428302,1001,24059.150568
402.674271,1001,24081.846568
382.373817,1001,24102.644569
396.596968,1001,24123.416568
407.838655,1001,24144.996569
391.696041,1001,24167.592568
411.063299,1001,24188.985566
410.610748,1001,24209.896568
357.724911,1001,24230.626569
401.991955,1001,24253.261568
363.942214,1001,24274.235568
414.956763,1001,24295.066569
400.860884,1001,24316.037568
413.924634,1001,24338.71757
402.058499,1001,24359.476568
419.401468,1001,24380.432568
403.555386,1001,24401.169568
407.336297,1001,24424.259568
368.61127,1001,24444.998568
413.394481,1001,24465.683569
417.984926,1001,24486.572569
327.211251,858,24506.315568
376.14914,1001,24527.018569
407.503329,1001,24548.63757
421.260391,1001,24570.675568
408.394415,1001,24593.18957
409.930894,1001,24614.173568
359.164338,1001,24634.750567
374.059014,1001,24655.774567
384.298031,1001,24679.679568
243.369332,651,24697.116573
404.310573,1001,24718.91457
422.828424,1001,24739.961568
68.890029,319,24747.074568
399.552202,1001,24767.769568
141.104898,518,24780.813599
402.143384,1001,24802.087569
414.897775,1001,24822.899568
399.45388,1001,24843.895568
401.731556,1001,24866.47457
414.737621,1001,24887.378568
420.473144,1001,24908.29957
415.191523,1001,24929.095567
413.481117,1001,24951.992569
408.079951,1001,24972.793568
421.581493,1001,24993.602567
421.277644,1001,25014.610573
415.12909,1001,25037.51357
413.797906,1001,25058.393569
410.722698,1001,25079.304569
412.614016,1001,25100.674568
415.302776,1001,25121.556572
327.720396,1001,25144.437567
411.977891,1001,25165.229572
420.62452,1001,25186.01157
394.919017,1001,25207.171567
