#{"t_start": 1670185132.2791615, "env_id": null}
r,l,t
0,224,336.860116
0,516,338.717326
0,78,339.280802
0,135,339.997068
0,299,341.279081
0,401,342.927335
0,688,345.584789
0,555,348.995006
0.002164,379,350.421487
0,1001,353.604757
0,153,354.405516
0,1001,357.625854
0,101,358.233319
0,26,358.660636
0,1001,362.186073
0,57,362.726456
0,434,365.645646
0,107,366.316132
0,675,368.707455
0,412,370.173222
0,155,370.928801
0,341,372.271002
0.00056,135,373.022856
0,188,373.926086
0.077179,295,375.115701
0,573,377.110276
0,332,378.363241
0,259,379.430071
0,53,379.900198
0,174,381.882673
0,98,382.513687
0.051429,301,383.697111
0,579,385.6024
0,92,386.21255
0,226,387.258993
0.215689,575,389.371439
0,375,390.782094
0,1001,394.112358
0,138,394.871511
0,40,395.320789
0.002791,113,396.033117
0,118,396.697736
0,503,399.87987
0,211,400.840104
0,222,401.805767
0,52,402.457069
0,192,403.429734
0,452,405.27166
0,836,408.178745
0.007233,1001,411.469996
0,282,412.846771
0,62,413.367242
0,181,414.249871
0,267,415.547066
0,276,418.339762
0,832,421.603332
0,47,422.380022
0,951,426.549171
0,996,430.216566
0,250,431.337904
0,183,432.325717
0,595,434.492208
0,199,435.432129
0,86,437.278403
0.012565,201,438.2517
0,694,440.581374
0,222,441.533163
0,63,442.082716
0,939,445.177963
0,246,446.442245
0.0798,155,447.260655
0.123417,575,449.81713
0,982,455.11227
0.09072,155,455.881108
0,413,457.518926
0.011228,475,459.406454
0.094477,825,462.154007
0,362,463.590082
0,263,464.667235
0,581,466.822287
0,59,467.560851
0,641,469.865488
0,1001,474.859246
0,511,476.963775
0,162,477.758956
0,96,478.451502
0,260,479.614881
0,603,481.781645
0,453,483.79927
0,786,486.422716
0.002236,1001,491.243156
0.001505,119,492.02272
0,272,493.28569
0,158,494.245963
0,183,495.329936
0,146,496.140508
0,217,497.284995
0,502,499.427598
0,140,500.244383
0,224,501.495536
0.018635,1001,505.653681
0,372,507.382116
0,112,508.265444
0.004351,116,509.148665
0,288,512.398304
0,354,513.933916
0,146,514.727464
0,181,515.644319
0,870,518.939341
0,87,519.553983
0.001471,252,520.738838
0,424,522.357481
0.004746,149,523.168849
0,85,523.780981
0,140,524.581662
0,72,525.178359
0,326,526.520128
0,327,527.895914
0.004145,629,531.869976
0,360,533.513602
0,788,536.293236
0,164,537.176992
0,317,538.597478
0,125,539.385083
0.007774,220,540.459889
0,796,543.537149
0,1001,546.830162
0,252,549.622879
0,133,550.396564
0.001302,771,553.003487
0,257,554.134041
0,226,555.189557
0,45,555.693943
0.009327,163,556.563307
0,316,557.918176
0,543,559.863194
0.018169,54,560.423016
0.002052,437,562.031507
0,56,562.522338
0,471,564.244101
0,291,565.467458
0,250,568.225786
0,639,570.540842
0,100,571.277863
0.014803,100,571.911225
0,169,572.745269
0,573,574.734241
0,544,576.683775
0,798,579.39878
0,257,580.478678
0,136,581.249337
0,1001,585.531853
0,108,586.191891
0,202,587.077956
0,83,587.674765
0,167,588.55315
0.035033,108,589.229042
0,403,590.757242
0,394,592.206121
0,733,594.615916
0,88,595.197308
0,472,596.942722
0,61,597.495175
0.00396,1001,601.036528
0,59,603.129026
0,295,604.317332
0,784,606.858089
0,504,608.686156
0,47,609.161919
0,162,609.94931
0,1001,613.6249
0,185,614.5432
0,145,615.32996
0,158,616.116293
0.016398,119,616.781127
0.007245,808,620.400011
0,217,621.332134
0,1001,624.414107
0,240,625.422427
0,364,626.780176
0,279,627.867581
0,257,628.937026
0,159,629.733077
0,266,630.856466
0,425,632.398415
0.01018,602,634.412112
0.019422,306,637.246163
0,468,639.444491
0,53,640.075926
0,83,640.688057
0,538,642.642679
0,224,643.65847
0,171,644.534105
0,111,645.215725
0,106,645.894427
0,110,646.637125
0,18,647.08117
0,110,647.89322
0,103,648.667713
0,507,650.537304
0,550,652.407578
0,345,653.779032
0,189,654.706972
0.009367,229,655.731003
0,823,659.956702
0,714,662.350637
0,271,663.578123
0,462,665.436377
0.023348,1001,669.225631
0,160,670.12196
0,80,670.810226
0,231,671.90698
0,23,672.360443
0.003378,343,676.087416
0,248,677.622973
0,279,679.284755
0,167,680.40703
0,274,681.581917
0,85,682.194201
0,76,682.739112
0.015581,66,683.255475
0.000115,369,684.634792
0,563,686.782449
0,84,687.346976
0,75,687.994364
0,261,689.534
0,251,690.810608
0,65,691.412682
0,633,694.032555
0,143,694.868095
0,328,696.252825
0.014176,633,699.845476
0,282,700.997544
0.019062,109,701.764015
0,188,702.966771
0,200,704.19353
0,312,705.878121
0,233,707.09562
0,244,708.199961
0,265,709.428117
0,26,709.862796
0,545,711.776493
0,150,712.526991
0,729,714.912252
0,376,717.348664
0,239,718.518656
0,443,720.35234
0,507,722.496488
0,108,723.169837
0,771,725.845969
0,395,727.327469
0,143,728.623377
0,196,731.340347
0,355,734.592926
0,47,735.335284
0,205,737.103892
0,476,740.72715
0,150,745.073915
0.004923,420,748.35799
0,483,751.927408
0,727,754.383467
0,144,755.102301
0,396,756.520911
0.005859,1001,759.681544
0,53,760.243757
0,90,760.935591
0,247,762.177747
0,622,765.543126
0,34,766.016245
0,264,767.758371
0.004804,249,770.183051
0.002584,143,771.706036
0.012446,99,772.602539
0,178,773.536464
0,162,774.399105
0,488,776.359751
0,109,777.021414
0,492,778.846661
0,19,779.246355
0,102,779.891253
0,43,780.345354
0,55,780.817859
0,217,781.765909
0.015083,124,782.474058
0.012821,508,784.371005
0,216,785.407136
0,845,789.243852
0,547,791.080711
0,162,791.873983
0,492,793.788289
0,552,795.753495
0,252,796.794347
0,337,798.170365
0,549,800.348781
0,213,801.361986
0,380,802.856655
0,313,805.580953
0,489,808.176544
0,66,808.869743
0,848,812.843522
0,155,813.893122
0,843,817.751495
0,120,818.572692
0,733,821.758403
0,380,823.67452
0,496,827.682407
0,33,828.194214
0,1001,832.548807
0,372,834.270121
0,28,834.740789
0,287,836.155049
0.086858,219,837.164134
0,390,838.836176
0,29,839.34006
0,249,840.445561
0,148,841.185002
0,380,842.710449
0,141,843.516707
0,165,844.332313
0.111624,1001,848.998038
0.008551,267,850.16396
0,233,851.152747
0,206,852.141196
0,298,853.385033
0,323,854.669626
0,73,855.20386
0,115,855.911076
0,47,856.452514
0,294,857.672371
0,86,858.25475
0,82,858.865851
9.9e-05,192,859.824475
0.03576,844,862.699678
0,102,863.330999
0,93,863.92875
0,201,864.856819
0,437,867.61378
0,303,868.80773
0,758,871.299286
0,331,872.558224
0,60,873.060421
0,169,873.909709
0,978,877.058858
0,136,877.835677
0,187,878.764616
0,46,879.267272
0.331321,628,881.587591
0,487,885.113124
0,40,885.661964
0,65,886.242996
0,71,886.829932
0.031567,52,887.310136
0,166,888.166999
0.009186,51,888.703017
0,150,889.575696
0,169,890.445627
0,246,891.536325
0.004351,238,892.667412
0,784,895.29183
0,144,896.099153
0,207,897.049228
0,479,898.976095
0,106,899.686876
0,93,900.28504
0,49,900.842079
0,278,901.993275
0,93,902.721172
0,357,904.148243
4.8e-05,269,906.658729
0.047521,304,907.903304
0,945,911.04753
0,304,912.382883
0.018187,472,914.105654
0,69,914.655147
0,415,916.27398
0,199,917.700082
0,790,920.548678
0,363,921.974316
0,119,923.811759
0,164,924.59864
0,66,925.119814
0,101,925.732739
0,223,926.704293
0,635,928.997302
0,510,930.913997
0,106,931.531944
0,124,932.225311
0,329,933.554411
0,43,934.041301
0,156,934.875056
0.017867,96,935.520331
0,207,936.516266
0,295,937.951399
0,198,938.897728
0,31,939.35451
0,330,940.824373
0,26,941.294128
0,235,942.488101
0,508,946.112754
0,189,947.05045
0,268,948.243758
0,82,948.871712
0,57,949.438509
0,368,951.012645
0,111,951.700099
0,142,952.48212
0,172,953.370169
0.008999,519,955.245984
0,580,957.426888
0.012814,352,958.8733
0,182,959.816478
0,492,962.017391
0.003634,240,964.544914
0,226,965.506291
0,161,966.311094
0,71,966.893434
0,250,967.995936
0,97,968.62372
0,475,970.338113
0,223,971.376699
0,33,971.832361
0,35,972.241818
0,83,972.885979
0,105,973.514857
0,249,974.770917
0.007626,57,975.328273
0,149,976.115932
0,110,976.773212
0.000877,250,977.859255
0,120,978.520247
0,167,979.388039
0,214,980.344188
0,652,982.566582
0,229,983.586228
0,174,986.108443
0,208,987.164613
0,497,989.060648
0,207,990.061046
0,250,991.176911
0,196,992.151192
0,180,993.110404
0,167,993.988151
0.017301,258,995.120416
0,175,996.000131
0,239,997.104909
0,380,998.656867
0.001944,84,999.239655
0,1001,1002.460618
0,64,1003.011623
0,49,1003.52557
0,348,1006.412018
0,81,1007.149409
0,168,1008.155464
0,203,1009.231019
0,134,1010.042073
0.027975,350,1011.495833
0,475,1013.316587
0.051317,295,1014.606945
0,508,1016.484315
0.000238,168,1017.381495
0,67,1017.956441
0,116,1018.662825
0,725,1021.134501
0,252,1022.273655
0,199,1023.313738
0,180,1025.847994
0,406,1027.426856
0,318,1028.725596
0,357,1030.146178
0.018105,175,1030.948187
0,25,1031.344476
0,897,1034.20018
0,203,1035.142832
0,126,1035.819688
0,140,1036.56083
0,478,1038.224052
0,282,1039.370058
0,616,1042.671265
0,290,1043.932826
0,442,1045.63076
0,512,1047.580163
0,152,1048.445168
0,149,1049.26533
0,442,1050.959878
0,147,1051.767367
0.23713,216,1052.773036
0,78,1053.387536
0.003143,410,1055.013283
0.008157,301,1056.260723
0,1001,1062.107899
0,71,1062.729251
0,388,1064.453886
0.006479,29,1064.862007
0,314,1066.062015
0,114,1066.696372
0,44,1067.152543
0.086446,207,1068.015342
0,25,1068.424448
0,223,1069.708987
0.003813,115,1070.468177
0,228,1071.512458
0,29,1071.906532
0,62,1072.418939
0,271,1073.558184
0,61,1074.078777
0,131,1075.254225
8.7e-05,404,1079.046207
0,118,1080.544591
0,105,1081.73544
0,146,1083.10549
0,265,1085.196505
0.025756,853,1094.267531
0.011426,934,1099.351629
0.016437,426,1100.919403
0,364,1102.243094
0,130,1102.959364
0,327,1104.184793
0,109,1104.825032
0,146,1105.562884
0,101,1106.174722
0,258,1107.198961
0,324,1108.424078
0.003481,99,1109.011321
0,52,1109.482442
0,164,1110.267256
0,295,1111.396642
0,126,1112.068999
0,250,1114.107679
0,233,1115.065612
0,65,1115.583108
0,197,1116.448653
0,161,1117.213632
0,112,1117.852921
0,229,1118.796884
0,330,1120.050194
0.053843,645,1122.119649
0,141,1122.825837
0,672,1124.974222
0,106,1125.586131
0,124,1126.259371
0,49,1126.718661
0,108,1127.341953
0,127,1128.031007
0,509,1129.78925
0,65,1130.275676
0,62,1131.825421
0.06953,144,1132.564886
0,262,1133.614264
0,114,1134.256592
0,557,1136.188293
0.007249,72,1136.731101
0,51,1137.224655
0,154,1137.986626
0,349,1139.281244
0,182,1140.120293
0,202,1141.000032
0,77,1141.561961
0,290,1142.712771
0.013268,432,1144.299508
0,106,1144.918193
0,154,1145.680737
0,300,1146.831265
0,248,1147.953528
0,222,1149.100443
0,138,1150.986326
0,344,1152.456509
0,877,1155.283451
0,59,1155.818219
0.004086,118,1156.521808
0,102,1157.371623
0,60,1158.021008
0,90,1158.823586
0,490,1161.448552
0.00285,168,1162.409492
0,237,1163.537586
0,309,1164.869118
0,52,1165.342013
0.018504,492,1167.281245
0.017523,53,1167.832785
0,55,1168.426186
0.003527,820,1172.546454
0,319,1173.955696
0,193,1174.926054
0.009544,41,1175.609712
0.002115,429,1177.521771
0.212888,374,1178.91266
0,106,1179.58688
1.105685,609,1181.685729
0,326,1182.955283
0,208,1183.901935
0,70,1184.437001
0,567,1186.433358
0,414,1187.989193
0,494,1190.887297
0,210,1191.815087
0,273,1193.017067
0.037835,95,1193.665024
0.173843,625,1195.868269
0,103,1196.565865
0,97,1197.194743
0,834,1200.022648
0,283,1201.154915
0,135,1201.906447
0,394,1203.54821
0,244,1204.571238
0,250,1205.709217
0,203,1206.754605
0.118508,220,1210.043264
0,73,1210.835234
0,29,1211.408318
0,281,1213.021411
0,93,1213.80305
0,508,1216.304566
0,28,1216.844876
0,518,1219.375402
0,139,1220.406387
0,240,1221.915854
0.004992,57,1222.533719
0,108,1223.338903
0,345,1224.777974
0,302,1226.119952
0.04462,76,1226.73893
0,206,1227.696562
0,352,1229.193727
0.069626,249,1230.358776
0,194,1231.304989
0,735,1235.309646
0.017271,924,1238.857276
0,379,1240.321417
0,193,1241.208655
0,253,1242.320302
0,176,1243.213192
0,114,1243.996758
0,777,1247.027024
0,185,1248.032498
0,310,1249.712584
0,172,1250.553025
0,301,1253.437419
0.004471,304,1254.94658
0,50,1255.706163
0,191,1256.647548
0,200,1257.625116
0,123,1258.389505
0,145,1259.28428
0,353,1261.069172
0,619,1263.402146
0.005546,324,1264.804079
0,58,1265.318797
0,576,1267.376674
0,263,1268.527794
0,23,1268.969241
0,52,1269.593447
0,54,1270.176707
0.004273,588,1274.501718
0,342,1276.052375
0,600,1278.056899
0,991,1281.140386
0,184,1282.023841
0.532567,463,1283.654959
0,130,1284.398162
0,110,1285.161681
0,187,1286.13786
0.006865,222,1287.092772
0,276,1288.322898
0,135,1289.06481
0,213,1290.19846
0,852,1294.291971
0,23,1294.713763
0,253,1295.953496
0,118,1296.848371
0,72,1297.462857
0,100,1298.107789
0.009396,742,1300.691365
0,106,1301.347735
0.008767,222,1302.468544
0,306,1305.372766
0,463,1309.475101
0,480,1312.956139
0,777,1321.487236
0,158,1322.478065
0,450,1324.205535
0.720023,532,1325.994602
0,179,1326.819856
0,43,1327.290788
0,140,1328.044517
0,258,1329.11338
0,846,1331.786268
0,283,1332.874704
0,31,1333.28127
0,37,1333.725034
0,132,1334.437311
0,304,1335.600904
0,40,1336.041308
0.005963,590,1339.094426
0.010233,90,1339.713537
0,203,1340.703217
0,372,1342.115647
0.070334,32,1342.534116
0,141,1343.440932
0,239,1344.628331
0,82,1345.225173
0.003728,634,1347.465424
0,428,1349.046739
0,397,1350.526024
0.00169,151,1351.357607
0.2094,135,1352.092862
0,328,1353.392839
0,199,1354.347631
0,120,1355.030488
0,219,1356.030974
0.02962,684,1359.392487
0.001756,374,1360.787767
0,299,1361.945436
0,39,1362.397161
0,788,1364.913666
0,549,1366.76428
0,279,1367.875755
0,325,1369.078152
0,212,1369.980765
0,63,1370.481552
0,66,1370.996547
0,535,1372.816737
0,350,1375.162606
0,77,1375.695512
0,489,1377.413098
0,188,1378.267928
0,116,1378.934294
0,93,1379.637518
0,195,1380.646404
0,115,1381.349812
0.083435,105,1382.02967
0,542,1383.908715
0,338,1385.310895
0,246,1386.358847
0,123,1387.089957
0,838,1390.339701
0,211,1391.440658
0,195,1393.9056
0,239,1395.002757
0,158,1395.863669
0.007402,178,1396.781972
0.005458,91,1397.39568
0,97,1398.007993
0,55,1398.572173
0,105,1399.424627
0,134,1400.258702
0,85,1400.88654
0,41,1401.349575
0.023888,329,1402.748101
0,305,1403.975977
0,101,1404.652959
0,343,1406.146639
0,130,1406.945672
0,131,1407.809924
0,130,1408.59549
0,50,1409.083922
0,452,1410.796165
0,95,1411.399793
0,21,1411.825172
0,103,1412.512751
0,197,1413.471868
0,156,1414.257737
0,19,1414.729634
0,110,1415.432452
0,94,1416.248675
0,256,1418.923988
0,82,1419.526936
0,481,1421.448304
0,391,1423.115454
0,192,1424.103316
0,93,1424.741374
0.011755,848,1427.459692
0.007085,737,1430.408585
0,228,1431.825298
0,269,1432.953698
0,149,1433.748113
0,391,1435.173478
0,221,1437.266423
1.739747,1001,1440.426686
0,31,1440.843434
0.016453,979,1444.011384
0,544,1446.149652
0,111,1446.878826
0,72,1447.7335
0,295,1449.607451
0,125,1450.344881
0,1001,1454.790148
0,163,1455.572945
0.076109,476,1457.21425
0.003977,139,1458.135327
0,598,1460.954615
0,27,1461.366755
0,495,1463.188378
0,560,1465.17289
0.193503,244,1466.295612
0,392,1468.067799
0,183,1468.948214
0,191,1469.809011
0.022996,296,1471.050599
0,619,1474.305368
0,507,1476.086806
0,128,1476.753332
0.005287,177,1477.616467
0,185,1478.455887
0.005193,711,1480.833573
0,252,1481.878166
0,274,1483.099542
0,504,1485.421133
0.012805,54,1486.077133
0,99,1486.754491
0,220,1487.702412
0,103,1488.574203
0,35,1489.207832
0,292,1492.41117
0,297,1493.869646
0,1001,1497.075518
0.058337,278,1498.504084
0.106154,242,1499.732082
0,254,1500.903525
0,637,1503.352111
0,364,1505.046093
0,156,1505.878792
0.022521,101,1506.497604
0,207,1507.508712
0,369,1508.976069
0,352,1511.708182
0,292,1512.855569
0.000684,397,1514.323212
0,67,1514.858331
0,85,1515.455393
0,613,1517.527631
0,217,1518.477419
0,128,1519.215601
0.001801,123,1519.87556
0,300,1521.114805
0.053693,851,1523.943948
0.007473,166,1524.750809
0,1001,1529.088901
0,568,1531.449636
0,488,1533.221749
0,55,1533.70869
0,48,1534.211174
0.01923,164,1535.027941
0.173908,201,1535.958638
0,446,1537.669042
0,197,1538.611606
0,117,1539.31798
0.014756,215,1540.311442
0,852,1543.025319
0,94,1543.624859
0,1001,1547.855358
0,445,1549.457991
0,293,1550.678587
0,66,1551.22885
0,163,1552.03269
0,233,1553.020156
0.00161,37,1553.492675
0.036457,805,1556.06674
0,331,1557.605186
0,32,1558.169889
0,605,1560.30603
0,214,1561.366746
0.512626,181,1562.212647
0,423,1565.135876
0,182,1565.955363
0,220,1566.902555
0.099302,175,1567.739488
0.133092,509,1569.584017
0,168,1570.421929
0.009228,633,1572.552917
0,235,1573.589337
0,244,1574.673829
0.005271,181,1575.647349
0.002284,585,1577.762522
0,472,1579.460222
0,194,1581.656539
0.010261,160,1582.47173
0,271,1583.57829
0,251,1584.646564
0,156,1585.458381
0,149,1586.23131
0,236,1587.24091
0.011532,359,1588.631891
0,84,1589.261685
0.149983,376,1590.689189
0,248,1591.732231
0.021818,164,1592.540632
0,1001,1595.643211
0.096585,367,1596.996996
0.029955,262,1599.788302
0.003131,344,1601.259432
0.022807,132,1602.022271
0,170,1602.964105
0,336,1604.225342
0,136,1604.913515
0,229,1605.895035
0.054253,600,1607.979911
0,51,1608.468057
0.010405,216,1609.396991
0,352,1610.740619
0,378,1612.145076
0,268,1613.229057
0.234512,293,1614.432088
0.003115,107,1615.092856
0,160,1615.856959
0,65,1616.364724
0.005133,401,1619.243996
0,226,1620.25694
0,163,1621.012429
0,178,1621.835425
0,546,1623.711046
0,80,1624.310553
0,134,1625.018701
0,223,1625.955492
0,365,1627.376418
0,673,1629.727407
0.010628,168,1630.608769
0,661,1633.08623
0,131,1633.8054
8e-06,255,1634.905554
0,112,1636.755438
0,240,1637.884449
0,562,1639.798258
0.000165,494,1641.710819
0,737,1644.312053
0,206,1645.300523
0,1001,1648.569553
0,335,1649.889442
0.054351,545,1653.222766
0.05862,431,1654.810364
0.039194,328,1656.157524
0,433,1657.859578
0,204,1658.788339
0,1001,1662.043883
0,27,1662.453837
0,256,1663.55513
0.014758,644,1665.749552
0,271,1666.890855
0.007683,1001,1671.971575
0,372,1673.501361
0,61,1674.001437
1.280502,582,1676.003583
0.0469,36,1676.48046
0,79,1677.051898
0,552,1678.977594
0,517,1680.830096
0,1001,1684.077219
0,61,1684.660937
0.024395,989,1689.130585
0,153,1689.872703
0,213,1690.866683
0,55,1691.371165
0.143498,279,1692.530149
0.223412,353,1693.881968
0.024141,250,1694.929275
0.066117,117,1695.63886
0.023829,102,1696.302987
0.008636,271,1697.415506
0.032406,646,1699.661406
0.116086,244,1700.736155
0,325,1702.008229
0.021523,131,1702.816633
0,213,1703.795838
0.006085,77,1705.860642
0.029258,464,1707.578925
0,115,1708.225821
0.182359,717,1710.789516
0.029361,259,1711.882423
0.027415,163,1712.722892
0.021565,85,1713.287894
0,188,1714.231043
0,170,1715.06232
0,187,1715.940755
0,127,1716.681176
0.003461,206,1717.694835
0,168,1718.580915
0,266,1719.677037
0.019096,209,1720.638252
0,460,1722.327595
0,86,1722.908113
0,152,1723.724267
0,450,1726.770702
0.001004,1001,1730.175299
0,28,1730.711479
0.003568,267,1731.964547
0,167,1732.90773
0,369,1734.437802
0.208568,1001,1738.007299
0,142,1738.7887
0,457,1740.44312
0,178,1741.311668
0.000735,314,1743.674083
0,157,1744.476972
0.009511,186,1745.318303
0,137,1746.087843
0,91,1746.703966
0,290,1747.91425
0.09694,95,1748.638605
0,1001,1752.146877
0.010138,160,1753.168839
0.028655,78,1753.991199
0,273,1755.197522
0,1001,1758.523819
0.050587,196,1759.366695
0.00181,356,1762.050503
0,169,1762.916852
0,25,1763.357049
0,1001,1766.64313
0,370,1768.0409
0,190,1768.974888
0,156,1769.897635
0,254,1771.13994
0.016608,333,1772.51944
0.457403,937,1775.466309
0,76,1775.999613
0.032036,684,1779.570749
0.000354,658,1781.84894
0.00079,376,1783.530906
0.023901,333,1784.81087
0.000537,603,1787.003453
0.029569,114,1787.805001
0.216434,946,1790.965212
0,184,1791.866552
0,139,1792.647295
0,693,1796.068627
0,257,1797.25604
0.362038,243,1798.354553
0,123,1799.059933
0.01019,399,1800.523795
0.071441,340,1801.906946
0.135552,1001,1805.288402
0.172039,102,1805.948067
0.018802,209,1806.916428
0,74,1807.450157
0.040252,66,1808.015927
0.525875,138,1808.779324
0.016447,395,1810.271351
0,264,1811.367011
0,152,1812.154025
0,66,1812.704762
0.041685,805,1816.69163
0,274,1817.93453
0,59,1818.421467
0.00608,175,1819.289394
0.028109,321,1820.529995
0,978,1823.67189
0,1001,1826.878162
0,222,1827.890402
0.0513,348,1830.488472
0.062154,124,1831.174992
0,44,1831.652739
0,392,1833.116574
0.034656,35,1833.572795
0.106232,372,1835.14333
0,482,1836.840466
0.219913,292,1838.056454
0.072418,283,1839.220698
0.009767,155,1840.044563
0.711176,181,1840.91174
0.064056,347,1842.227406
0,511,1844.057067
0,16,1844.434659
0,427,1846.183919
0,59,1846.707354
0,749,1850.125927
0,91,1850.750617
0.025862,412,1852.26677
0,328,1853.577927
0,698,1855.894553
1.307347,246,1856.935252
0,119,1857.613297
0.241079,534,1859.394731
0.002662,50,1859.901278
0.00111,105,1860.535057
0,71,1861.149107
0,419,1862.823572
0.054673,207,1863.740311
0,385,1866.238605
0,127,1866.996777
0.000214,197,1867.957435
0.006668,434,1869.534183
0,329,1870.887048
0.154611,338,1872.23825
0.115539,337,1873.54092
0,216,1874.4589
0.012971,224,1875.417776
0,57,1875.935702
0.022401,341,1877.270526
0,504,1879.068355
1.439876,411,1880.616184
0,159,1881.391712
0,171,1882.19198
0,74,1882.717633
0.049518,444,1885.413306
0,360,1886.755353
0.042214,493,1888.48684
0.028674,477,1890.107435
0,222,1891.085595
0,1001,1894.399436
0.107942,276,1895.576696
0.822935,977,1898.743779
0,64,1900.319369
0.007357,1001,1903.855692
0,156,1904.6238
0,547,1906.648682
0.001477,703,1909.259119
1.178447,784,1912.24942
0,547,1914.341269
0.052305,611,1918.05553
0.019542,144,1918.777656
0.075462,158,1919.59411
0.242488,776,1922.411132
0,507,1924.470077
0,537,1926.390069
0,306,1927.666989
0.068296,93,1928.327603
0.002849,891,1931.219488
0.040415,404,1934.196837
0.018696,385,1935.744903
0,65,1936.295948
0,399,1937.744956
0,58,1938.279644
0.007548,351,1939.666082
0.068079,209,1940.724518
0.016202,227,1941.775753
0.034523,500,1943.522437
0,123,1944.326373
0,675,1946.685039
0,1001,1949.807281
0.027859,169,1951.894698
0,45,1952.341879
0.017875,162,1953.157629
0,103,1953.753894
0.008231,183,1954.660552
0,92,1955.272464
0.036217,358,1956.607137
0.022502,127,1957.375194
0,211,1958.33871
0,369,1959.714614
0.010079,127,1960.393108
0.02406,176,1961.232833
0.551011,197,1962.219452
0.001996,290,1963.437988
0,501,1965.225822
0,258,1966.319648
0.024339,412,1967.836571
0,55,1968.368732
0.005521,182,1969.254308
0.023231,521,1972.614985
0,58,1973.133399
0,271,1974.265129
0.196855,143,1974.963637
0.397226,162,1975.787888
0,93,1976.422508
