#{"t_start": 1672786015.6393232, "env_id": null}
r,l,t
0.089142,147,330.255169
0.110354,157,334.500232
0.060451,160,338.77971
0.062218,159,343.065679
0.099284,156,347.343309
0.068894,152,351.413
0.109071,149,355.489112
0.158587,147,359.799734
0.211608,146,363.861693
0.105279,146,367.943339
0.164127,147,371.989053
0.155085,148,376.097811
0.110103,149,380.162433
0.128126,147,384.236897
0.094325,145,388.228437
0.102875,148,392.675234
0.066417,153,396.94574
0.084717,152,401.079695
0.07837,154,405.147569
0.084479,153,409.284865
0.096211,151,413.363789
0.083708,149,417.410035
0.064008,149,421.453919
0.067962,145,425.424075
0.104798,146,429.380847
0.083045,150,433.512595
0.119481,148,437.462276
0.118191,148,441.564228
0.153552,147,445.507603
0.225399,148,449.479201
0.143408,155,453.767344
0.186633,153,457.929191
0.185419,147,461.86054
0.098679,146,465.925444
0.134592,148,469.891476
0.130261,146,473.829618
0.096303,151,477.842213
0.185136,150,481.846132
0.158062,150,485.853878
0.117722,156,490.21944
0.11659,154,494.320605
0.121194,150,498.476541
0.117558,161,502.794126
0.102646,150,508.578666
0.09076,147,513.688675
0.074003,146,518.444252
0.090758,147,523.204765
0.119867,150,527.799563
0.140545,152,533.559406
0.163827,154,538.225098
0.24256,147,542.89396
0.229868,152,547.197617
0.126224,153,551.948859
0.167581,155,556.072232
0.14923,159,560.344537
0.159834,157,564.576701
0.14398,152,568.686819
0.175872,155,572.424117
0.244271,153,576.577335
0.138211,153,581.173684
0.07599,150,584.921115
0.120263,153,589.408916
0.093881,151,593.556223
0.131737,153,597.735203
0.06773,156,601.820735
0.156459,149,605.921463
0.126701,149,610.558897
0.120744,154,614.915247
0.088392,150,619.0608
0.174231,147,623.066179
0.061222,151,627.104628
0.159368,152,631.176061
0.083799,151,634.726622
0.101289,153,638.844689
0.087481,151,643.007041
0.107634,152,647.036325
0.084462,149,651.107401
0.096032,147,655.288593
0.071471,150,659.499338
0.090638,149,663.683882
0.109203,145,668.822653
0.071635,146,673.111276
0.112037,149,678.177589
0.124938,155,686.349219
0.067515,153,693.315794
0.08713,154,700.661625
0.162337,152,707.899296
0.086715,149,714.974422
0.060041,150,722.103627
0.179822,150,729.216401
0.073634,146,733.984955
0.069453,149,738.066093
0.099753,149,743.229612
0.076752,148,747.833637
0.118813,150,752.871344
0.106031,151,758.336682
0.088802,150,763.560841
0.093627,149,768.810472
0.062747,151,773.94822
0.05568,151,778.339027
0.111231,149,782.838355
0.062931,149,787.799667
0.100228,148,792.452846
0.084996,148,796.834271
0.092947,148,801.274523
0.091307,149,806.060719
0.067209,149,811.23876
0.064248,150,815.798491
0.067304,147,820.144806
0.076568,147,825.225377
0.063949,148,830.429287
0.0718,160,834.445194
0.059783,157,838.990282
0.078304,157,843.876337
0.080651,147,848.096247
0.059052,148,852.21728
0.065424,156,856.855908
0.067549,148,860.89895
0.072334,148,865.107099
0.071495,158,869.417753
0.084874,152,873.641025
0.073164,146,877.516721
0.106998,147,881.722841
0.072881,148,885.883159
0.073679,151,889.991801
0.08609,149,894.130054
0.076311,149,898.315483
0.090412,151,902.188048
0.067993,148,906.151236
0.07376,147,910.389511
0.064504,149,914.512045
0.067541,145,918.554697
0.098338,150,922.129367
0.094447,144,926.195303
0.061626,144,930.278026
0.074215,145,934.649312
0.081616,143,938.894149
0.083692,144,942.994245
0.076863,143,947.130655
0.070059,142,951.325761
0.064568,144,955.392679
0.080384,142,959.318763
0.066385,141,963.311429
0.071142,140,967.136564
0.048521,141,971.216931
0.052416,141,975.122681
0.06067,143,979.468243
0.050035,142,983.481091
0.047129,141,987.794518
0.055363,145,992.265531
0.053827,146,996.604259
0.051094,142,1001.584324
0.043211,141,1006.326807
0.043423,138,1010.982817
0.047654,138,1015.127931
0.046692,140,1019.336718
0.046982,139,1024.064989
0.044262,141,1028.52599
0.043499,140,1032.876145
0.050891,142,1037.512098
0.043626,141,1042.215715
0.049312,142,1046.548023
0.051342,147,1050.711811
0.055914,146,1054.840485
0.049094,147,1059.147536
0.049175,147,1063.271626
0.061801,150,1067.052423
0.054557,146,1071.488283
0.05502,149,1075.442423
0.054107,152,1079.993459
0.065071,149,1084.094547
0.056099,149,1088.236451
0.065515,148,1092.375034
0.060374,145,1096.69566
0.062066,147,1100.832256
0.066086,147,1105.131369
0.060923,148,1109.489442
0.050295,148,1113.972316
0.06269,145,1118.449116
0.059655,152,1122.845318
0.052442,150,1127.327853
0.052726,149,1131.974232
0.052881,150,1136.442203
0.050538,146,1140.468522
0.049997,151,1144.791015
0.048186,148,1148.887586
0.045819,147,1152.95436
0.052689,148,1156.594125
0.049826,146,1160.712987
0.051371,144,1165.073186
0.054177,142,1169.290382
0.051426,144,1173.290588
0.054822,144,1177.350255
0.054481,143,1181.283288
0.063392,144,1185.246169
0.051249,144,1189.279631
0.053953,144,1193.350225
0.054335,145,1197.348706
0.053066,146,1201.332732
0.062626,147,1205.3887
0.056433,145,1209.638819
0.051145,147,1213.718175
0.061411,145,1217.959556
0.061763,148,1222.299212
0.075273,146,1226.767135
0.065447,147,1231.109098
0.064358,148,1235.764099
0.058432,149,1240.509816
0.068822,148,1245.020123
0.057195,149,1249.626288
0.053748,148,1254.08795
0.054386,149,1257.625927
0.061123,148,1261.870131
0.053902,149,1266.199173
0.069742,150,1270.325266
0.063539,151,1274.56943
0.059021,151,1278.698478
0.061909,152,1282.973344
0.070915,151,1287.130914
0.063045,154,1291.617516
0.064189,153,1295.84457
0.06628,155,1300.252519
0.058562,153,1304.454496
0.056162,152,1308.752544
0.055752,152,1313.004967
0.050676,152,1317.450284
0.048561,151,1321.780716
0.052128,155,1326.314912
0.047986,150,1330.539117
0.059207,151,1335.308634
0.08562,152,1340.06864
0.053084,155,1344.90296
0.066835,152,1349.284716
0.117513,152,1353.628162
0.089108,156,1358.376475
0.063779,150,1362.857552
0.067711,150,1367.276549
0.092797,150,1371.696079
0.072013,153,1376.637816
0.072424,151,1380.801919
0.073392,151,1385.381071
0.115864,152,1389.864662
0.068246,154,1394.190879
0.067874,155,1398.564352
0.068267,154,1403.191617
0.096776,154,1407.824184
0.122669,153,1412.982506
0.15223,153,1417.796801
0.101375,155,1422.388973
0.131312,154,1426.819911
0.086753,153,1431.002867
0.089788,154,1436.204504
0.069655,155,1440.74674
0.117995,153,1445.292476
0.072605,155,1450.135897
0.112695,154,1455.370631
0.073891,154,1460.099579
0.101016,151,1465.356081
0.069262,155,1470.7371
0.063807,153,1475.851592
0.091867,159,1481.41558
0.200818,158,1486.78716
0.161057,159,1492.284534
0.208715,159,1497.262431
0.080403,158,1501.910556
0.145681,157,1507.272186
0.145777,156,1512.040511
0.06777,154,1516.759864
0.109228,152,1521.269447
0.105053,157,1525.987434
0.082542,157,1530.229289
0.091354,157,1535.13438
0.126952,168,1539.883668
0.086469,158,1543.678757
0.06933,158,1548.524632
0.065529,157,1552.780365
0.070188,157,1557.08537
0.069481,157,1561.23978
0.060358,156,1565.568479
0.063323,158,1570.036795
0.07479,158,1574.332895
0.058681,156,1578.551363
0.083059,155,1582.820611
0.056384,154,1587.394127
0.064483,153,1591.472013
0.059246,154,1595.783446
0.062688,154,1600.112584
0.063695,155,1604.347589
0.065147,161,1608.609878
0.05686,156,1612.860804
0.074195,164,1617.296189
0.057598,154,1621.893954
0.052868,153,1626.086292
0.048723,151,1630.091488
0.050868,151,1634.404695
0.050339,154,1638.636477
0.05587,152,1642.896229
0.05053,157,1647.374075
0.043394,159,1652.263536
0.045585,159,1657.392456
0.043656,154,1662.018841
0.055009,151,1666.281135
0.062148,151,1670.295672
0.054981,151,1674.422441
0.070916,151,1679.232257
0.052999,151,1682.981982
0.060748,153,1687.1438
0.066774,154,1691.749212
0.062193,158,1696.089426
0.058978,153,1700.937561
0.066201,154,1705.058925
0.068936,154,1709.245211
0.064396,155,1714.966867
0.063621,162,1720.110152
0.053391,158,1724.392051
0.068526,156,1728.562748
0.060552,155,1732.815746
0.063057,155,1737.154962
0.065022,152,1741.232955
0.086545,156,1745.089834
0.078704,158,1749.485358
0.07452,152,1753.588517
0.091127,151,1757.625673
0.075127,152,1761.835821
0.078467,164,1766.225751
0.078034,152,1770.499354
0.12339,153,1774.159986
0.111774,154,1778.927863
0.080021,153,1783.022119
0.103185,157,1787.362581
0.107568,159,1791.815771
0.103188,151,1795.987237
0.095176,172,1800.612432
0.092119,153,1804.799243
0.10512,152,1808.91644
0.127604,153,1812.96948
0.08555,155,1817.672739
0.1348,157,1821.938395
0.109987,156,1826.298878
0.072991,155,1830.703257
0.09582,156,1835.061694
0.145019,156,1839.812082
0.095926,154,1844.924644
0.094966,154,1849.446537
0.103521,154,1854.128679
0.113362,154,1858.958592
0.115798,158,1863.89831
0.077674,154,1868.729271
0.164719,152,1873.293396
0.082754,155,1878.104444
0.121623,153,1882.712263
0.096465,155,1887.413202
0.14287,156,1892.25578
0.331389,155,1897.11923
0.144442,153,1901.812354
0.161179,158,1906.81336
0.083721,154,1911.878742
0.121082,154,1916.545923
0.155462,158,1921.822756
0.114815,160,1926.822275
0.166926,159,1931.730861
0.141556,162,1936.970565
0.071413,157,1941.451379
0.110966,156,1945.418726
0.07185,156,1949.715743
0.068815,157,1954.54712
0.209006,158,1960.947374
0.185291,154,1966.318112
0.115944,155,1971.79793
0.089192,157,1977.303198
0.229646,158,1982.729073
0.121034,166,1987.948361
0.160704,159,1992.520849
0.205184,158,1997.323069
0.249856,157,2002.73494
0.08774,154,2006.491662
0.371146,155,2010.661584
0.12167,155,2014.854122
0.278302,155,2019.428657
0.155387,153,2023.086631
0.129049,154,2026.914036
0.198854,156,2030.866374
0.135035,156,2035.149003
0.158016,158,2039.469187
0.12062,158,2043.75855
0.079791,152,2048.193209
0.109631,155,2052.688562
0.101219,154,2057.551956
0.105618,156,2061.423278
0.094245,156,2065.792796
0.100829,156,2070.256487
0.151886,154,2075.03825
0.073294,156,2079.300131
0.082255,157,2083.711342
0.128319,155,2087.960544
0.089772,156,2092.798839
0.071985,154,2097.513481
0.12315,155,2102.448371
0.083272,155,2107.323809
0.067644,155,2112.238066
0.085108,155,2117.071015
0.074121,153,2121.776991
0.062916,155,2126.379603
0.062123,156,2131.42237
0.055399,154,2136.401783
0.051159,155,2141.334299
0.085413,155,2146.295804
0.061073,154,2151.111387
0.049411,152,2155.834194
0.229222,156,2161.160863
0.045234,153,2165.866751
0.04888,152,2170.7435
0.048137,155,2175.914859
0.05368,154,2181.046126
0.046093,148,2185.968441
0.045975,147,2190.582609
0.046668,149,2195.21731
0.047464,153,2199.772481
0.04615,150,2203.931158
0.043949,152,2208.154497
1.140528,159,2212.019576
0.044234,151,2216.983835
0.04687,151,2221.72298
0.043925,151,2226.432446
0.043252,148,2231.04356
0.054021,152,2235.944653
0.048446,152,2240.944817
0.052977,151,2245.744111
1.643388,161,2250.801476
0.050333,151,2255.709504
0.046487,153,2260.735468
0.052862,160,2266.025088
0.047158,152,2271.059502
0.053878,149,2275.93785
0.055783,153,2280.720814
0.054827,150,2285.327607
0.059169,150,2290.220119
0.059484,151,2295.093435
0.054578,152,2299.723937
0.053896,149,2304.335219
0.042013,149,2308.83549
0.050718,150,2313.81679
0.055234,150,2318.542803
0.091288,149,2323.249753
0.05788,148,2328.006104
0.059748,147,2332.81872
0.057915,148,2337.125041
0.055237,149,2341.466241
0.056344,149,2345.437932
0.067312,150,2349.596823
0.059005,150,2353.800564
0.062362,151,2358.515843
0.053263,150,2363.000546
0.07136,151,2366.74676
0.05345,149,2371.134052
0.054435,150,2375.764225
0.056934,149,2380.595947
0.05928,148,2385.013154
0.058006,149,2389.95508
0.053167,150,2394.358275
0.054598,147,2399.163526
0.051168,151,2403.570527
0.051379,148,2407.909725
0.052092,149,2412.386414
0.049787,149,2416.758927
0.048531,149,2421.451433
0.051211,149,2426.16399
0.055511,150,2430.717164
0.053203,150,2435.103492
0.058733,147,2439.674296
0.056442,148,2444.309669
0.045101,148,2448.890355
0.049305,149,2453.614965
0.046959,149,2458.623507
0.045656,151,2463.148712
0.054136,148,2467.604661
0.063788,148,2471.82603
0.06036,149,2476.025884
0.061434,148,2480.567713
0.048385,148,2485.01767
0.050322,150,2489.542095
0.047974,149,2494.240205
0.053277,147,2498.71871
0.057922,149,2503.474432
0.052354,149,2507.887343
0.055092,150,2512.629782
0.055513,149,2518.0286
0.047316,148,2523.395972
0.060539,149,2528.087467
0.065428,153,2533.244789
0.086381,156,2538.107211
0.041768,152,2542.864765
0.044476,153,2547.458648
0.048969,150,2551.911816
0.154528,154,2556.799967
0.044394,151,2561.676356
0.046462,150,2566.36061
0.054841,153,2570.992486
0.053928,150,2575.751518
0.049081,149,2580.319397
0.159715,154,2585.10266
0.045982,150,2590.675784
0.050286,152,2596.254487
0.055029,152,2601.05013
0.076921,152,2605.48725
0.126802,153,2610.166855
0.087892,153,2614.580514
0.047825,156,2619.968431
0.116795,152,2624.707349
0.101026,156,2629.174765
0.114805,154,2633.532423
0.077889,155,2637.996992
0.132844,155,2642.626554
0.066839,150,2647.450871
0.102014,152,2651.980147
0.125787,149,2656.233832
0.093001,151,2660.513083
0.132255,150,2665.273319
0.056061,150,2669.962372
0.04784,151,2674.724587
0.053807,149,2679.286592
0.041206,149,2684.046124
0.05179,152,2688.545883
0.05663,149,2693.228725
0.053336,148,2697.510802
0.059524,148,2701.833108
0.12121,151,2706.115052
0.058235,152,2710.418607
0.107886,153,2714.83624
0.107909,149,2719.385224
0.05288,151,2723.952492
0.118158,151,2729.450828
0.121585,154,2734.297885
0.078573,153,2739.618014
0.095312,151,2745.341162
0.190484,151,2750.07693
0.165732,153,2754.906679
0.124606,153,2759.423286
0.075262,154,2764.158797
0.110596,154,2768.93321
0.125543,154,2774.488736
0.073559,154,2779.406685
0.066409,154,2785.102784
0.085696,154,2789.915374
0.053281,154,2795.638542
0.056469,157,2801.475272
0.058704,153,2807.019564
0.113754,157,2812.793577
0.109897,155,2817.770928
0.078971,154,2822.608599
0.05887,154,2827.312912
0.059541,155,2832.178325
0.059691,154,2837.033625
0.056003,157,2841.973421
0.06368,153,2846.722363
0.179933,151,2851.207001
0.143719,151,2855.506644
0.085388,152,2859.796417
0.056238,151,2864.465732
0.149794,150,2869.231561
0.15529,150,2874.01939
0.118309,150,2878.383164
0.794048,160,2882.43132
0.235951,149,2886.578672
0.172118,152,2890.943111
0.096776,152,2895.501654
0.095332,149,2900.096073
0.070057,151,2904.468245
0.0871,151,2908.85298
0.082751,153,2913.623377
0.069457,151,2918.027624
0.067001,150,2922.310022
0.084813,151,2926.690284
0.065145,151,2931.559253
0.074034,151,2935.782144
0.068969,151,2940.053993
0.071951,152,2944.505018
0.093278,152,2948.965207
0.082798,151,2953.346799
0.077997,152,2957.904741
0.079473,151,2962.70861
0.079566,152,2967.272846
0.090736,150,2971.641276
0.075874,150,2976.432202
0.072392,152,2980.230416
0.071181,155,2984.797342
0.090858,150,2989.298955
0.066805,151,2993.700575
0.098552,152,2997.856152
0.090003,154,3002.324465
0.08117,155,3006.993912
0.097407,152,3011.383831
0.097802,154,3015.923264
0.084065,153,3020.3658
0.104838,155,3024.749475
0.096061,156,3029.244103
0.104512,154,3033.726322
0.105937,153,3038.310576
0.109702,155,3043.098388
0.108714,155,3047.799767
0.143614,155,3052.811166
0.197881,155,3057.701372
0.088653,154,3062.464415
0.116329,154,3067.33205
0.13319,153,3072.201648
0.117764,153,3077.026086
0.089951,154,3081.835486
0.101483,153,3086.425016
0.129204,154,3090.981359
0.13624,154,3095.750412
0.110735,152,3100.506869
0.099086,154,3105.484689
0.084823,154,3110.376398
0.074011,153,3115.185071
0.063915,155,3119.958891
0.062055,153,3124.786298
0.063954,151,3129.784954
0.062494,152,3134.641634
0.090602,153,3139.491172
0.057169,152,3144.750535
0.054908,154,3149.407273
0.059976,153,3153.978718
0.055585,154,3158.617451
0.056246,154,3163.200877
0.059873,155,3167.69333
0.051538,150,3172.063572
0.058035,151,3176.658751
0.059428,150,3181.277031
0.050928,149,3185.748537
0.05544,153,3190.068176
0.056682,151,3194.878039
0.061096,151,3199.268108
0.133619,152,3203.678187
0.048648,153,3208.280376
0.050189,155,3213.03214
0.0595,152,3217.549714
0.049745,153,3222.000126
0.047393,157,3226.687274
0.049797,155,3231.194142
0.086817,153,3235.995545
0.057619,151,3240.864591
0.046949,154,3246.495102
0.047163,153,3252.060427
0.049548,152,3256.983439
0.055422,152,3261.741866
0.04992,158,3266.483015
0.054025,155,3272.200777
0.047587,155,3276.838091
0.047649,160,3281.850954
0.047704,153,3286.430745
0.049166,153,3290.873862
0.045828,155,3295.696029
0.048908,156,3300.722138
0.051214,152,3305.606943
0.048562,150,3310.277793
0.046743,155,3315.174798
0.054898,159,3320.691314
0.063745,154,3325.770911
0.057677,154,3330.720409
0.0595,156,3335.682732
0.044448,156,3340.706253
0.064207,154,3345.481687
0.077,154,3350.427161
0.077482,156,3355.385773
0.087814,177,3360.960186
0.049488,155,3365.994071
0.054065,152,3370.598519
0.04657,157,3375.620281
0.048096,159,3380.504433
0.046369,154,3385.525725
0.053175,153,3390.288549
0.095086,157,3394.49478
0.085655,157,3399.411972
0.060498,154,3404.483867
0.048511,151,3409.235833
0.045253,151,3414.310802
0.04713,149,3419.210026
0.043281,150,3423.837952
0.051168,152,3428.39534
0.044199,151,3433.158837
0.050441,149,3437.762418
0.045391,150,3442.833988
0.043911,153,3448.626488
0.046702,149,3454.164164
0.05138,150,3459.927311
0.049841,148,3465.454006
0.042755,150,3470.924468
0.04584,148,3476.402575
0.053833,150,3481.865014
0.047702,149,3487.457089
0.049405,150,3492.362244
0.050971,150,3497.168653
0.057388,149,3501.450275
0.052324,151,3506.31309
0.068479,150,3510.657794
0.065175,151,3515.56573
0.080877,151,3520.332509
0.077897,150,3524.71419
0.084128,150,3529.549119
0.074809,150,3534.17996
0.077582,150,3539.448584
0.067248,149,3544.2098
0.055517,150,3549.325312
0.075276,149,3554.145718
0.071542,151,3559.212726
0.063879,149,3564.080537
0.051167,151,3568.592847
0.054695,149,3573.036457
0.055114,150,3577.801472
0.066276,150,3582.705492
0.060623,148,3587.31667
0.055934,147,3592.236529
0.065931,148,3596.959158
0.071398,150,3601.594356
0.060481,153,3606.463192
0.062574,149,3611.231024
0.06299,149,3615.874497
0.071885,149,3620.525786
0.081109,150,3625.424421
0.086707,151,3630.285632
0.077109,150,3635.032315
0.080923,149,3639.68698
0.097065,150,3644.468034
0.096067,150,3649.433396
0.097784,149,3654.266977
0.118071,153,3658.851077
0.111391,154,3663.247278
0.10234,149,3667.670192
0.114227,154,3673.023076
0.106421,154,3677.574473
0.098101,151,3682.320566
0.107154,153,3686.855402
0.102729,152,3690.644644
0.108022,155,3695.273111
0.102818,156,3700.059969
0.09003,153,3704.824814
0.160941,155,3709.501754
0.093218,152,3714.376374
0.102376,152,3720.029527
0.172334,155,3724.544832
0.109196,151,3730.250537
0.099817,151,3735.10774
0.094959,152,3739.837177
0.140055,154,3744.833756
0.123275,154,3750.084606
0.094212,153,3754.538262
0.214982,150,3759.51157
0.18259,152,3764.425758
0.174059,153,3770.082812
0.089343,154,3774.51964
0.078846,153,3779.273654
0.087253,154,3784.359342
0.06278,155,3789.251423
0.178537,151,3794.659769
0.055031,152,3799.400858
0.059594,154,3804.988659
0.055933,155,3810.779976
0.084689,154,3815.578364
0.099846,154,3820.461777
0.119593,153,3825.228049
0.050528,154,3830.849496
0.074881,153,3835.548498
0.075582,152,3839.88224
0.14499,154,3844.512849
0.104295,153,3849.393625
0.058804,152,3853.225017
0.054664,151,3857.634585
0.04325,153,3862.030287
0.050462,152,3866.833298
0.048788,149,3871.434593
0.04603,152,3876.373825
0.045581,152,3881.249397
0.050152,152,3886.155626
0.053162,152,3891.213246
0.044089,152,3896.009953
0.052673,154,3900.521726
0.042166,153,3904.284228
0.044741,150,3908.976568
0.042162,151,3913.397396
0.044376,152,3918.426112
0.05848,154,3923.074035
0.043752,153,3927.494889
0.080583,152,3932.231221
0.044122,152,3936.727279
0.044108,151,3941.227214
0.086621,153,3945.251235
0.044601,152,3949.792823
0.041162,154,3954.379482
0.054219,152,3958.822128
0.040792,152,3963.357488
0.047336,151,3967.975865
0.041208,151,3972.530976
0.040588,151,3977.206413
0.043587,151,3981.820708
0.04148,152,3986.243955
0.04308,152,3991.098605
0.048449,150,3995.49172
0.042443,150,4000.496328
0.043028,151,4005.118435
0.042792,151,4009.569349
0.049225,151,4014.118325
0.045551,151,4018.612622
0.052208,152,4023.445842
0.046236,151,4028.472936
0.041416,150,4033.057349
0.060383,152,4037.821963
0.061927,153,4042.441189
0.040511,153,4047.086287
0.058347,151,4052.247334
0.08863,153,4057.378849
0.08636,152,4062.526226
0.066868,152,4067.190279
0.046273,152,4071.681832
0.041436,150,4076.240205
0.049978,149,4080.894086
0.045318,152,4085.81223
0.15133,150,4090.891795
0.050318,150,4095.681885
0.047368,150,4100.391777
0.06942,149,4105.383222
0.049349,152,4110.390494
0.051615,151,4114.968436
0.109357,149,4119.629726
0.054096,150,4124.53261
0.05139,151,4129.424078
0.115628,150,4134.288051
0.062109,149,4139.019216
0.053275,149,4143.720759
0.073155,150,4148.558216
0.050882,149,4153.293285
0.204402,150,4158.012334
0.079472,149,4163.030191
0.093803,155,4167.855971
0.090772,155,4172.575006
0.091392,155,4177.089091
0.133036,154,4182.316634
0.129119,155,4187.195205
0.107886,155,4191.858602
0.124641,154,4197.050115
0.185244,149,4201.488748
0.130937,154,4206.334519
0.107032,152,4210.882155
0.092607,153,4214.873646
0.098874,152,4219.714454
0.171658,150,4224.188504
0.150314,149,4227.972697
0.11329,152,4232.535733
0.101377,153,4237.191203
0.100953,152,4242.135536
0.082182,152,4246.124014
0.085015,153,4250.095965
0.093427,152,4254.677253
0.077831,153,4259.285364
0.091454,154,4263.817065
0.093338,153,4268.461777
0.0873,152,4273.295225
0.07729,152,4277.731774
0.095152,152,4282.185099
0.068383,153,4287.048499
0.073108,154,4291.774352
0.091022,153,4296.3607
0.072224,154,4300.934409
0.07464,156,4305.543031
0.072221,156,4310.120083
0.119727,155,4314.969923
0.078631,154,4319.95552
0.066328,155,4325.527422
0.08667,155,4330.373974
0.092968,155,4335.125431
0.149016,155,4340.110881
0.085327,156,4345.122981
0.076174,157,4351.000529
0.062725,155,4356.737091
0.060301,155,4362.575364
0.07623,155,4367.511823
0.062018,154,4372.146851
0.089066,154,4377.157754
0.076911,156,4382.633838
0.102321,157,4388.538218
0.080844,162,4393.717444
0.122331,152,4398.473763
0.080179,157,4403.93569
0.133131,154,4408.628372
0.076178,154,4413.302473
0.055153,158,4418.035491
0.064033,153,4422.904396
0.074757,153,4427.452858
0.069041,161,4432.374556
0.068808,156,4437.307628
0.095716,152,4442.181978
0.103272,150,4446.965922
0.090163,150,4451.714412
0.072504,151,4456.457644
0.097211,150,4461.334905
0.099872,151,4466.29368
0.115165,149,4470.984178
0.081953,150,4475.679068
0.097677,150,4480.523947
0.089634,152,4485.389064
0.10443,151,4490.115412
0.133951,151,4495.578472
0.103736,152,4501.179705
0.119734,152,4506.059448
0.128317,152,4510.639129
0.098939,151,4515.527989
0.058009,151,4520.412386
0.098742,152,4525.111381
0.109982,153,4529.674392
0.064171,155,4534.3852
0.077738,155,4538.940597
0.063484,153,4543.315763
0.053488,151,4547.751634
0.095925,152,4552.224958
0.049375,152,4557.678777
0.048682,150,4562.441465
0.08272,150,4567.782645
0.044368,150,4572.584943
0.045771,151,4577.390731
0.138868,151,4582.193518
0.041794,151,4586.900439
0.036302,150,4591.706773
0.039084,150,4596.638242
0.038129,149,4601.37343
0.035149,151,4606.137512
0.035208,149,4610.895592
0.034252,151,4616.217811
0.036353,151,4621.050399
0.035032,151,4625.891356
0.034492,150,4630.630894
0.035278,150,4635.35891
0.035913,150,4640.079567
0.035282,152,4644.412345
0.036284,152,4648.820524
0.035751,151,4653.282755
0.033954,152,4657.663378
0.092533,151,4662.450669
0.038114,152,4667.244993
0.040346,151,4672.323068
0.034613,153,4677.210772
0.034803,153,4682.336405
0.037139,152,4687.126723
0.035395,153,4692.074755
0.063839,153,4696.643174
0.150851,152,4701.399907
0.081978,155,4706.37475
0.099338,156,4711.398344
0.16063,158,4716.488901
0.190722,157,4721.370818
0.042584,161,4726.83486
0.039948,156,4732.190913
0.140019,157,4736.786561
0.091235,156,4741.467224
0.040213,154,4746.664636
0.041425,153,4751.4956
0.04714,153,4756.659167
0.041764,153,4761.735286
0.045162,151,4767.494002
0.050295,152,4773.30164
0.051942,152,4778.922701
0.128466,152,4784.571572
0.121427,154,4790.446467
