#{"t_start": 1672349735.9416554, "env_id": null}
r,l,t
17.531887,54,409.430792
11.488731,54,411.236047
9.531311,85,413.871346
12.550256,84,416.447287
14.356978,56,418.305255
5.568838,50,419.991225
10.195999,122,423.581393
9.625474,80,426.070077
12.921015,53,427.836253
11.907404,44,429.366424
11.973664,49,431.00915
12.198562,51,432.701133
10.220501,54,434.521493
15.69792,63,436.508827
7.973094,92,439.304731
6.41998,51,441.02704
11.567329,46,442.581371
26.032048,102,445.668812
12.004128,47,447.26778
11.0897,58,449.135486
14.881441,50,450.818727
14.318186,54,452.631759
18.711364,153,457.039268
13.860915,47,458.689656
9.860615,52,460.365284
12.242854,40,461.819258
15.246179,58,463.717863
11.001636,79,466.205608
14.826522,48,468.093359
9.062385,155,472.569083
9.564817,53,474.413197
10.471512,204,480.151217
10.540662,469,492.553657
11.531688,49,494.214501
16.151784,53,495.96369
11.83887,248,502.802516
13.948826,71,505.041331
14.282837,49,506.784784
18.818533,95,509.687067
13.714052,228,516.118061
15.639768,69,518.286503
11.251612,159,522.849721
10.792359,118,526.426675
13.172645,51,528.448826
12.319345,99,531.395583
14.98945,133,535.270254
10.73217,209,541.114627
15.664136,149,545.302752
11.542553,80,547.785444
26.039967,265,555.005619
31.615566,449,567.190587
30.224537,144,571.426125
20.880643,111,574.700628
18.059437,99,577.602515
7.955654,84,580.331597
8.010707,58,582.20557
8.260963,58,584.332351
16.610364,92,587.480321
11.942835,113,590.852245
14.290676,124,594.694815
7.616151,53,596.490003
9.321782,57,598.36285
10.885786,168,603.176559
24.695829,140,607.26964
14.232206,110,610.515427
11.467185,115,613.831827
7.923323,54,615.581777
11.477273,58,617.46075
25.562086,165,622.180627
11.161504,155,626.66566
7.382128,64,628.749617
12.377062,110,632.002943
24.954744,214,638.034452
9.037878,55,639.831374
18.754378,100,642.816521
11.875476,148,647.645648
12.653464,166,652.413081
16.417074,268,659.675478
18.78339,283,667.408692
13.970122,130,671.202805
19.466183,161,675.846036
19.669166,184,681.075351
23.840177,164,685.78158
17.09172,144,689.861385
21.353739,129,693.617039
16.084002,65,695.800875
27.693209,105,698.939314
20.439302,214,704.955823
17.041581,73,707.609998
12.035327,161,712.232991
22.851799,105,715.39938
10.416051,320,724.430778
26.902573,149,728.632325
22.738495,181,733.775874
16.266576,175,738.715523
21.28278,183,743.829239
12.488453,92,746.646903
16.016445,328,755.563131
10.289578,56,757.533767
13.658608,56,759.476111
20.904156,182,764.642798
33.651969,548,780.127602
13.598347,122,783.677232
23.407458,347,793.046292
12.243985,190,798.343278
13.457935,207,803.976484
14.004233,146,808.24123
24.393593,152,812.553407
8.349506,84,815.108917
17.01425,228,821.460412
6.768327,49,823.168875
24.542955,305,831.84254
10.798861,349,841.420843
16.815084,187,846.691364
12.017557,183,851.873932
12.183243,185,857.132222
19.53738,179,862.27919
11.413434,206,868.217694
12.539418,147,872.514423
6.940514,115,875.99401
15.267355,166,880.759577
14.398716,400,892.198581
26.355919,274,899.778359
30.064991,146,904.028683
14.672909,201,909.73867
17.838112,181,914.856185
11.320913,89,917.517362
22.703521,316,926.234177
15.754619,168,931.106625
14.337055,60,933.043486
20.581964,414,944.170616
16.790387,58,946.127439
16.318718,447,958.649182
15.864755,308,966.996585
13.749837,75,969.401931
16.305944,103,972.680034
16.294135,241,979.343186
18.263615,87,982.039767
22.490478,155,986.496339
17.695604,65,988.691703
21.907498,119,992.201706
21.397704,229,998.476826
15.974302,120,1001.889526
27.240549,271,1009.699319
14.644513,67,1011.80693
18.682488,74,1014.111791
17.377806,270,1021.496068
17.552338,68,1023.658857
12.397817,113,1026.870226
13.240613,200,1032.388834
26.97272,220,1038.723245
36.719119,475,1051.503199
16.169409,72,1053.761012
17.683829,477,1066.603993
18.994676,248,1073.805477
13.579803,54,1075.527001
12.36367,50,1077.202765
16.510608,55,1079.163022
14.235521,171,1084.103179
26.64664,278,1091.835827
30.252261,272,1099.320607
18.4555,289,1107.263955
7.955579,62,1109.273438
13.841793,73,1111.556915
13.539518,165,1116.336807
24.160435,146,1120.590383
14.254742,172,1125.525445
12.103051,179,1130.938558
12.876295,266,1138.276573
13.461707,77,1140.722823
11.58026,197,1146.164358
17.350843,216,1152.414411
14.617904,168,1157.233535
12.528584,146,1161.476223
13.88489,98,1164.383724
21.364752,320,1173.165165
20.827524,209,1178.991994
12.780272,198,1184.58561
13.585323,215,1190.961928
13.111488,244,1197.63188
21.030168,256,1204.834793
20.421357,361,1214.685536
11.107134,312,1223.231221
15.535358,235,1229.959126
10.524802,139,1233.943477
31.447989,402,1244.634376
21.768769,220,1251.3025
15.11707,142,1255.44449
15.845893,196,1260.958463
15.612401,396,1271.773299
10.797019,149,1275.958405
9.275805,231,1282.453089
8.79305,126,1286.159623
8.839621,199,1291.759767
12.511513,273,1299.469054
10.482825,131,1303.284653
31.683965,694,1322.162192
24.866635,417,1333.656813
17.62263,170,1338.554212
15.382231,385,1348.939612
9.57585,198,1354.518751
18.16615,202,1359.978467
9.103744,373,1370.766201
11.972948,158,1375.361044
9.347792,247,1382.11367
13.915365,184,1387.361232
8.382014,287,1395.147015
9.329984,166,1399.893177
12.493266,293,1407.834494
12.426874,466,1420.65969
11.795773,454,1433.46032
31.023003,985,1459.296918
12.430672,157,1463.781892
11.745935,275,1471.547183
12.76413,634,1489.048809
11.241029,582,1504.753308
10.259503,361,1514.656805
17.429742,671,1532.923318
10.008792,212,1539.126064
9.795186,483,1553.692579
10.993378,659,1574.721842
15.271394,211,1582.105558
12.199882,301,1591.687536
14.519377,159,1596.75768
25.818619,420,1609.296102
12.659829,204,1615.576141
46.598056,1001,1643.673707
13.330591,178,1648.866361
19.963924,710,1670.686428
30.065171,588,1689.199656
29.09515,347,1700.176976
18.553353,517,1716.534631
22.766915,209,1723.217133
14.037557,279,1732.348022
22.748202,205,1739.048087
30.804133,334,1749.384
19.349893,267,1757.75713
33.045472,608,1776.312178
25.625006,551,1793.16639
29.430463,311,1802.821783
29.487139,333,1813.440431
26.010613,543,1828.548194
15.789905,171,1834.217233
55.84712,585,1850.388388
14.637615,238,1857.645973
15.078611,446,1870.255695
16.902641,140,1874.748458
10.938135,214,1880.974818
23.581976,562,1896.331612
23.040561,220,1903.189146
18.231742,310,1913.53428
39.35956,341,1924.1713
26.539513,557,1940.749993
26.307072,285,1949.061803
27.11061,256,1956.34913
9.851835,88,1959.00412
21.243101,299,1967.959335
27.049098,224,1975.168672
26.447044,308,1983.654509
15.258318,78,1986.327437
31.807658,543,2001.271359
14.381644,191,2007.341822
30.659177,283,2016.366449
15.861422,58,2018.549063
14.545667,141,2022.627453
17.363144,746,2042.82016
26.549298,293,2051.504147
43.30952,1001,2082.968744
26.710095,172,2089.155596
23.437203,199,2095.912651
17.941361,118,2099.873783
13.797334,224,2106.588976
21.734621,88,2109.73535
20.084756,145,2114.44336
21.774295,449,2128.872139
28.868708,176,2134.534735
14.950164,112,2138.253201
15.934942,157,2143.447654
17.734789,147,2148.427856
21.748095,164,2153.932563
23.636812,133,2157.919502
25.311771,113,2161.695027
30.862001,97,2165.612066
18.111039,97,2169.320359
18.618424,121,2173.289099
20.900427,137,2177.822628
22.045635,82,2181.287871
21.156459,443,2195.888314
12.008767,55,2198.164094
11.312392,131,2202.437086
16.161464,190,2208.647575
19.957086,76,2211.36078
10.698792,69,2213.815319
20.989027,110,2217.288042
45.219452,639,2236.398972
29.152251,348,2247.339346
24.429019,312,2257.345201
24.562912,84,2260.093483
18.992993,389,2271.17737
34.632358,430,2283.246248
8.823398,77,2286.01509
31.619172,255,2292.913581
44.541292,279,2301.992362
62.228473,654,2319.517992
50.007903,438,2331.420375
24.589886,411,2344.05727
19.237114,91,2347.199221
19.626859,203,2353.813156
30.061896,251,2361.514803
14.442667,141,2366.347438
15.914048,123,2371.062899
10.382959,48,2373.20745
13.474512,176,2378.650763
30.158934,240,2386.511962
15.942659,57,2388.640611
72.445665,697,2409.851938
19.876949,145,2414.90367
10.722906,52,2417.01629
30.868696,989,2448.013868
21.134097,283,2457.52408
21.624672,134,2462.160813
16.773037,294,2471.16857
20.638032,271,2479.825644
27.878004,414,2494.04077
16.239207,76,2496.693646
35.702136,323,2506.497246
15.888525,124,2510.528012
15.382066,73,2512.860645
15.20402,170,2517.894667
18.631789,115,2521.76392
21.691082,107,2525.068921
145.49935,978,2552.294337
21.713431,254,2560.648996
27.961398,184,2566.507354
10.267218,64,2568.590776
17.85184,79,2571.083597
20.327309,190,2576.774771
17.82717,71,2579.04635
22.099197,319,2588.221576
36.978509,344,2598.16749
14.548182,432,2611.853082
68.343478,977,2638.295176
34.996642,726,2660.415584
14.304597,81,2663.242927
71.397945,719,2686.128391
30.144561,221,2693.357501
15.609373,404,2705.956039
65.130699,470,2719.478
51.566637,570,2734.924252
13.986368,46,2736.54902
24.492385,161,2741.363779
8.742528,85,2744.053236
21.090012,142,2748.233392
29.981883,108,2751.829899
32.217244,119,2755.534821
24.669312,181,2760.748971
46.516637,448,2773.920617
13.518054,47,2775.722388
26.728176,261,2783.772935
15.458496,195,2790.105643
10.363746,277,2799.181442
12.638015,45,2800.760858
16.627217,72,2803.068593
9.729536,48,2804.850287
58.79468,416,2816.373828
12.714851,173,2821.471082
9.956429,35,2822.785045
18.028275,86,2825.533176
38.70141,269,2833.523645
25.610611,141,2838.477456
11.003686,44,2840.321807
48.19805,394,2851.471354
15.386961,215,2858.394629
10.934252,68,2860.581434
36.418384,262,2868.042122
36.659381,511,2882.08969
15.174332,75,2884.444524
43.807504,246,2892.269018
41.672282,345,2903.510278
36.47338,327,2914.03657
47.283558,538,2931.055831
101.149547,659,2951.481326
24.642005,153,2956.395069
31.632254,361,2967.752737
19.692272,175,2973.753759
18.942653,95,2977.032665
11.832287,62,2979.245837
9.772098,40,2980.92304
24.505699,365,2992.590628
47.109602,280,3001.245041
18.47803,194,3007.585205
28.031609,115,3011.621933
14.54078,184,3017.36949
17.257863,69,3020.550656
22.767335,321,3032.180084
16.15328,63,3034.67685
21.234833,68,3037.506829
20.224315,183,3043.912832
46.204068,298,3054.553974
39.436548,201,3061.470492
26.091768,188,3066.777268
17.219451,62,3068.996645
16.578476,72,3071.932109
44.043679,309,3082.147611
28.008936,221,3089.394253
49.269943,517,3105.694692
27.889095,177,3111.409018
11.659929,47,3113.656651
25.459942,191,3120.113312
12.981131,44,3122.080296
57.607756,380,3134.141328
11.720865,45,3136.155483
18.735497,101,3139.631633
33.120291,222,3147.376667
64.797361,596,3166.408808
15.554007,75,3169.73851
25.093324,128,3174.234289
29.162695,100,3178.000812
18.52593,90,3181.130849
18.936714,104,3184.690452
24.174531,314,3194.405049
55.059218,687,3213.390322
27.198625,172,3218.452706
29.555802,234,3225.269504
19.847156,94,3228.399225
31.869324,114,3231.922112
16.143877,154,3236.574373
13.605336,44,3238.321531
23.422867,66,3240.862604
26.294478,117,3244.182022
22.840756,81,3247.053085
20.187353,270,3255.311136
18.514957,130,3259.653443
68.753077,469,3273.940037
15.326991,75,3276.727764
27.275889,130,3281.138671
35.078799,125,3285.397502
12.900421,67,3287.888237
22.793917,212,3295.646714
20.326614,109,3299.848431
25.574981,138,3304.398772
18.137481,95,3307.852678
21.02765,108,3311.521707
24.337471,119,3315.770215
19.599508,83,3318.695349
81.727298,665,3340.039028
34.676861,123,3343.981948
24.131571,127,3348.046563
36.827043,296,3357.833181
20.192379,296,3366.166186
13.215241,43,3367.882203
16.399851,103,3370.913808
41.036944,376,3381.97589
45.781275,247,3389.127639
11.119502,42,3390.753593
28.841702,93,3394.059007
14.953725,230,3401.163202
19.799394,346,3412.312588
40.837113,269,3421.14459
12.175422,41,3423.064154
22.168095,133,3427.500446
49.280188,556,3442.98883
31.460959,285,3451.155719
13.595205,43,3452.6816
15.03575,47,3454.475189
26.392634,76,3457.082301
27.538434,105,3460.636934
21.043319,150,3465.577483
18.621734,145,3470.459636
25.463158,119,3474.340395
14.013227,143,3478.905859
20.096296,183,3484.782698
18.762769,62,3486.906806
38.281513,620,3505.26263
24.10132,123,3509.028951
12.585142,45,3510.64659
11.780343,43,3512.233269
18.264519,88,3514.976104
23.217736,251,3522.6859
20.089401,114,3526.423002
18.901569,116,3530.153109
11.960345,42,3531.787469
16.842374,139,3536.010254
29.9641,160,3540.729674
13.743948,45,3542.52718
18.966017,59,3544.703841
14.613413,108,3547.970347
26.097352,101,3551.247197
16.148514,59,3553.428359
48.695408,234,3560.443254
24.662183,182,3566.436228
61.096936,598,3584.213224
15.18107,70,3586.608121
54.026885,213,3593.351839
21.952166,71,3595.842961
21.713454,185,3601.883989
20.703977,64,3603.880249
48.199488,393,3614.657037
27.436335,81,3617.173138
16.806621,56,3619.053105
23.527237,159,3623.57444
35.520893,227,3630.246015
66.656228,471,3645.347943
18.816382,72,3647.732145
39.572015,363,3658.84149
42.572956,364,3669.100257
17.823993,102,3672.413692
43.811659,311,3682.072467
16.67403,52,3684.062519
50.568485,269,3692.439277
18.806912,62,3694.954229
43.932375,397,3707.838684
13.237714,51,3709.943613
37.569508,156,3716.238108
29.205283,236,3723.82473
35.226584,312,3733.812326
21.101559,200,3740.6038
54.055922,293,3749.620812
22.046411,94,3753.216029
21.242923,72,3756.064907
42.514265,487,3770.634063
21.901297,74,3773.254649
20.755745,70,3775.880991
24.351756,172,3781.014101
22.421319,369,3792.124666
15.434256,159,3797.564368
25.056625,234,3804.458162
26.320028,337,3815.109526
31.418427,130,3819.21252
30.172316,212,3826.388627
15.016531,48,3828.42113
21.206067,78,3831.183898
18.487026,147,3836.127784
17.806977,64,3838.43104
17.734286,56,3840.568339
16.894927,91,3843.704005
16.099146,69,3846.19245
73.327113,494,3861.527339
32.594112,141,3866.121623
28.862204,361,3876.308917
22.887843,337,3886.20829
13.150372,59,3888.202195
20.523178,85,3890.986832
27.828585,300,3899.862247
36.703715,474,3913.194613
29.59307,308,3922.465123
14.704373,122,3926.142767
19.441085,240,3933.360204
48.207638,568,3949.483909
80.328292,733,3970.514888
12.729401,59,3972.714806
18.511542,136,3977.247113
17.460346,112,3981.240767
22.830275,97,3984.760293
24.635782,123,3989.161542
55.453305,626,4008.773028
23.001581,101,4012.156891
26.83341,163,4017.425244
90.649114,1001,4047.51045
26.343561,232,4055.223785
20.330482,106,4058.785295
18.557793,173,4064.167377
100.427712,777,4087.74708
33.71725,171,4093.727188
27.085786,90,4096.856536
26.504697,266,4105.754002
41.559713,260,4115.233742
24.538926,249,4122.88551
17.581249,384,4133.816627
22.062424,181,4139.118237
29.673613,158,4143.739272
21.264424,181,4149.047587
24.593359,112,4153.076948
33.428664,334,4163.4732
60.783838,390,4176.922977
36.685926,256,4185.78801
22.871444,98,4189.464968
35.48803,166,4195.639366
21.844188,110,4199.179517
19.678506,217,4206.550472
21.785963,99,4209.985283
20.002433,73,4212.561357
20.829127,239,4219.442473
25.8591,130,4223.439657
44.759536,411,4235.278666
25.159832,168,4240.094948
17.84367,99,4243.251978
17.212315,107,4246.562809
31.781701,211,4252.447791
40.475122,563,4268.017118
11.765263,71,4270.260016
20.128176,70,4272.653478
23.077081,244,4280.913374
44.30218,166,4285.955121
31.617633,437,4299.751927
25.907251,133,4303.757356
33.843711,244,4311.116878
16.273062,93,4314.08854
30.373413,179,4319.219064
21.6176,131,4323.116564
45.171996,218,4329.508133
87.635745,668,4348.031625
34.019173,279,4356.03852
26.892909,121,4359.718349
39.923927,230,4366.763264
32.349625,186,4372.08333
31.358684,212,4378.565544
42.058176,198,4384.342469
18.6299,200,4390.603794
23.056049,113,4394.178287
40.012519,273,4401.910607
27.89011,285,4410.078956
18.820409,303,4419.305251
27.546965,197,4425.017798
44.102678,461,4437.797693
26.436256,372,4448.121144
36.498689,193,4454.503254
49.629086,552,4472.186713
20.337389,182,4478.056382
22.744391,325,4488.14436
40.785412,197,4493.993478
50.066336,362,4504.883929
25.73054,142,4509.547724
35.588403,253,4517.784378
25.878388,264,4527.064643
20.956147,131,4532.085503
20.342887,251,4540.147935
21.791511,215,4547.987085
27.113429,172,4553.918681
21.172668,147,4558.899157
15.418812,61,4561.13651
18.757215,105,4564.576622
21.243617,69,4567.076751
22.439992,72,4569.936724
31.13509,183,4575.887777
20.755182,69,4578.325694
22.195252,192,4585.064171
40.191691,188,4591.184846
40.635208,386,4603.512474
59.762311,387,4615.476099
17.867503,112,4619.253124
19.51764,67,4621.582984
69.35334,294,4630.98868
25.618158,183,4636.255749
22.565051,352,4646.673895
52.796139,540,4662.368958
26.170476,309,4672.150339
16.611626,114,4675.616964
27.640677,119,4679.174182
32.076475,295,4687.661987
21.744582,267,4696.114808
15.572153,71,4698.822522
25.583771,143,4703.56014
23.220265,93,4706.988981
15.365004,114,4711.131756
34.214675,241,4719.052095
21.425334,195,4725.540658
45.790408,420,4738.66865
39.882249,285,4747.588772
19.561026,130,4752.354387
43.312353,354,4764.013372
33.738028,174,4769.228793
36.962574,236,4776.079201
25.589242,105,4779.9079
23.520942,109,4783.484403
39.034759,381,4795.71374
61.645871,479,4810.883387
15.494556,134,4814.920231
45.565508,188,4820.756991
33.174988,243,4827.909876
19.557088,177,4833.137032
25.992807,107,4836.350263
30.076508,152,4840.882477
43.263572,401,4852.579166
15.222162,53,4854.58262
58.57224,279,4862.403715
30.479725,178,4867.400212
19.441874,105,4870.890037
19.251148,150,4875.158031
30.183988,104,4878.427803
91.285029,717,4899.95434
31.803429,352,4911.454192
41.383443,300,4920.738243
29.405198,112,4924.440052
17.36108,175,4930.206804
32.227546,165,4935.316758
32.064722,272,4943.969812
34.001233,229,4951.159143
19.897427,122,4955.158946
25.059921,301,4964.021913
67.303607,643,4984.220872
32.869444,219,4991.359506
35.425057,166,4997.119958
31.245007,158,5002.06676
29.905159,166,5007.609568
32.429782,153,5012.742312
15.005641,63,5015.078834
27.438047,232,5022.446916
70.189011,738,5042.054943
34.942281,133,5046.032202
64.939529,365,5057.78011
25.220567,215,5064.506108
19.846168,253,5072.50923
16.772602,155,5077.423094
26.183335,198,5083.499371
25.391334,236,5092.870631
38.960995,258,5101.2052
27.251656,102,5105.277781
33.016658,139,5109.932817
32.071968,120,5114.617688
30.889477,184,5121.04735
38.116113,255,5129.495585
30.755791,157,5134.77786
35.255735,354,5147.347203
39.329956,235,5155.232139
24.050457,190,5162.365411
18.041536,243,5170.914478
28.446049,346,5181.501589
43.629033,332,5192.667192
26.107965,231,5199.89646
18.890875,82,5202.425645
22.786878,233,5209.139879
20.256477,324,5218.430393
55.907904,559,5234.475232
26.54888,213,5240.584887
40.551897,481,5255.784697
25.922466,276,5263.730613
27.842203,96,5266.763505
20.151707,101,5270.077639
49.46534,556,5285.446608
28.083559,247,5292.354866
22.151562,330,5301.717179
50.041768,223,5308.102554
27.229565,235,5315.039827
57.833975,495,5330.192055
80.000901,541,5346.167127
25.313694,226,5352.991304
52.250927,320,5363.118662
26.798898,102,5366.640509
77.897845,505,5382.467336
29.203559,159,5388.317808
70.407173,460,5402.780713
40.738154,362,5414.241722
18.626591,127,5418.275782
48.743561,249,5426.526556
27.317914,180,5432.261199
29.396109,124,5436.362582
31.350937,215,5442.981093
23.725992,81,5445.842359
33.308756,138,5450.617793
54.429525,395,5462.6779
15.84977,109,5466.27794
31.983027,172,5471.960066
28.585345,189,5478.328635
23.14788,146,5483.65534
16.950954,138,5488.585941
24.294496,150,5493.851126
23.154723,85,5497.229275
30.871256,146,5502.290873
30.050259,141,5507.137529
36.164723,208,5513.795545
29.807099,266,5522.40856
29.508249,127,5526.698225
14.40334,103,5530.468005
38.070386,305,5539.937129
31.615814,125,5544.781709
21.426045,149,5549.617012
36.267214,513,5564.290963
34.882428,205,5570.309762
33.562383,263,5579.139818
37.773422,279,5587.887857
25.355153,120,5591.396503
65.180682,326,5600.414386
25.71905,98,5603.73534
50.836005,380,5615.849506
43.647202,176,5621.39738
41.648168,289,5630.804576
39.985844,342,5641.321849
19.717591,86,5644.258376
46.379513,395,5656.984459
16.367724,138,5661.831709
24.605287,155,5667.330371
49.355356,310,5677.221912
13.709663,153,5682.11413
27.978457,279,5691.261833
43.044017,277,5700.086883
14.869974,190,5706.64354
36.139444,292,5715.911754
50.899399,300,5725.514471
35.919073,159,5730.78101
28.756128,388,5742.946223
68.227486,407,5754.782712
31.652766,139,5759.51106
13.335728,56,5761.376703
29.637869,178,5767.476362
22.003803,106,5770.712633
35.009664,122,5774.437105
29.197341,163,5779.408254
20.939007,72,5782.018773
16.998345,80,5784.73754
23.373395,76,5787.442424
39.684557,148,5791.878255
19.447605,142,5796.76884
31.211027,154,5801.694906
29.968811,93,5805.075908
49.85517,329,5814.744419
27.427981,112,5818.754464
24.315613,169,5823.874766
39.146453,286,5832.941753
45.486725,283,5842.691695
28.831911,168,5847.960189
39.407442,261,5856.393185
21.545973,85,5859.353522
17.452975,183,5865.807688
33.955805,124,5870.202127
33.029083,176,5876.214429
17.138827,99,5880.000359
25.837615,111,5884.061897
23.933349,170,5889.697736
22.799086,113,5893.549727
17.549675,163,5898.745329
17.395952,91,5901.97616
41.830615,377,5914.060014
17.49958,202,5920.756916
16.161239,337,5931.641912
29.540963,176,5937.394209
42.42313,304,5946.627956
37.471549,311,5955.679471
24.749346,345,5967.03474
32.523482,175,5972.914071
14.748896,111,5976.293929
19.948654,173,5981.280359
48.042141,565,5996.651925
17.260175,191,6002.273453
48.269321,421,6013.774921
32.042177,252,6021.507015
17.060873,211,6027.502259
43.082091,184,6033.201105
40.721953,211,6039.386019
27.208473,350,6049.548305
18.036801,225,6056.397903
29.395952,181,6061.64662
40.332894,378,6072.284695
54.54085,261,6079.439604
17.165043,246,6087.628042
28.119619,209,6094.422695
23.478568,121,6098.058316
49.872556,315,6107.622562
30.280547,268,6115.66396
27.529065,132,6119.854041
48.00879,191,6125.557347
19.654569,177,6130.786844
32.811112,235,6137.543603
50.822944,267,6145.097366
42.084457,371,6156.145391
28.781788,159,6160.624034
21.515443,128,6164.955386
40.092327,327,6175.318108
35.107085,171,6180.567888
18.515496,204,6186.665137
30.37047,124,6190.356231
32.572054,169,6196.082973
30.563031,92,6198.947861
33.9308,418,6210.175143
42.810031,275,6218.068471
63.576839,306,6227.590067
40.679603,318,6236.420565
20.330124,193,6241.845417
45.938847,250,6249.167069
37.969922,193,6255.482751
36.835531,125,6259.797718
38.825093,286,6268.062951
57.711413,545,6286.115696
56.563757,417,6299.803791
14.898585,123,6303.90331
31.537836,157,6309.067109
52.825287,591,6328.209188
25.334843,210,6335.283923
48.661968,395,6348.370257
39.360995,254,6357.423062
26.935773,148,6362.676905
26.616566,129,6367.811984
51.278955,335,6378.707129
68.218429,631,6398.47719
53.795394,252,6406.026643
33.537982,133,6410.511367
36.248839,313,6420.354361
75.479582,446,6434.438582
80.061892,487,6448.141441
61.640481,451,6461.005218
33.362204,295,6469.219798
16.740988,108,6472.528522
54.243696,522,6486.886946
34.154274,221,6494.169686
53.637539,396,6506.784038
24.197678,105,6510.328173
45.274716,393,6522.207958
16.107992,214,6529.177061
18.536941,115,6533.085851
32.787521,193,6539.002997
71.413645,332,6550.057432
