#{"t_start": 1672664700.160758, "env_id": null}
r,l,t
10.513525,47,1600.577246
10.628789,55,1602.586848
16.86297,47,1606.100847
8.291632,44,1607.980846
13.864274,48,1609.836857
11.669872,37,1611.707853
11.897076,42,1613.403847
7.307585,50,1615.31285
10.562595,39,1616.996845
9.704262,51,1618.932847
6.833453,48,1620.817847
13.965188,43,1622.547847
7.978181,40,1624.183848
11.365837,48,1626.054849
12.182609,47,1627.889846
12.656159,48,1629.781852
9.417951,50,1631.658848
15.604679,57,1633.698849
9.839334,47,1635.463849
12.75966,53,1637.385859
13.024097,58,1639.494846
14.472535,47,1641.294847
16.309201,52,1643.162874
7.753839,37,1644.864848
11.227489,53,1646.837846
15.536562,56,1650.917845
7.505937,43,1652.658848
9.870415,47,1654.482849
13.120541,39,1656.152847
10.725785,37,1657.74585
16.017361,56,1659.762846
11.535591,47,1661.630846
12.473247,49,1663.480849
5.148464,45,1665.242845
9.055457,40,1666.912847
12.487734,45,1668.679849
12.711847,48,1670.512846
7.675885,33,1672.021849
10.417998,42,1673.717846
12.148207,53,1675.620848
7.250335,48,1677.460849
13.320899,53,1679.41785
12.785773,46,1681.225849
13.374913,48,1683.052846
12.885561,48,1684.905851
12.811911,52,1686.81085
10.400698,53,1688.758848
11.961573,53,1690.692846
12.703742,45,1692.47489
8.311346,40,1694.097849
17.504603,51,1696.05585
9.077538,45,1697.876854
10.208748,48,1699.719846
15.006678,51,1701.600854
13.348905,50,1703.49088
12.271195,47,1705.323848
11.025403,53,1707.315854
12.997561,52,1709.246854
6.679773,48,1711.049846
15.229322,46,1712.835848
14.034555,48,1714.68785
10.290477,40,1716.342847
11.488268,50,1718.285846
9.297508,48,1720.183848
12.299865,46,1721.998856
11.319838,44,1723.72785
14.477154,49,1725.635849
14.143545,54,1727.613851
10.025269,50,1729.495851
12.410042,51,1731.402849
13.072243,45,1733.228849
14.821533,46,1735.030851
11.034144,201,1740.388847
14.113836,47,1742.21885
8.766995,45,1743.954851
13.119218,43,1745.663848
10.135625,43,1747.410846
7.630374,59,1749.510851
12.196003,43,1751.280847
13.689366,44,1753.06585
12.38063,48,1754.966849
8.990028,36,1756.511851
15.434707,52,1758.552852
14.021511,46,1760.358846
12.389541,38,1761.978846
14.665536,46,1763.827849
13.334335,76,1766.243848
14.882374,42,1767.993851
12.117592,37,1769.672851
36.10693,177,1774.266847
11.518982,48,1776.072847
10.823566,55,1778.067846
11.474262,43,1779.819847
14.228383,50,1781.69485
5.631968,44,1783.471851
15.678309,52,1785.456879
15.371235,48,1787.320874
14.296469,43,1789.093849
15.263578,51,1791.039847
15.694194,47,1792.79785
10.742652,53,1794.787875
8.998348,52,1796.719847
12.416584,44,1799.226846
8.851041,55,1801.291848
10.344041,52,1803.237849
10.135147,40,1804.933846
10.379495,46,1808.821851
14.687903,46,1810.670876
11.697178,44,1812.399847
11.540743,50,1814.268849
12.336026,38,1815.906846
10.305692,43,1817.637845
12.569704,49,1819.475858
10.21469,49,1821.335846
9.583788,46,1823.166847
13.99836,54,1825.101851
11.375587,45,1826.880892
14.006698,52,1828.848849
13.790678,56,1830.809875
11.114582,47,1832.608847
11.357939,52,1834.495845
13.748148,49,1836.370848
10.846678,47,1838.210849
15.627097,47,1839.985851
12.229507,41,1841.636852
15.189346,48,1843.47285
15.223299,46,1845.584851
11.921053,43,1848.096851
12.99823,41,1850.094847
18.375397,57,1852.474848
11.550362,41,1854.176847
11.074428,49,1856.068846
9.884623,46,1857.899845
16.719971,55,1859.910847
15.361745,46,1861.750847
8.720734,47,1863.533846
11.041531,50,1865.388847
13.257886,49,1867.694848
14.103102,47,1869.553847
16.792331,53,1871.480875
8.700275,35,1873.374848
14.947428,52,1875.781846
12.346352,48,1877.625845
9.504152,54,1879.578848
13.31734,46,1881.362848
15.467127,47,1883.144855
11.075226,49,1885.041874
11.642115,42,1886.697848
14.648172,45,1888.468852
17.067708,50,1890.299846
12.498165,40,1892.002846
12.746981,42,1893.712847
12.19785,53,1895.653847
12.21425,46,1897.434846
15.402604,58,1899.451847
14.236244,56,1901.459845
14.009388,51,1903.456849
15.04365,48,1905.324853
11.829592,44,1907.134848
11.255953,56,1909.106845
12.956648,44,1910.830847
13.543912,42,1912.590851
12.095144,48,1914.438845
14.14089,47,1916.231845
14.305908,51,1918.157861
14.135742,45,1919.992848
12.866254,51,1921.906847
20.646747,84,1924.51085
13.894576,45,1926.299845
11.919786,48,1928.125849
14.473534,48,1930.02789
11.488334,49,1931.864848
13.898981,45,1933.652847
6.928549,49,1935.506846
15.874256,49,1937.339847
11.467213,51,1939.233852
13.84138,53,1941.204852
12.351272,43,1942.931874
14.024383,50,1944.807847
13.110816,46,1946.565847
13.524467,47,1948.351846
12.752791,46,1950.201845
14.973954,62,1952.381894
14.231242,49,1954.25285
15.101813,47,1956.100875
7.255008,47,1957.904849
13.136987,48,1959.748846
13.972239,47,1961.558848
9.243049,91,1964.276848
8.885794,37,1965.889845
14.001484,54,1969.905848
13.948051,57,1971.910845
11.871875,38,1973.579846
17.241325,53,1975.554847
13.35054,45,1977.38285
11.74583,39,1979.02689
