#{"t_start": 1672315235.6108656, "env_id": null}
r,l,t
0.215099,56,42.311806
0.507843,12,42.727309
0.231166,39,43.229506
0.297557,30,43.69118
0.895456,36,44.211057
0.014017,104,44.83757
0.228633,30,45.307846
0.567124,43,45.795616
0,19,46.264755
0.100604,51,46.77753
0.481677,48,47.370435
0.336316,34,47.881173
0.769132,30,48.359552
0.067835,52,48.86262
0.427614,57,49.405069
0.492882,63,49.958794
0.008409,42,50.463834
0.256926,40,50.951147
0.069868,36,51.440294
0.153704,41,51.912165
0.771615,65,52.488433
1.495673,42,52.979669
0.403261,34,53.463585
0.023922,11,53.87105
0.714489,105,54.521956
0.080704,30,55.001185
0,18,55.440694
0.234202,66,55.989838
4.355208,102,56.624338
0.019393,48,57.137531
0.040729,44,57.641511
0.420882,39,58.14976
1.624477,55,58.684987
0.931564,31,59.142794
0.76359,31,59.620734
1.383268,35,60.096301
0.022811,49,60.595285
0.267226,50,61.120216
1.124168,54,61.658061
0.217113,267,62.701058
0.676312,53,63.227825
1.170923,102,63.859746
0.046155,38,64.345496
0.066368,118,65.035244
1.142231,86,65.718415
0.092355,43,66.248595
1.467777,77,66.830753
0.256021,45,67.363316
0.186785,26,67.884711
0.189934,37,68.461432
0.132678,11,68.951866
0.256965,41,69.662711
0.58749,89,70.455974
0.100306,51,71.125931
0,38,71.640486
1.056045,64,72.261082
0.265722,35,72.828857
1.069912,96,73.60309
0.306266,135,74.46262
0.671146,45,75.109962
0.386638,39,75.711898
0.507523,26,76.345737
1.590571,36,76.88264
0.022145,112,77.817006
0.3095,32,78.338542
0.525471,56,78.940884
0.532137,57,79.574454
0.308753,135,80.430705
0.223251,32,80.910105
0.110639,178,81.854874
1.379,39,82.394688
1.322388,41,83.15943
1.142702,41,83.743156
0.459313,82,84.489388
0.441188,32,85.077805
0.021582,49,85.693303
0.753297,38,86.262584
0.056324,106,86.999499
0.821397,58,87.708134
0.685069,57,88.491405
1.998261,32,89.107643
1.318244,34,89.843502
0.487398,32,90.44549
0.121816,164,91.455315
0.015267,78,92.105369
0.098008,17,92.706959
0.029613,36,93.283481
0.456252,19,93.787278
1.674027,54,94.57485
0.006287,33,95.234476
0.23927,73,95.838211
0.973038,47,96.556452
0.411167,35,97.195506
0.557185,18,97.658934
0.225047,43,98.178365
0.088908,36,98.659963
0.286175,116,99.334638
0.124271,49,99.857616
3.968304,98,100.471398
0.696003,36,100.962063
0.257957,56,101.491819
0.560007,61,102.042025
0.743705,34,102.538985
0.486348,26,103.012274
0.017701,47,103.510287
1.483372,44,104.026061
0.736131,35,104.495259
0.508195,35,105.009008
0.659138,30,106.081272
1.338638,43,107.490521
0.20474,24,108.402046
0.546441,106,111.107881
0.045241,34,112.253118
3.12692,78,114.336893
1.241716,90,116.897548
0.200648,85,119.229313
0.076959,23,120.130509
0.912253,68,122.104422
1.145843,178,126.754927
1.240793,42,128.087109
0.127908,38,129.362891
0.006878,23,130.256484
0.90142,86,132.580181
0.146873,35,133.721366
0,31,134.788986
1.590522,37,135.967201
0.746466,31,137.029803
0.172829,29,138.034689
0.965872,36,139.240369
1.278627,123,142.382223
0.075686,49,143.810159
0,49,145.320311
0.699516,27,146.283006
0.144692,20,147.107002
0,31,148.189937
0.041739,43,149.519313
0.170983,36,150.722704
0,29,151.879563
0.128564,39,153.15117
1.211903,62,154.859909
1.87815,53,156.384233
0.658605,36,157.584208
0.374581,16,158.358004
0.661778,35,159.506492
0.591599,35,160.668079
1.386424,63,162.513627
0.064778,12,163.164978
0.064809,18,163.929578
0,14,164.656709
0.099282,10,165.342612
0,27,166.859216
0.465083,30,168.255641
0.197272,41,169.692376
0.446758,22,170.575705
0.094773,42,172.104568
0.330558,72,174.187546
0.60933,33,175.305681
0.007308,66,177.442545
0.553683,32,178.732335
0.035259,18,179.668902
1.474426,44,181.370835
0.23132,26,182.535362
0.28666,36,183.977061
0.078589,29,185.064323
0.049919,8,185.65535
0.193595,36,187.119452
0.410299,29,188.212797
0.107098,31,189.391395
0.466039,24,190.428188
0,33,191.763165
0.247623,24,193.277747
0.332557,20,194.338463
0.089602,78,197.385053
0.447812,39,198.722978
0.037403,31,199.948493
0.578853,23,200.863912
0.936273,25,201.978899
0.284908,30,203.043159
0.498411,32,204.175341
0.169919,15,204.89648
0.739031,26,205.930152
0.003564,20,207.122869
0.789681,31,208.772413
0.28281,38,210.554453
0.906446,40,212.154712
0.436916,35,213.637682
0.022579,14,214.470476
0,21,215.499333
0,30,216.788734
0.052158,59,218.984078
0.058188,38,220.738441
0.29005,16,221.682333
0,20,222.622874
0.015962,22,223.534901
1.17298,29,224.616483
0.635011,23,225.532369
0.598408,24,226.614892
0.494502,33,227.835188
0.289755,9,228.518799
0.109454,19,229.431623
0,16,230.17621
0.345414,44,231.559511
0.129721,30,232.609652
0.038561,12,233.296412
0,29,234.353938
0.08841,18,235.110748
0.062024,60,237.081119
0.180695,20,237.956609
0.094836,34,239.266708
0.160861,17,240.357961
0,14,241.268534
0.419915,23,242.447248
0.008581,71,244.827295
0.884976,35,246.095996
0.029962,29,247.468551
0.302773,56,249.27308
0,13,249.954289
0.251494,40,251.243819
0.006656,24,252.275707
0.050287,12,252.963406
0.704073,45,254.486886
0.806483,49,256.074205
0.019703,33,257.621464
0.686663,57,259.375478
0.036374,22,260.285509
0.097621,24,261.185543
0.497715,30,262.271259
0,47,263.737881
0.020572,62,265.580846
0.032358,16,266.324987
0.827622,40,267.667321
0.241028,21,268.53438
0.135797,73,270.567559
1.901998,36,271.720041
0.024993,18,272.47667
0.042994,60,274.187959
0.652086,87,276.78388
0.427722,31,278.004529
0.340038,15,278.7263
0.490472,33,279.955915
0.615539,41,281.302744
0,30,282.351727
0.125682,47,283.791018
0.112665,12,284.414655
0.448553,59,286.135105
0.59759,18,286.936195
0.16103,34,288.131495
1.164877,35,289.289763
0.280506,30,290.420063
0.294194,36,291.570923
0.145322,37,292.807086
0.415404,36,294.050349
0.30964,41,295.468485
0.723855,52,297.005821
0.090654,9,297.585963
0.327879,51,299.195398
0.094737,20,300.035099
0.480941,88,302.546764
0.847559,31,303.685418
0.553375,35,305.243294
0.038078,32,306.410829
0.79211,86,308.748366
0.001939,10,309.370022
0.292752,40,310.655954
0.059305,34,311.803473
0.063575,31,312.871927
0.205197,50,314.350446
0.006271,39,315.563527
0.161294,44,316.935063
0.447016,32,318.014271
0.391757,21,318.864453
0.282953,75,320.972843
0.240082,29,321.999715
0.206194,41,323.294777
0.425413,41,324.56312
0.650508,40,325.873561
0,90,328.297462
0.222308,55,329.919067
0,51,331.436975
0,29,332.435364
0,31,333.482814
0.096566,63,335.234267
0.934245,42,336.560766
0.020645,36,337.705645
0.416423,27,338.660961
0.006794,26,339.600622
0.036279,34,340.731072
0.044631,28,341.725618
0,29,342.727224
0.353867,38,343.951401
0.357486,32,345.030154
0.012712,36,346.239241
0.148101,25,347.189562
0.309058,27,348.372435
0.013662,52,349.919544
0.158703,76,352.038024
0,42,353.372928
0,64,355.188497
0.306177,72,357.180708
0.365666,132,360.544545
0.178874,42,361.830243
0.035459,82,364.078411
0.046388,107,366.889041
0.197824,46,368.311535
0.544895,44,369.66012
0.226507,44,371.012786
0.145336,46,372.418913
0.228707,32,373.501185
0.154974,27,374.448606
0.164738,53,376.001559
0.054497,16,376.731289
0.315716,26,377.640636
0.136842,46,378.99758
0.05929,25,379.901976
1.072602,60,381.608736
0,49,383.077014
0.296673,40,384.305509
0.015798,29,385.362883
0.226278,17,386.09272
0.085764,31,387.138712
0.084393,24,388.029313
0.048545,27,388.986157
0.04859,15,389.692523
0.239035,32,390.735324
0.080603,18,391.501748
0.378178,32,392.567924
0.43406,30,393.603041
0.040512,62,395.317347
0.238613,68,397.200447
0.605242,39,398.434078
0.456373,33,399.530452
0.141263,54,401.081795
0.488136,55,402.681914
0.645707,76,404.721141
0.157368,24,405.609343
0.02792,22,406.528508
0.430268,43,408.164146
0.416304,34,409.283885
0.830931,91,411.807463
0.322951,12,412.451571
0.055253,44,413.804316
0.015944,31,414.84002
0,37,415.98548
0.407096,78,418.095154
0.069556,69,419.967381
0.222874,34,421.090695
0.153302,24,421.982055
0.056762,44,423.327232
0.165294,28,424.278833
0.096759,38,425.479639
0.03396,55,427.080063
0.442238,45,428.451195
0.097443,22,429.306963
0.133976,19,430.106414
0.027324,55,431.703476
0.384048,246,437.680226
0.281089,37,438.870717
0.287895,43,440.181301
0.221126,42,441.496974
0,146,445.190315
0.001405,52,446.696244
0.234745,89,449.011625
0.053617,60,450.683544
0,65,452.49871
0.193692,61,454.254201
0.227787,26,455.196244
0.059014,31,456.292887
0.109838,43,457.607131
0.436971,27,458.579959
0.057402,29,459.59019
0.287282,41,460.879523
0.2972,24,461.771037
0.131048,22,462.611101
0.150891,28,463.616071
0.033589,26,464.542858
0.019592,31,465.590242
0.016136,27,466.590921
0.080292,34,467.996995
0.047829,27,468.964875
0.195671,47,470.395056
0.204667,26,471.340448
0.003552,34,472.48164
0.018339,25,473.400924
0.096086,34,474.526133
0.056949,46,475.902114
0.669094,135,479.23446
0.070769,41,480.517481
0,30,481.555674
0.077463,37,482.761393
0,41,484.014062
0.227753,44,485.317365
0,34,486.432431
0.028811,57,488.091348
0.060381,31,489.121455
0,11,489.722298
0,69,491.636284
0,155,495.494964
0.116621,34,496.622584
0.110062,34,497.751437
1.031127,46,499.163381
0.022685,32,500.24604
0.698733,23,501.096617
0.044428,43,502.463436
0.084334,22,503.285501
0.494665,41,504.57285
0,28,505.576069
0.029283,55,507.190958
0.10994,164,511.281742
0.403753,37,512.480023
0.84945,49,513.95221
0.313787,32,515.01472
0.174753,36,516.190618
0.26449,47,517.616691
0.129341,30,518.635043
0.116946,18,519.399913
0.001422,79,521.509425
0.234304,142,525.081547
0.221709,35,526.269233
0.045898,57,528.201284
0,27,529.165831
0.011887,31,530.203044
0.148499,34,531.294588
0,27,532.282327
0.31699,35,533.415056
0.051079,61,535.148329
0.164242,34,536.26158
0.385804,133,539.556035
0.06486,24,540.462184
0.25722,32,541.545097
0.001418,65,543.3682
0.297502,27,544.333327
0.756083,40,545.557664
0,46,546.977757
0.032215,32,548.277491
0.732716,33,549.417515
0.172637,115,552.367803
0.293439,33,553.446128
0.076072,123,556.526132
0.055442,63,558.276642
1.203503,98,560.843332
0.197645,37,562.040463
0.31805,23,562.918999
0.328572,34,564.042565
0.42495,24,564.978583
0.090811,8,565.52894
1.017509,99,568.138997
0.367903,34,569.283192
0.000635,25,570.193113
0.022457,21,571.043116
0.312866,30,572.071761
0.291492,23,572.945876
0.337954,37,574.117874
0.117884,38,575.295405
0.281185,20,576.089035
0.583407,78,578.221557
0.077312,32,579.367658
0.757761,55,581.294816
0.326522,65,583.102887
0.852158,97,585.654001
0.790786,51,587.250993
0.089305,47,588.858958
0.361024,60,590.570984
0.53469,28,591.572033
0.426856,25,592.523973
0.44346,30,593.543651
0.609641,48,594.999027
0.121797,34,596.127944
0.281026,41,597.382576
1.132291,33,598.476198
0.230439,10,599.090434
0.136841,70,601.072801
1.24762,39,602.261148
1.269738,37,603.414362
0.581113,21,604.234103
0.143113,100,606.790975
0.225609,47,608.230858
0.3631,22,609.089376
0.00761,32,610.14913
0.715193,32,611.228695
0.481665,48,612.638518
0.491257,31,613.690056
0.097991,59,615.350919
0,19,616.123484
1.171262,54,617.697847
0.124745,12,618.314996
0.33641,30,619.333463
0.727463,31,620.381177
0.085444,25,621.294737
1.525425,67,623.144387
0.54723,41,624.44563
1.02559,47,625.903955
0.30676,28,626.881165
0.849728,36,628.023964
0.241324,43,629.334864
0.039413,39,630.529649
0.418448,24,631.414958
0.567453,29,632.413251
0.217441,35,633.523011
1.011861,76,635.586417
0.055535,136,639.028274
1.05759,28,640.032116
0.638936,38,641.223865
1.046953,34,642.344032
0.038287,28,643.334308
1.28877,41,644.622021
1.541985,80,646.915257
1.065057,52,648.960524
0.324474,39,650.274167
0.502691,27,651.276015
0.440991,37,652.509664
1.012219,38,653.798528
1.709229,82,656.198092
2.174335,35,657.381934
0.932257,30,658.43718
1.16431,30,659.506905
0.46483,34,660.631993
0.39661,57,662.364765
0.279572,32,663.458883
1.29138,30,664.541879
0.010408,35,665.764513
0.290777,41,667.143673
0.426362,31,668.28763
0.618944,39,669.572688
0.874109,40,670.911164
0.34189,27,671.949483
0.4679,29,673.237932
1.0283,73,675.67821
0.636626,28,676.762688
0.110866,59,678.649243
0.677583,23,679.606847
0.074436,51,681.452361
0.341624,46,683.002184
0.230055,29,684.13706
0.068393,46,685.828501
0.595917,28,687.040032
0.443239,19,687.845397
0.331432,20,688.998017
0.286276,27,690.377066
0.520732,76,693.623353
0.616719,48,696.232847
0.526427,37,697.495553
1.84397,38,698.787764
0.40356,39,700.076144
0.965215,39,701.402761
1.777502,39,702.796018
1.117924,44,704.275462
0.562226,39,705.526882
0.65733,42,706.88073
1.896557,39,708.328862
1.163773,28,709.330696
1.068185,48,710.922695
0.440629,78,713.040604
0.586923,25,713.994223
0.457918,29,715.04039
1.144039,37,716.324855
0.766034,34,717.480566
0.639343,43,718.867826
1.128089,59,720.623296
0.757361,28,721.645139
0.83445,51,723.215569
0.929926,46,724.670624
0.698672,22,725.542696
1.999351,41,726.830562
1.025233,42,728.120312
0.850879,79,730.384889
0.340046,45,731.77066
0.4535,37,732.955031
0.369555,38,734.151454
1.01588,110,737.026434
0.719978,68,738.993352
0.691261,43,740.36223
0.528231,98,742.962316
1.640173,34,744.10812
1.584655,43,745.540192
0.365381,55,747.194971
0.535032,55,749.348396
0.557893,92,751.983865
0.693948,74,754.025335
0.340131,48,755.637411
0.769591,24,756.599066
0.107006,83,758.953671
0.80323,36,760.114341
1.944085,55,761.821012
0.614198,46,763.244168
0.86487,37,764.485128
0.121481,26,765.475454
1.359179,42,766.922411
1.223422,21,768.085715
0.711694,32,769.191595
1.227792,129,772.827238
0.364938,33,773.938543
1.223565,41,775.362011
0.499328,33,776.537217
1.109155,28,777.645455
1.272902,50,779.224626
1.11677,33,780.41187
0.346773,26,781.353528
1.829554,83,783.750601
0.108067,47,785.306284
0.574608,31,786.428226
2.658369,98,789.045332
0.465323,73,791.082013
0.059209,24,791.99401
0.209005,68,793.911653
0.83283,52,795.492159
0.360169,40,796.988844
0.310485,43,798.476438
0.305477,58,800.361237
0.824342,149,804.273025
1.617521,108,807.170814
0.805157,81,809.389194
0.860895,25,810.320604
0.858161,29,811.318765
1.032818,31,812.33796
0.273403,40,813.561334
0.721886,31,814.628796
0.425702,35,815.743392
1.279184,29,816.703399
0.273707,57,818.316598
0.188592,56,819.943551
0.78167,44,821.24473
0.197246,38,822.429703
0.505369,38,823.631843
0.382457,33,824.709924
0.933555,38,825.949828
3.347201,49,827.674169
0.892941,36,828.90582
0.905453,96,831.45175
0.308092,40,832.821001
0.585027,90,835.307209
2.047635,32,836.408054
0.933342,59,838.176046
0.504576,75,840.324555
0.231542,74,842.374494
2.920742,72,844.386757
0.161403,35,845.515532
0.500571,45,846.850603
1.570361,85,849.121852
0.883339,26,850.125998
0.605324,35,851.315896
1.122119,88,853.673616
0.938914,45,855.005449
0.136804,58,856.675676
0.210052,32,857.744946
1.517893,77,859.921856
0.17962,29,860.949164
0.178724,37,862.108618
0.148199,97,864.854332
0.159455,139,869.30311
0.19264,43,870.807199
0.156543,108,874.587872
0.697752,28,876.781536
0.758507,54,880.073599
0.703624,44,882.727474
0.525878,85,887.525488
1.94972,29,889.22626
0.272011,57,891.061679
0.106983,32,892.184425
0.832042,33,893.287327
0.720277,73,895.292093
1.871799,129,898.596195
0.779738,42,899.894532
0.673072,64,901.677949
0.797901,25,902.582579
0.846446,34,903.687767
0.574717,37,904.84014
0.286253,48,906.222827
0.594514,32,907.29113
0.67628,90,909.709551
0.409301,34,910.791631
0.972188,78,912.864972
0.520756,43,914.138349
0.312012,55,915.708495
0.247444,36,916.854888
0.555576,187,921.410461
0.06365,33,922.507931
0.231375,65,924.349597
0.177464,29,925.410464
0.145566,44,926.725275
1.117769,30,927.757231
0.53512,35,928.893892
0.138319,29,929.882023
0.039454,29,930.888749
0.186439,41,932.135542
1.177275,55,933.710776
0.428702,27,934.649593
0.300154,28,935.627201
0.092208,44,936.957027
0.133974,40,938.185016
0.83774,27,939.134365
0.362772,102,941.796687
0.257368,27,942.731463
0.911335,63,944.515825
0.537593,91,947.010988
0.192836,41,948.558281
0.238931,39,949.812786
0.223936,71,951.680862
0.236879,73,953.70594
0.685815,29,954.725511
1.557703,49,956.195712
0.655511,31,957.224029
0.189962,33,958.322386
1.96408,61,960.018989
0.804199,31,961.066568
0.346885,66,962.865496
0.185702,36,963.997372
0.441191,39,965.228783
0.445901,30,966.244864
2.463349,62,967.963239
1.851857,119,970.97178
1.865076,52,972.467052
1.012361,36,973.635617
0.86148,32,974.703814
0.1813,31,975.744451
0.265305,34,976.868619
2.110636,43,978.16437
1.194809,40,979.39918
1.128405,136,982.836271
0.680914,34,983.951119
0.230687,39,985.214947
1.316414,34,986.799866
0.613725,35,988.368722
0.168673,61,990.164574
0.298796,69,992.042081
0.13253,45,993.37028
1.363626,88,995.691064
0.110565,34,996.802906
0.237711,36,997.98087
1.008961,27,998.935699
1.97334,31,999.971675
0.126732,62,1001.674659
0.291437,28,1002.649544
0.909309,42,1003.992417
0.902102,33,1005.079035
0.431484,62,1006.884291
3.024187,51,1008.655358
1.723178,97,1011.16568
0.566863,51,1012.724727
0.619189,35,1013.855397
0.193499,30,1014.872492
0.898518,51,1016.335369
0.860988,37,1017.533958
0.150018,288,1024.334357
1.268541,59,1025.945317
0.441568,68,1027.824003
0.903503,73,1029.839247
0.574363,52,1031.39035
1.976042,130,1034.724756
0.729614,42,1035.97871
1.806335,138,1039.415728
2.178639,33,1040.494872
0.604478,78,1042.595953
0.337262,35,1043.747859
0.412389,33,1044.898233
0.868726,30,1045.97008
1.114332,60,1047.6801
0.631229,37,1048.883094
0.380357,76,1050.956947
0.553588,35,1052.147565
0.70049,92,1054.610092
0.263141,81,1056.758054
1.4534,37,1057.960067
0.829791,47,1059.385034
0.200459,33,1060.468111
0.142284,40,1061.698202
0.166267,38,1062.89105
0.598937,46,1064.286988
0.084219,111,1067.171284
0.196103,37,1068.60419
0.238484,217,1073.830555
2.755794,79,1075.937546
0.143567,37,1077.111519
1.841041,133,1080.489286
0.591377,48,1081.911235
0.396587,35,1083.047414
1.110823,37,1084.232083
0.214341,149,1087.891201
0.271839,53,1089.433633
1.839835,29,1090.440952
0.139839,63,1092.165636
0.505196,81,1094.342807
0.279961,82,1096.51266
0.822933,48,1097.922455
0.586598,58,1099.571964
1.180874,60,1101.280256
0.464563,46,1102.653762
0.74779,31,1103.699334
0.27597,77,1105.801895
0.424867,72,1107.763444
0.058378,44,1109.123586
0.085148,63,1110.906909
0.558749,38,1112.111614
0.398928,41,1113.373591
0.433345,46,1114.768524
1.523936,63,1116.523718
0.22696,50,1117.998917
0.575302,29,1118.992727
0.168932,59,1120.678333
0.259694,68,1122.571107
0.318296,43,1123.89415
2.190799,49,1125.376595
1.17265,76,1127.752813
1.065859,45,1129.16997
0.09572,37,1130.34589
0.655187,34,1131.437386
0.406774,50,1133.08723
1.048301,37,1134.322991
0.204784,32,1135.397261
0.544097,33,1136.449405
1.744756,75,1138.452853
0.613427,54,1139.959763
0.075912,29,1140.981744
0.532222,79,1143.117267
0.945157,78,1145.229573
0.13561,39,1146.472399
0.28396,49,1147.910186
0.104762,72,1149.92298
0.525435,35,1151.061823
1.045225,29,1152.087137
0.117526,195,1156.806133
0.504635,29,1157.787211
0.278681,94,1160.560758
0.373621,39,1161.846242
0.187822,50,1163.355534
1.147108,46,1164.950036
1.24382,88,1167.619623
0.122876,44,1169.038846
1.562643,46,1170.454134
0.791918,32,1171.537225
0.162007,118,1174.502252
0.138867,30,1175.536999
0.161736,66,1177.395983
0.462334,28,1178.374501
0.349074,56,1179.937165
0.268987,37,1181.127131
1.088995,27,1182.090906
0.157378,48,1183.577716
0.641862,52,1185.094321
1.021186,69,1187.235667
0.674119,67,1189.280105
0.655399,40,1190.538435
0.920762,45,1191.872554
0.566003,28,1192.865736
0.362967,102,1195.574135
0.467514,40,1196.783506
0.628921,110,1199.619304
0.43924,77,1201.670799
1.314972,48,1203.085868
0.511876,37,1204.249543
1.256003,60,1205.991494
0.147475,58,1207.686921
0.218644,73,1209.679237
0.660413,47,1211.083956
0.372868,40,1212.325243
0.809387,59,1214.016255
0.174422,45,1215.387793
2.046557,112,1218.305286
0.630755,85,1220.595671
1.757404,70,1222.47114
1.051205,61,1224.216365
0.641826,36,1225.457323
0.867266,51,1226.910309
1.255933,97,1229.449984
1.517917,74,1231.348513
0.411015,73,1233.309268
0.31635,53,1234.839323
0.217708,55,1236.440314
1.574704,33,1237.548353
0.151417,99,1239.984147
0.327465,67,1241.869751
0.636375,93,1244.36565
0.355849,42,1245.667527
0.59544,51,1247.225219
0.365932,36,1248.585231
0.377427,51,1250.067972
0.213989,33,1251.243258
0.161513,45,1252.625604
0.297363,58,1254.315761
1.022134,84,1256.595987
0.544561,36,1257.750714
0.20109,37,1258.91874
1.155831,36,1260.04742
3.451448,101,1262.659687
0.817695,29,1263.671864
0.792613,42,1264.975148
0.780315,38,1266.161489
0.168447,42,1267.514218
0.67801,135,1270.956469
0.28868,34,1272.080568
0.307667,44,1273.450083
0.684669,30,1274.466997
2.501982,170,1278.681531
1.062896,56,1280.26399
0.256724,37,1281.442513
0.065029,38,1282.627502
0.179916,46,1283.969012
0.598953,114,1287.039996
0.726463,31,1288.093466
0.381183,71,1290.061253
1.195041,72,1292.025144
0.362771,28,1292.992763
0.312187,38,1294.177503
1.955721,50,1295.642501
0.936496,40,1296.867234
0.36522,37,1298.02457
1.725265,48,1299.422212
1.131967,36,1300.590477
0.746083,74,1302.655044
0.179573,40,1303.916028
0.795709,24,1304.791245
0.576229,41,1306.086247
0.557,12,1306.726212
4.174684,96,1309.572377
2.142412,63,1311.338863
1.030348,36,1312.50632
1.55735,131,1316.268597
0.455826,37,1317.474227
0.407822,44,1318.818829
0.897172,50,1320.272329
1.803198,69,1322.17523
1.508188,38,1323.392689
1.3874,94,1325.879467
0.677646,51,1327.32199
1.727919,89,1329.685402
2.665039,54,1331.279731
0.407859,36,1332.459098
3.015951,92,1334.910738
1.139219,102,1337.520574
1.302485,65,1339.341637
0.480819,46,1340.743381
1.23005,80,1342.930456
2.488813,43,1344.204512
0.068266,135,1347.664376
1.580083,34,1348.795839
0.633472,38,1350.019457
1.174748,60,1351.708196
2.302322,32,1352.779374
0.898675,30,1353.804052
1.988119,60,1355.553155
0.755187,92,1357.950591
0.609696,89,1360.27196
0.433052,45,1361.612259
1.783568,269,1368.169933
0.322628,42,1369.500542
1.073835,42,1370.800027
0.87631,38,1371.955846
1.444575,670,1388.204717
0.904587,53,1389.816659
1.026674,46,1391.317001
0.551354,33,1392.473271
1.068194,78,1394.723605
2.919499,53,1396.359179
0.912602,37,1397.57513
0.571712,51,1399.168106
2.376957,71,1401.232192
0.453242,54,1402.909572
2.253635,77,1405.215327
1.061812,69,1407.259129
0.910142,334,1415.82223
2.905151,59,1417.629152
0.672341,76,1419.851306
2.312379,119,1423.079201
2.317349,63,1424.866268
0.435109,37,1426.107027
0.206453,74,1428.584554
3.223575,78,1430.875541
0.427842,93,1433.545966
0.933877,37,1434.813981
3.754323,68,1436.740941
0.696763,46,1438.218821
1.222647,40,1439.492816
0.668178,239,1445.7428
1.010688,50,1447.295711
0.566618,116,1450.664462
1.258966,61,1452.576282
3.741138,113,1455.521114
0.440662,40,1456.766225
0.337098,32,1457.859015
0.228832,40,1459.120099
0.947375,59,1460.775971
2.324552,128,1464.071197
0.976811,47,1465.597785
0.704282,46,1466.990425
0.694865,25,1467.918157
0.245794,32,1468.982659
1.135999,41,1470.264616
0.836028,140,1473.782444
3.08258,81,1476.005034
1.565111,40,1477.253114
2.384833,52,1478.74902
2.539863,68,1480.642181
2.253546,59,1482.291608
2.058522,34,1483.377567
0.797796,30,1484.392157
0.639253,81,1486.622969
1.343247,44,1488.235513
0.991733,28,1489.218158
0.381726,63,1491.029081
0.967386,44,1492.44391
1.339648,99,1494.999014
2.099207,169,1499.126051
4.691079,107,1501.885741
0.796826,24,1502.769762
0.537032,195,1507.536246
0.314546,57,1509.194858
1.380617,206,1514.063205
1.764513,38,1515.26784
0.431442,35,1516.372241
0.354011,81,1518.584226
1.192764,59,1520.429152
1.318717,42,1521.71141
2.577435,84,1523.97384
0.616421,79,1526.185024
0.244999,49,1527.64004
0.674594,43,1528.921905
1.765818,161,1532.90628
0.401943,68,1534.770249
0.936504,30,1535.798248
0.457101,31,1536.858455
0.06994,24,1537.756971
0.110663,46,1539.160373
2.114164,105,1541.904868
0.214484,63,1543.683096
0.466036,75,1545.702932
1.963347,74,1548.106048
2.216462,73,1550.126588
0.451984,65,1551.930282
0.573085,63,1553.684912
0.548707,48,1555.122637
0.906181,64,1556.849467
0.861521,52,1558.363602
1.742146,52,1559.86541
1.235348,57,1561.472573
0.989414,95,1563.924103
0.499637,59,1565.620475
0.193626,66,1567.427552
0.637029,55,1568.982717
2.976835,123,1572.085602
0.807645,38,1573.297029
0.215721,81,1575.466206
0.917028,42,1576.713337
2.241692,60,1578.384874
1.448957,81,1580.519991
0.793773,43,1581.830796
0.325484,44,1583.096986
0.462598,13,1583.748681
2.692214,60,1585.505344
2.712134,41,1586.750293
0.333742,32,1587.807225
0.477024,143,1591.411751
0.245691,70,1593.354618
0.162107,59,1595.005196
0.318935,160,1598.943118
0.243921,38,1600.130328
0.186968,61,1601.884823
0.443843,30,1602.899099
0.118451,27,1603.853025
0.321148,64,1605.644902
0.234039,33,1606.74486
1.18108,77,1609.11219
0.147099,46,1610.486753
1.756793,72,1612.376697
1.029677,35,1613.518617
